node:136 rate:1.000 new_rtt8.190 c:0.862 rttpred:8061.738 rtttarget:7371.000 rttmin8190.000 e:0.691 eold:0.000 eavg:0.000 tim:1
node:136 rate:1.000 new_rtt12.264 c:0.781 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.094 eold:0.000 eavg:0.000 tim:1
node:136 rate:1.000 new_rtt12.264 c:0.891 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.094 eold:1.094 eavg:0.000 tim:2
node:136 rate:1.000 new_rtt12.264 c:0.858 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.094 eold:1.094 eavg:3.281 tim:3
node:136 rate:1.000 new_rtt12.264 c:1.325 rttpred:12131.202 rtttarget:13264.000 rttmin12264.000 e:-1.133 eold:1.094 eavg:1.054 tim:4
node:136 rate:1.000 new_rtt12.174 c:0.807 rttpred:11923.744 rtttarget:10956.600 rttmin12174.000 e:0.967 eold:0.000 eavg:0.000 tim:1
node:136 rate:1.325 new_rtt12.264 c:1.125 rttpred:12131.202 rtttarget:13264.000 rttmin12264.000 e:-1.133 eold:-1.133 eavg:-1.172 tim:5
node:136 rate:1.000 new_rtt12.264 c:0.781 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.094 eold:0.000 eavg:0.000 tim:1
node:136 rate:1.491 new_rtt12.264 c:1.147 rttpred:12131.202 rtttarget:13264.000 rttmin12264.000 e:-1.133 eold:-1.133 eavg:-3.398 tim:6
node:136 rate:1.000 new_rtt12.264 c:0.891 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.094 eold:1.094 eavg:0.000 tim:2
node:136 rate:1.711 new_rtt12.277 c:1.141 rttpred:12161.266 rtttarget:13264.000 rttmin12264.000 e:-1.103 eold:-1.133 eavg:-3.368 tim:7
node:136 rate:1.000 new_rtt12.264 c:0.858 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.094 eold:1.094 eavg:3.281 tim:3
node:136 rate:1.952 new_rtt12.317 c:1.128 rttpred:12233.699 rtttarget:13264.000 rttmin12264.000 e:-1.030 eold:-1.103 eavg:-3.266 tim:8
node:136 rate:1.000 new_rtt12.264 c:1.325 rttpred:12131.202 rtttarget:13264.000 rttmin12264.000 e:-1.133 eold:1.094 eavg:1.054 tim:4
node:136 rate:2.202 new_rtt12.264 c:1.173 rttpred:12049.050 rtttarget:13264.000 rttmin12264.000 e:-1.215 eold:-1.030 eavg:-3.348 tim:9
node:136 rate:2.584 new_rtt12.278 c:1.132 rttpred:12164.295 rtttarget:13264.000 rttmin12264.000 e:-1.100 eold:-1.215 eavg:-3.345 tim:10
node:136 rate:1.325 new_rtt12.264 c:1.125 rttpred:12131.202 rtttarget:13264.000 rttmin12264.000 e:-1.133 eold:-1.133 eavg:-1.172 tim:5
