node:65 rate:1.000 new_rtt4.090 c:0.949 rttpred:3933.600 rtttarget:3681.000 rttmin4090.000 e:0.253 eold:0.000 eavg:0.000 tim:1
node:65 rate:1.000 new_rtt12.264 c:0.781 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.094 eold:0.000 eavg:0.000 tim:1
node:65 rate:1.000 new_rtt12.264 c:0.891 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.094 eold:1.094 eavg:0.000 tim:2
node:65 rate:1.000 new_rtt12.316 c:0.833 rttpred:12251.608 rtttarget:11037.600 rttmin12264.000 e:1.214 eold:1.094 eavg:3.401 tim:3
node:65 rate:1.000 new_rtt12.264 c:1.353 rttpred:12050.405 rtttarget:13264.000 rttmin12264.000 e:-1.214 eold:1.214 eavg:1.094 tim:4
node:65 rate:1.353 new_rtt12.264 c:1.116 rttpred:12131.454 rtttarget:13264.000 rttmin12264.000 e:-1.133 eold:-1.214 eavg:-1.132 tim:5
node:65 rate:1.511 new_rtt12.264 c:1.148 rttpred:12133.475 rtttarget:13264.000 rttmin12264.000 e:-1.131 eold:-1.133 eavg:-3.477 tim:6
node:65 rate:1.734 new_rtt12.264 c:1.147 rttpred:12133.023 rtttarget:13264.000 rttmin12264.000 e:-1.131 eold:-1.131 eavg:-3.394 tim:7
node:65 rate:1.000 new_rtt12.264 c:0.783 rttpred:12123.269 rtttarget:11037.600 rttmin12264.000 e:1.086 eold:0.000 eavg:0.000 tim:1
node:65 rate:1.000 new_rtt12.376 c:0.772 rttpred:12264.493 rtttarget:11123.100 rttmin12359.000 e:1.141 eold:0.000 eavg:0.000 tim:1
node:65 rate:1.000 new_rtt12.282 c:0.881 rttpred:12174.177 rtttarget:11037.600 rttmin12264.000 e:1.137 eold:1.086 eavg:0.000 tim:2
node:65 rate:1.000 new_rtt12.359 c:0.899 rttpred:12198.832 rtttarget:11123.100 rttmin12359.000 e:1.076 eold:1.141 eavg:0.000 tim:2
node:65 rate:1.000 new_rtt12.270 c:0.864 rttpred:12118.506 rtttarget:11037.600 rttmin12264.000 e:1.081 eold:1.137 eavg:3.303 tim:3
node:65 rate:1.000 new_rtt12.264 c:0.882 rttpred:12006.541 rtttarget:11037.600 rttmin12264.000 e:0.969 eold:1.076 eavg:3.186 tim:3
node:65 rate:1.000 new_rtt12.264 c:1.326 rttpred:12123.076 rtttarget:13264.000 rttmin12264.000 e:-1.141 eold:1.081 eavg:1.077 tim:4
node:65 rate:1.000 new_rtt12.305 c:1.290 rttpred:12246.442 rtttarget:13264.000 rttmin12264.000 e:-1.018 eold:0.969 eavg:1.027 tim:4
node:65 rate:1.326 new_rtt12.264 c:1.124 rttpred:12132.858 rtttarget:13264.000 rttmin12264.000 e:-1.131 eold:-1.141 eavg:-1.191 tim:5
node:65 rate:1.290 new_rtt12.304 c:1.126 rttpred:12181.419 rtttarget:13264.000 rttmin12264.000 e:-1.083 eold:-1.018 eavg:-1.131 tim:5
node:65 rate:1.490 new_rtt12.342 c:1.109 rttpred:12313.599 rtttarget:13264.000 rttmin12264.000 e:-0.950 eold:-1.131 eavg:-3.222 tim:6
node:65 rate:1.453 new_rtt12.290 c:1.147 rttpred:12146.563 rtttarget:13264.000 rttmin12264.000 e:-1.117 eold:-1.083 eavg:-3.218 tim:6
node:65 rate:1.653 new_rtt12.291 c:1.176 rttpred:12073.295 rtttarget:13264.000 rttmin12264.000 e:-1.191 eold:-0.950 eavg:-3.272 tim:7
node:65 rate:1.667 new_rtt12.273 c:1.149 rttpred:12127.196 rtttarget:13264.000 rttmin12264.000 e:-1.137 eold:-1.117 eavg:-3.337 tim:7
node:65 rate:1.943 new_rtt12.264 c:1.149 rttpred:12091.149 rtttarget:13264.000 rttmin12264.000 e:-1.173 eold:-1.191 eavg:-3.314 tim:8
node:65 rate:1.915 new_rtt12.314 c:1.122 rttpred:12247.067 rtttarget:13264.000 rttmin12264.000 e:-1.017 eold:-1.137 eavg:-3.271 tim:8
node:65 rate:2.232 new_rtt12.297 c:1.127 rttpred:12211.814 rtttarget:13264.000 rttmin12264.000 e:-1.052 eold:-1.173 eavg:-3.416 tim:9
node:65 rate:2.150 new_rtt12.264 c:1.171 rttpred:12066.231 rtttarget:13264.000 rttmin12264.000 e:-1.198 eold:-1.017 eavg:-3.352 tim:9
node:65 rate:2.518 new_rtt12.274 c:1.133 rttpred:12164.549 rtttarget:13264.000 rttmin12264.000 e:-1.099 eold:-1.198 eavg:-3.314 tim:10
node:65 rate:2.854 new_rtt12.264 c:1.152 rttpred:12126.029 rtttarget:13264.000 rttmin12264.000 e:-1.138 eold:-1.099 eavg:-3.435 tim:11
node:65 rate:3.287 new_rtt12.295 c:1.130 rttpred:12211.304 rtttarget:13264.000 rttmin12264.000 e:-1.053 eold:-1.138 eavg:-3.290 tim:12
node:65 rate:3.714 new_rtt12.292 c:1.150 rttpred:12155.122 rtttarget:13264.000 rttmin12264.000 e:-1.109 eold:-1.053 eavg:-3.300 tim:13
node:65 rate:1.000 new_rtt12.272 c:0.781 rttpred:12139.115 rtttarget:11044.800 rttmin12272.000 e:1.094 eold:0.000 eavg:0.000 tim:1
node:65 rate:4.269 new_rtt12.264 c:1.156 rttpred:12093.842 rtttarget:13264.000 rttmin12264.000 e:-1.170 eold:-1.109 eavg:-3.332 tim:14
node:65 rate:1.000 new_rtt12.311 c:0.873 rttpred:12229.383 rtttarget:11044.800 rttmin12272.000 e:1.185 eold:1.094 eavg:0.000 tim:2
node:65 rate:4.937 new_rtt12.358 c:1.097 rttpred:12355.053 rtttarget:13264.000 rttmin12264.000 e:-0.909 eold:-1.170 eavg:-3.188 tim:15
node:65 rate:1.000 new_rtt12.324 c:0.853 rttpred:12198.714 rtttarget:11044.800 rttmin12272.000 e:1.154 eold:1.185 eavg:3.433 tim:3
node:65 rate:5.414 new_rtt12.264 c:1.197 rttpred:11991.016 rtttarget:13264.000 rttmin12264.000 e:-1.273 eold:-0.909 eavg:-3.352 tim:16
node:65 rate:6.482 new_rtt12.269 c:1.129 rttpred:12147.784 rtttarget:13264.000 rttmin12264.000 e:-1.116 eold:-1.273 eavg:-3.298 tim:17
node:65 rate:1.000 new_rtt12.339 c:1.314 rttpred:12213.279 rtttarget:13272.000 rttmin12272.000 e:-1.059 eold:1.154 eavg:1.280 tim:4
node:65 rate:7.317 new_rtt12.264 c:1.150 rttpred:12131.297 rtttarget:13264.000 rttmin12264.000 e:-1.133 eold:-1.116 eavg:-3.522 tim:18
node:65 rate:1.314 new_rtt12.322 c:1.128 rttpred:12152.618 rtttarget:13272.000 rttmin12272.000 e:-1.119 eold:-1.059 eavg:-1.024 tim:5
node:65 rate:8.416 new_rtt12.304 c:1.126 rttpred:12230.197 rtttarget:13264.000 rttmin12264.000 e:-1.034 eold:-1.133 eavg:-3.283 tim:19
node:65 rate:1.483 new_rtt12.267 c:1.164 rttpred:12054.676 rtttarget:13267.000 rttmin12267.000 e:-1.212 eold:-1.119 eavg:-3.390 tim:6
node:65 rate:9.479 new_rtt12.264 c:1.168 rttpred:12074.527 rtttarget:13264.000 rttmin12264.000 e:-1.189 eold:-1.034 eavg:-3.356 tim:20
node:65 rate:1.727 new_rtt12.264 c:1.139 rttpred:12134.266 rtttarget:13264.000 rttmin12264.000 e:-1.130 eold:-1.212 eavg:-3.461 tim:7
node:65 rate:11.072 new_rtt12.275 c:1.135 rttpred:12160.965 rtttarget:13264.000 rttmin12264.000 e:-1.103 eold:-1.189 eavg:-3.326 tim:21
node:65 rate:1.967 new_rtt12.386 c:1.087 rttpred:12423.356 rtttarget:13264.000 rttmin12264.000 e:-0.841 eold:-1.130 eavg:-3.183 tim:8
node:65 rate:2.138 new_rtt12.381 c:1.155 rttpred:12218.253 rtttarget:13264.000 rttmin12264.000 e:-1.046 eold:-0.841 eavg:-3.016 tim:9
node:65 rate:2.470 new_rtt12.291 c:1.176 rttpred:12019.591 rtttarget:13264.000 rttmin12264.000 e:-1.244 eold:-1.046 eavg:-3.131 tim:10
node:65 rate:2.904 new_rtt12.370 c:1.092 rttpred:12344.368 rtttarget:13264.000 rttmin12264.000 e:-0.920 eold:-1.244 eavg:-3.210 tim:11
node:65 rate:3.170 new_rtt12.318 c:1.173 rttpred:12104.633 rtttarget:13264.000 rttmin12264.000 e:-1.159 eold:-0.920 eavg:-3.323 tim:12
node:65 rate:1.000 new_rtt12.416 c:0.822 rttpred:12066.605 rtttarget:11174.400 rttmin12416.000 e:0.892 eold:0.000 eavg:0.000 tim:1
node:65 rate:3.719 new_rtt12.342 c:1.120 rttpred:12239.960 rtttarget:13264.000 rttmin12264.000 e:-1.024 eold:-1.159 eavg:-3.103 tim:13
node:65 rate:1.000 new_rtt12.378 c:0.872 rttpred:12226.117 rtttarget:11140.200 rttmin12378.000 e:1.086 eold:0.892 eavg:0.000 tim:2
node:65 rate:4.165 new_rtt12.447 c:1.091 rttpred:12448.695 rtttarget:13264.000 rttmin12264.000 e:-0.815 eold:-1.024 eavg:-2.999 tim:14
node:65 rate:1.000 new_rtt12.436 c:0.820 rttpred:12418.537 rtttarget:11140.200 rttmin12378.000 e:1.278 eold:1.086 eavg:3.256 tim:3
node:65 rate:4.543 new_rtt12.339 c:1.195 rttpred:12033.715 rtttarget:13264.000 rttmin12264.000 e:-1.230 eold:-0.815 eavg:-3.070 tim:15
node:65 rate:5.429 new_rtt12.285 c:1.146 rttpred:12080.059 rtttarget:13264.000 rttmin12264.000 e:-1.184 eold:-1.230 eavg:-3.230 tim:16
node:65 rate:1.000 new_rtt12.295 c:1.377 rttpred:11996.768 rtttarget:13295.000 rttmin12295.000 e:-1.298 eold:1.278 eavg:1.066 tim:4
node:65 rate:6.222 new_rtt12.499 c:1.032 rttpred:12664.499 rtttarget:13264.000 rttmin12264.000 e:-0.600 eold:-1.184 eavg:-3.014 tim:17
node:65 rate:1.377 new_rtt12.341 c:1.077 rttpred:12309.901 rtttarget:13295.000 rttmin12295.000 e:-0.985 eold:-1.298 eavg:-1.005 tim:5
node:65 rate:6.419 new_rtt13.455 c:0.677 rttpred:14603.390 rtttarget:13264.000 rttmin12264.000 e:1.339 eold:-0.600 eavg:-0.444 tim:18
node:65 rate:1.483 new_rtt12.288 c:1.171 rttpred:12115.306 rtttarget:13288.000 rttmin12288.000 e:-1.173 eold:-0.985 eavg:-3.456 tim:6
node:65 rate:4.343 new_rtt14.396 c:0.769 rttpred:14965.994 rtttarget:13264.000 rttmin12264.000 e:1.702 eold:1.339 eavg:2.442 tim:19
node:65 rate:1.736 new_rtt12.280 c:1.137 rttpred:12169.798 rtttarget:13280.000 rttmin12280.000 e:-1.110 eold:-1.173 eavg:-3.268 tim:7
node:65 rate:3.341 new_rtt12.339 c:1.966 rttpred:9328.355 rtttarget:13264.000 rttmin12264.000 e:-3.936 eold:1.702 eavg:-0.894 tim:20
node:65 rate:6.569 new_rtt12.374 c:0.834 rttpred:12288.729 rtttarget:13264.000 rttmin12264.000 e:-0.975 eold:-3.936 eavg:-3.209 tim:21
node:65 rate:1.975 new_rtt12.356 c:1.106 rttpred:12355.346 rtttarget:13280.000 rttmin12280.000 e:-0.925 eold:-1.110 eavg:-3.208 tim:8
node:65 rate:2.184 new_rtt12.309 c:1.171 rttpred:12123.177 rtttarget:13280.000 rttmin12280.000 e:-1.157 eold:-0.925 eavg:-3.192 tim:9
node:65 rate:5.475 new_rtt12.959 c:0.852 rttpred:13736.462 rtttarget:13264.000 rttmin12264.000 e:0.472 eold:-0.975 eavg:-4.438 tim:22
node:65 rate:4.667 new_rtt12.310 c:1.471 rttpred:11272.016 rtttarget:13264.000 rttmin12264.000 e:-1.992 eold:0.472 eavg:-2.495 tim:23
node:65 rate:1.000 new_rtt12.335 c:0.759 rttpred:12263.754 rtttarget:11059.200 rttmin12288.000 e:1.205 eold:0.000 eavg:0.000 tim:1
node:65 rate:2.557 new_rtt12.279 c:1.148 rttpred:12121.362 rtttarget:13279.000 rttmin12279.000 e:-1.158 eold:-1.157 eavg:-3.239 tim:10
node:65 rate:6.863 new_rtt12.380 c:0.998 rttpred:12398.341 rtttarget:13264.000 rttmin12264.000 e:-0.866 eold:-1.992 eavg:-2.385 tim:24
node:65 rate:2.936 new_rtt12.278 c:1.141 rttpred:12163.679 rtttarget:13278.000 rttmin12278.000 e:-1.114 eold:-1.158 eavg:-3.429 tim:11
node:65 rate:1.000 new_rtt12.283 c:0.917 rttpred:12070.418 rtttarget:11054.700 rttmin12283.000 e:1.016 eold:1.205 eavg:0.000 tim:2
node:65 rate:6.848 new_rtt13.537 c:0.549 rttpred:15134.282 rtttarget:13264.000 rttmin12264.000 e:1.870 eold:-0.866 eavg:-0.987 tim:25
node:65 rate:3.351 new_rtt12.280 c:1.145 rttpred:12167.248 rtttarget:13278.000 rttmin12278.000 e:-1.111 eold:-1.114 eavg:-3.383 tim:12
node:65 rate:1.000 new_rtt12.264 c:0.855 rttpred:12107.569 rtttarget:11037.600 rttmin12264.000 e:1.070 eold:1.016 eavg:3.290 tim:3
