node:314 rate:1.000 new_rtt8.164 c:0.869 rttpred:8001.880 rtttarget:7347.600 rttmin8164.000 e:0.654 eold:0.000 eavg:0.000 tim:1
node:314 rate:1.000 new_rtt12.264 c:0.781 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.094 eold:0.000 eavg:0.000 tim:1
node:314 rate:1.000 new_rtt12.264 c:0.891 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.094 eold:1.094 eavg:0.000 tim:2
node:314 rate:1.000 new_rtt12.264 c:0.858 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.094 eold:1.094 eavg:3.281 tim:3
node:314 rate:1.000 new_rtt12.264 c:1.325 rttpred:12131.202 rtttarget:13264.000 rttmin12264.000 e:-1.133 eold:1.094 eavg:1.054 tim:4
node:314 rate:1.325 new_rtt12.264 c:1.125 rttpred:12131.202 rtttarget:13264.000 rttmin12264.000 e:-1.133 eold:-1.133 eavg:-1.172 tim:5
node:314 rate:1.000 new_rtt12.264 c:0.781 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.094 eold:0.000 eavg:0.000 tim:1
node:314 rate:1.491 new_rtt12.264 c:1.147 rttpred:12131.202 rtttarget:13264.000 rttmin12264.000 e:-1.133 eold:-1.133 eavg:-3.398 tim:6
node:314 rate:1.000 new_rtt12.264 c:0.891 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.094 eold:1.094 eavg:0.000 tim:2
node:314 rate:1.711 new_rtt12.264 c:1.147 rttpred:12131.202 rtttarget:13264.000 rttmin12264.000 e:-1.133 eold:-1.133 eavg:-3.398 tim:7
node:314 rate:1.000 new_rtt12.264 c:0.858 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.094 eold:1.094 eavg:3.281 tim:3
node:314 rate:1.963 new_rtt12.264 c:1.147 rttpred:12131.202 rtttarget:13264.000 rttmin12264.000 e:-1.133 eold:-1.133 eavg:-3.398 tim:8
node:314 rate:2.252 new_rtt12.264 c:1.147 rttpred:12131.202 rtttarget:13264.000 rttmin12264.000 e:-1.133 eold:-1.133 eavg:-3.398 tim:9
node:314 rate:1.000 new_rtt12.264 c:1.325 rttpred:12131.202 rtttarget:13264.000 rttmin12264.000 e:-1.133 eold:1.094 eavg:1.054 tim:4
node:314 rate:2.583 new_rtt12.264 c:1.147 rttpred:12131.202 rtttarget:13264.000 rttmin12264.000 e:-1.133 eold:-1.133 eavg:-3.398 tim:10
