node:281 rate:1.000 new_rtt14.175 c:0.775 rttpred:13883.339 rtttarget:12757.500 rttmin14175.000 e:1.126 eold:0.000 eavg:0.000 tim:1
node:281 rate:1.000 new_rtt12.264 c:0.784 rttpred:12119.305 rtttarget:11037.600 rttmin12264.000 e:1.082 eold:0.000 eavg:0.000 tim:1
node:281 rate:1.000 new_rtt8.220 c:0.853 rttpred:8130.991 rtttarget:7398.000 rttmin8220.000 e:0.733 eold:0.000 eavg:0.000 tim:1
node:281 rate:1.000 new_rtt8.228 c:0.923 rttpred:8149.492 rtttarget:7398.000 rttmin8220.000 e:0.751 eold:0.733 eavg:0.000 tim:2
node:281 rate:1.000 new_rtt14.028 c:0.897 rttpred:13705.196 rtttarget:12625.200 rttmin14028.000 e:1.080 eold:1.126 eavg:0.000 tim:2
node:281 rate:1.000 new_rtt12.264 c:0.889 rttpred:12133.210 rtttarget:11037.600 rttmin12264.000 e:1.096 eold:1.082 eavg:0.000 tim:2
node:281 rate:1.000 new_rtt8.220 c:0.909 rttpred:8118.600 rtttarget:7398.000 rttmin8220.000 e:0.721 eold:0.751 eavg:2.205 tim:3
node:281 rate:1.000 new_rtt8.220 c:1.286 rttpred:8131.031 rtttarget:9220.000 rttmin8220.000 e:-1.089 eold:0.721 eavg:0.383 tim:4
node:281 rate:1.000 new_rtt13.608 c:0.936 rttpred:12961.197 rtttarget:12247.200 rttmin13608.000 e:0.714 eold:1.080 eavg:2.920 tim:3
node:281 rate:1.000 new_rtt12.264 c:0.858 rttpred:12133.171 rtttarget:11037.600 rttmin12264.000 e:1.096 eold:1.096 eavg:3.273 tim:3
node:281 rate:1.286 new_rtt8.220 c:1.123 rttpred:8131.343 rtttarget:9220.000 rttmin8220.000 e:-1.089 eold:-1.089 eavg:-1.457 tim:5
node:281 rate:1.445 new_rtt8.220 c:1.142 rttpred:8131.273 rtttarget:9220.000 rttmin8220.000 e:-1.089 eold:-1.089 eavg:-3.266 tim:6
node:281 rate:1.000 new_rtt13.369 c:1.341 rttpred:13000.617 rtttarget:14369.000 rttmin13369.000 e:-1.368 eold:0.714 eavg:0.426 tim:4
node:281 rate:1.000 new_rtt12.310 c:1.303 rttpred:12239.316 rtttarget:13264.000 rttmin12264.000 e:-1.025 eold:1.096 eavg:1.166 tim:4
node:281 rate:1.000 new_rtt12.276 c:0.776 rttpred:12158.953 rtttarget:11037.600 rttmin12264.000 e:1.121 eold:0.000 eavg:0.000 tim:1
node:281 rate:1.649 new_rtt8.221 c:1.141 rttpred:8133.528 rtttarget:9220.000 rttmin8220.000 e:-1.086 eold:-1.089 eavg:-3.264 tim:7
node:281 rate:1.341 new_rtt13.287 c:1.111 rttpred:13137.861 rtttarget:14287.000 rttmin13287.000 e:-1.149 eold:-1.368 eavg:-1.804 tim:5
node:281 rate:1.303 new_rtt12.264 c:1.149 rttpred:12061.070 rtttarget:13264.000 rttmin12264.000 e:-1.203 eold:-1.025 eavg:-1.132 tim:5
node:281 rate:1.000 new_rtt12.303 c:0.879 rttpred:12202.821 rtttarget:11037.600 rttmin12264.000 e:1.165 eold:1.121 eavg:0.000 tim:2
node:281 rate:1.882 new_rtt8.220 c:1.142 rttpred:8129.624 rtttarget:9220.000 rttmin8220.000 e:-1.090 eold:-1.086 eavg:-3.266 tim:8
node:281 rate:2.149 new_rtt8.220 c:1.141 rttpred:8131.140 rtttarget:9220.000 rttmin8220.000 e:-1.089 eold:-1.090 eavg:-3.266 tim:9
node:281 rate:1.498 new_rtt12.327 c:1.109 rttpred:12277.959 rtttarget:13264.000 rttmin12264.000 e:-0.986 eold:-1.203 eavg:-3.214 tim:6
node:281 rate:1.490 new_rtt13.595 c:0.974 rttpred:13983.309 rtttarget:14287.000 rttmin13287.000 e:-0.304 eold:-1.149 eavg:-2.821 tim:6
node:281 rate:1.000 new_rtt12.274 c:0.872 rttpred:12093.875 rtttarget:11037.600 rttmin12264.000 e:1.056 eold:1.165 eavg:3.343 tim:3
