node:199 rate:1.000 new_rtt8.040 c:0.903 rttpred:7718.507 rtttarget:7236.000 rttmin8040.000 e:0.483 eold:0.000 eavg:0.000 tim:1
node:199 rate:1.000 new_rtt12.264 c:0.781 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.094 eold:0.000 eavg:0.000 tim:1
node:199 rate:1.000 new_rtt12.264 c:0.891 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.094 eold:1.094 eavg:0.000 tim:2
node:199 rate:1.000 new_rtt12.281 c:0.850 rttpred:12170.522 rtttarget:11037.600 rttmin12264.000 e:1.133 eold:1.094 eavg:3.320 tim:3
node:199 rate:1.000 new_rtt12.298 c:1.318 rttpred:12183.466 rtttarget:13264.000 rttmin12264.000 e:-1.081 eold:1.133 eavg:1.146 tim:4
node:199 rate:1.000 new_rtt8.220 c:0.853 rttpred:8130.991 rtttarget:7398.000 rttmin8220.000 e:0.733 eold:0.000 eavg:0.000 tim:1
node:199 rate:1.318 new_rtt12.272 c:1.136 rttpred:12097.091 rtttarget:13264.000 rttmin12264.000 e:-1.167 eold:-1.081 eavg:-1.115 tim:5
node:199 rate:1.000 new_rtt8.220 c:0.927 rttpred:8130.991 rtttarget:7398.000 rttmin8220.000 e:0.733 eold:0.733 eavg:0.000 tim:2
node:199 rate:1.498 new_rtt12.282 c:1.137 rttpred:12161.314 rtttarget:13264.000 rttmin12264.000 e:-1.103 eold:-1.167 eavg:-3.350 tim:6
node:199 rate:1.000 new_rtt8.231 c:0.899 rttpred:8156.434 rtttarget:7398.000 rttmin8220.000 e:0.758 eold:0.733 eavg:2.224 tim:3
node:199 rate:1.000 new_rtt8.277 c:1.265 rttpred:8245.944 rtttarget:9220.000 rttmin8220.000 e:-0.974 eold:0.758 eavg:0.517 tim:4
node:199 rate:1.704 new_rtt12.278 c:1.149 rttpred:12137.832 rtttarget:13264.000 rttmin12264.000 e:-1.126 eold:-1.103 eavg:-3.396 tim:7
node:199 rate:1.265 new_rtt8.171 c:1.165 rttpred:7930.127 rtttarget:9171.000 rttmin8171.000 e:-1.241 eold:-0.974 eavg:-1.456 tim:5
node:199 rate:1.957 new_rtt12.264 c:1.152 rttpred:12111.683 rtttarget:13264.000 rttmin12264.000 e:-1.152 eold:-1.126 eavg:-3.381 tim:8
node:199 rate:1.000 new_rtt12.264 c:0.785 rttpred:12114.021 rtttarget:11037.600 rttmin12264.000 e:1.076 eold:0.000 eavg:0.000 tim:1
node:199 rate:2.254 new_rtt12.264 c:1.145 rttpred:12133.660 rtttarget:13264.000 rttmin12264.000 e:-1.130 eold:-1.152 eavg:-3.409 tim:9
node:199 rate:1.000 new_rtt12.264 c:0.888 rttpred:12134.093 rtttarget:11037.600 rttmin12264.000 e:1.096 eold:1.076 eavg:0.000 tim:2
node:199 rate:2.581 new_rtt12.264 c:1.147 rttpred:12133.731 rtttarget:13264.000 rttmin12264.000 e:-1.130 eold:-1.130 eavg:-3.413 tim:10
node:199 rate:2.960 new_rtt12.284 c:1.137 rttpred:12179.516 rtttarget:13264.000 rttmin12264.000 e:-1.084 eold:-1.130 eavg:-3.345 tim:11
node:199 rate:1.000 new_rtt12.264 c:0.858 rttpred:12134.039 rtttarget:11037.600 rttmin12264.000 e:1.096 eold:1.096 eavg:3.269 tim:3
node:199 rate:1.000 new_rtt12.267 c:1.324 rttpred:12140.415 rtttarget:13264.000 rttmin12264.000 e:-1.124 eold:1.096 eavg:1.069 tim:4
node:199 rate:1.000 new_rtt12.264 c:0.781 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.094 eold:0.000 eavg:0.000 tim:1
node:199 rate:1.324 new_rtt12.264 c:1.126 rttpred:12128.384 rtttarget:13264.000 rttmin12264.000 e:-1.136 eold:-1.124 eavg:-1.163 tim:5
node:199 rate:1.000 new_rtt12.264 c:0.891 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.094 eold:1.094 eavg:0.000 tim:2
node:199 rate:1.491 new_rtt12.282 c:1.138 rttpred:12174.316 rtttarget:13264.000 rttmin12264.000 e:-1.090 eold:-1.136 eavg:-3.349 tim:6
node:199 rate:1.000 new_rtt12.282 c:0.849 rttpred:12172.836 rtttarget:11037.600 rttmin12264.000 e:1.135 eold:1.094 eavg:3.322 tim:3
node:199 rate:1.697 new_rtt12.264 c:1.157 rttpred:12104.626 rtttarget:13264.000 rttmin12264.000 e:-1.159 eold:-1.090 eavg:-3.385 tim:7
node:199 rate:1.962 new_rtt12.271 c:1.141 rttpred:12148.496 rtttarget:13264.000 rttmin12264.000 e:-1.116 eold:-1.159 eavg:-3.365 tim:8
node:199 rate:1.000 new_rtt12.358 c:1.289 rttpred:12321.027 rtttarget:13264.000 rttmin12264.000 e:-0.943 eold:1.135 eavg:1.286 tim:4
node:199 rate:2.239 new_rtt12.321 c:1.123 rttpred:12254.000 rtttarget:13264.000 rttmin12264.000 e:-1.010 eold:-1.116 eavg:-3.285 tim:9
node:199 rate:1.289 new_rtt12.264 c:1.172 rttpred:11985.102 rtttarget:13264.000 rttmin12264.000 e:-1.279 eold:-0.943 eavg:-1.087 tim:5
node:199 rate:2.515 new_rtt12.282 c:1.168 rttpred:12085.562 rtttarget:13264.000 rttmin12264.000 e:-1.178 eold:-1.010 eavg:-3.304 tim:10
node:199 rate:1.511 new_rtt12.280 c:1.124 rttpred:12169.212 rtttarget:13264.000 rttmin12264.000 e:-1.095 eold:-1.279 eavg:-3.317 tim:6
node:199 rate:2.937 new_rtt12.298 c:1.131 rttpred:12183.480 rtttarget:13264.000 rttmin12264.000 e:-1.081 eold:-1.178 eavg:-3.269 tim:11
node:199 rate:1.000 new_rtt13.608 c:0.829 rttpred:13104.519 rtttarget:12247.200 rttmin13608.000 e:0.857 eold:0.000 eavg:0.000 tim:1
node:199 rate:1.699 new_rtt12.273 c:1.152 rttpred:12131.999 rtttarget:13264.000 rttmin12264.000 e:-1.132 eold:-1.095 eavg:-3.506 tim:7
node:199 rate:3.321 new_rtt12.265 c:1.162 rttpred:12084.601 rtttarget:13264.000 rttmin12264.000 e:-1.179 eold:-1.081 eavg:-3.438 tim:12
node:199 rate:1.000 new_rtt12.600 c:1.102 rttpred:11258.644 rtttarget:11340.000 rttmin12600.000 e:-0.081 eold:0.857 eavg:0.000 tim:2
node:199 rate:1.957 new_rtt12.269 c:1.147 rttpred:12132.715 rtttarget:13264.000 rttmin12264.000 e:-1.131 eold:-1.132 eavg:-3.358 tim:8
node:199 rate:3.860 new_rtt12.285 c:1.132 rttpred:12181.941 rtttarget:13264.000 rttmin12264.000 e:-1.082 eold:-1.179 eavg:-3.342 tim:13
node:199 rate:2.245 new_rtt12.264 c:1.148 rttpred:12127.239 rtttarget:13264.000 rttmin12264.000 e:-1.137 eold:-1.131 eavg:-3.400 tim:9
node:199 rate:1.102 new_rtt12.768 c:0.651 rttpred:12927.478 rtttarget:11340.000 rttmin12600.000 e:1.587 eold:-0.081 eavg:2.363 tim:3
node:199 rate:4.369 new_rtt12.325 c:1.129 rttpred:12244.379 rtttarget:13264.000 rttmin12264.000 e:-1.020 eold:-1.082 eavg:-3.281 tim:14
node:199 rate:2.577 new_rtt12.316 c:1.121 rttpred:12255.067 rtttarget:13264.000 rttmin12264.000 e:-1.009 eold:-1.137 eavg:-3.277 tim:10
node:199 rate:1.000 new_rtt12.292 c:1.492 rttpred:11635.706 rtttarget:13292.000 rttmin12292.000 e:-1.656 eold:1.587 eavg:-0.150 tim:4
node:199 rate:4.931 new_rtt12.267 c:1.175 rttpred:12047.332 rtttarget:13264.000 rttmin12264.000 e:-1.217 eold:-1.020 eavg:-3.318 tim:15
node:199 rate:2.889 new_rtt12.343 c:1.136 rttpred:12236.117 rtttarget:13264.000 rttmin12264.000 e:-1.028 eold:-1.009 eavg:-3.174 tim:11
node:199 rate:5.791 new_rtt12.264 c:1.139 rttpred:12130.596 rtttarget:13264.000 rttmin12264.000 e:-1.133 eold:-1.217 eavg:-3.370 tim:16
node:199 rate:1.492 new_rtt12.436 c:0.982 rttpred:12590.289 rtttarget:13292.000 rttmin12292.000 e:-0.702 eold:-1.656 eavg:-0.771 tim:5
node:199 rate:3.283 new_rtt12.340 c:1.144 rttpred:12186.568 rtttarget:13264.000 rttmin12264.000 e:-1.077 eold:-1.028 eavg:-3.114 tim:12
node:199 rate:1.465 new_rtt12.535 c:1.087 rttpred:12655.784 rtttarget:13292.000 rttmin12292.000 e:-0.636 eold:-0.702 eavg:-2.994 tim:6
node:199 rate:3.755 new_rtt12.314 c:1.151 rttpred:12133.600 rtttarget:13264.000 rttmin12264.000 e:-1.130 eold:-1.077 eavg:-3.236 tim:13
