node:70 rate:1.000 new_rtt15.540 c:0.836 rttpred:14807.377 rtttarget:13986.000 rttmin15540.000 e:0.821 eold:0.000 eavg:0.000 tim:1
node:70 rate:1.000 new_rtt12.264 c:1.563 rttpred:8634.150 rtttarget:11037.600 rttmin12264.000 e:-2.403 eold:0.821 eavg:0.000 tim:2
node:70 rate:1.563 new_rtt12.348 c:0.568 rttpred:12023.770 rtttarget:11037.600 rttmin12264.000 e:0.986 eold:-2.403 eavg:-0.596 tim:3
node:70 rate:1.000 new_rtt12.273 c:1.378 rttpred:12001.153 rtttarget:13264.000 rttmin12264.000 e:-1.263 eold:0.986 eavg:-2.680 tim:4
node:70 rate:1.378 new_rtt12.719 c:0.897 rttpred:13164.683 rtttarget:13264.000 rttmin12264.000 e:-0.099 eold:-1.263 eavg:-0.376 tim:5
node:70 rate:1.000 new_rtt12.264 c:0.781 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.094 eold:0.000 eavg:0.000 tim:1
node:70 rate:1.237 new_rtt13.840 c:0.547 rttpred:15439.443 rtttarget:13264.000 rttmin12264.000 e:2.175 eold:-0.099 eavg:0.813 tim:6
node:70 rate:1.000 new_rtt12.264 c:0.891 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.094 eold:1.094 eavg:0.000 tim:2
node:70 rate:1.000 new_rtt13.263 c:1.384 rttpred:12372.778 rtttarget:13264.000 rttmin12264.000 e:-0.891 eold:2.175 eavg:1.185 tim:7
node:70 rate:1.000 new_rtt12.304 c:0.838 rttpred:12223.787 rtttarget:11037.600 rttmin12264.000 e:1.186 eold:1.094 eavg:3.373 tim:3
node:70 rate:1.384 new_rtt12.325 c:1.350 rttpred:11112.527 rtttarget:13264.000 rttmin12264.000 e:-2.151 eold:-0.891 eavg:-0.867 tim:8
node:70 rate:1.000 new_rtt12.264 c:1.347 rttpred:12069.109 rtttarget:13264.000 rttmin12264.000 e:-1.195 eold:1.186 eavg:1.085 tim:4
node:70 rate:1.868 new_rtt14.651 c:-0.159 rttpred:17902.765 rtttarget:13264.000 rttmin12264.000 e:4.639 eold:-2.151 eavg:1.596 tim:9
node:70 rate:1.347 new_rtt12.315 c:1.094 rttpred:12249.179 rtttarget:13264.000 rttmin12264.000 e:-1.015 eold:-1.195 eavg:-1.024 tim:5
node:70 rate:1.473 new_rtt12.264 c:1.175 rttpred:12053.788 rtttarget:13264.000 rttmin12264.000 e:-1.210 eold:-1.015 eavg:-3.420 tim:6
node:70 rate:1.000 new_rtt16.222 c:0.450 rttpred:17975.848 rtttarget:13264.000 rttmin12264.000 e:4.712 eold:4.639 eavg:7.199 tim:10
node:70 rate:1.000 new_rtt12.365 c:2.518 rttpred:7835.171 rtttarget:13264.000 rttmin12264.000 e:-5.429 eold:4.712 eavg:3.922 tim:11
node:70 rate:1.730 new_rtt12.350 c:1.097 rttpred:12331.600 rtttarget:13264.000 rttmin12264.000 e:-0.932 eold:-1.210 eavg:-3.157 tim:7
node:70 rate:1.898 new_rtt12.264 c:1.193 rttpred:12000.790 rtttarget:13264.000 rttmin12264.000 e:-1.263 eold:-0.932 eavg:-3.406 tim:8
node:70 rate:2.518 new_rtt13.448 c:0.259 rttpred:14242.819 rtttarget:13264.000 rttmin12264.000 e:0.979 eold:-5.429 eavg:0.262 tim:12
node:70 rate:2.266 new_rtt12.329 c:1.101 rttpred:12284.075 rtttarget:13264.000 rttmin12264.000 e:-0.980 eold:-1.263 eavg:-3.176 tim:9
node:70 rate:1.000 new_rtt21.531 c:-3.252 rttpred:34191.649 rtttarget:13264.000 rttmin12264.000 e:20.928 eold:0.979 eavg:16.478 tim:13
node:70 rate:2.495 new_rtt12.264 c:1.182 rttpred:12036.258 rtttarget:13264.000 rttmin12264.000 e:-1.228 eold:-0.980 eavg:-3.471 tim:10
node:70 rate:2.950 new_rtt12.264 c:1.136 rttpred:12136.133 rtttarget:13264.000 rttmin12264.000 e:-1.128 eold:-1.228 eavg:-3.336 tim:11
node:70 rate:1.000 new_rtt16.092 c:4.745 rttpred:4353.505 rtttarget:13264.000 rttmin12264.000 e:-8.910 eold:20.928 eavg:12.996 tim:14
node:70 rate:3.352 new_rtt12.264 c:1.147 rttpred:12137.744 rtttarget:13264.000 rttmin12264.000 e:-1.126 eold:-1.128 eavg:-3.482 tim:12
node:70 rate:3.000 new_rtt12.330 c:0.340 rttpred:11592.432 rtttarget:13264.000 rttmin12264.000 e:-1.672 eold:-8.910 eavg:10.346 tim:15
node:70 rate:3.845 new_rtt12.282 c:1.138 rttpred:12178.147 rtttarget:13264.000 rttmin12264.000 e:-1.086 eold:-1.126 eavg:-3.340 tim:13
node:70 rate:1.019 new_rtt20.055 c:-2.530 rttpred:29781.079 rtttarget:13264.000 rttmin12264.000 e:16.517 eold:-1.672 eavg:5.935 tim:16
node:70 rate:1.000 new_rtt22.198 c:1.318 rttpred:18908.082 rtttarget:13264.000 rttmin12264.000 e:5.644 eold:16.517 eavg:20.490 tim:17
node:70 rate:1.318 new_rtt14.060 c:1.716 rttpred:11487.590 rtttarget:13264.000 rttmin12264.000 e:-1.776 eold:5.644 eavg:20.385 tim:18
node:70 rate:1.000 new_rtt12.286 c:0.787 rttpred:12119.945 rtttarget:11057.400 rttmin12286.000 e:1.063 eold:0.000 eavg:0.000 tim:1
node:70 rate:2.261 new_rtt20.981 c:-1.422 rttpred:23769.265 rtttarget:13264.000 rttmin12264.000 e:10.505 eold:-1.776 eavg:14.373 tim:19
node:70 rate:1.000 new_rtt12.279 c:0.783 rttpred:12134.142 rtttarget:11051.100 rttmin12279.000 e:1.083 eold:0.000 eavg:0.000 tim:1
node:70 rate:1.000 new_rtt12.281 c:0.887 rttpred:12146.915 rtttarget:11052.900 rttmin12281.000 e:1.094 eold:1.063 eavg:0.000 tim:2
node:70 rate:1.000 new_rtt12.264 c:0.893 rttpred:12113.390 rtttarget:11037.600 rttmin12264.000 e:1.076 eold:1.083 eavg:0.000 tim:2
node:70 rate:1.000 new_rtt22.917 c:0.294 rttpred:21213.941 rtttarget:13264.000 rttmin12264.000 e:7.950 eold:10.505 eavg:16.679 tim:20
node:70 rate:1.000 new_rtt12.136 c:0.899 rttpred:11820.408 rtttarget:10922.400 rttmin12136.000 e:0.898 eold:1.094 eavg:3.055 tim:3
node:70 rate:1.000 new_rtt12.264 c:0.855 rttpred:12136.460 rtttarget:11037.600 rttmin12264.000 e:1.099 eold:1.076 eavg:3.258 tim:3
node:70 rate:1.000 new_rtt14.358 c:2.056 rttpred:11141.342 rtttarget:13264.000 rttmin12264.000 e:-2.123 eold:7.950 eavg:16.333 tim:21
node:70 rate:1.000 new_rtt12.309 c:0.767 rttpred:12216.784 rtttarget:11050.200 rttmin12278.000 e:1.167 eold:0.000 eavg:0.000 tim:1
node:70 rate:1.000 new_rtt12.264 c:1.325 rttpred:12136.021 rtttarget:13264.000 rttmin12264.000 e:-1.128 eold:1.099 eavg:1.047 tim:4
node:70 rate:2.056 new_rtt15.151 c:0.329 rttpred:15168.864 rtttarget:13264.000 rttmin12264.000 e:1.905 eold:-2.123 eavg:7.732 tim:22
node:70 rate:1.000 new_rtt8.156 c:0.871 rttpred:7983.492 rtttarget:7340.400 rttmin8156.000 e:0.643 eold:0.000 eavg:0.000 tim:1
node:70 rate:1.000 new_rtt12.292 c:0.901 rttpred:12129.283 rtttarget:11050.200 rttmin12278.000 e:1.079 eold:1.167 eavg:0.000 tim:2
node:70 rate:1.325 new_rtt12.264 c:1.125 rttpred:12135.067 rtttarget:13264.000 rttmin12264.000 e:-1.129 eold:-1.128 eavg:-1.158 tim:5
