[4755, 100.0, 100.0]
[22825, 25.029, 25.029]
[22825, 25.029, 25.029]
[22825, 25.029, 25.644]
[22825, 25.644, 25.644]
[23240, 25.644, 25.644]
[23240, 25.644, 25.644]
[23240, 25.644, 25.644]
[23240, 25.644, 25.644]
[23240, 25.644, 25.644]
[23240, 25.644, 25.644]
[23240, 25.644, 25.644]
[23240, 25.644, 25.644]
[23240, 25.644, 25.644]
[23240, 25.644, 25.644]
[23240, 25.644, 25.644]
[23240, 25.644, 25.644]
[23240, 25.644, 26.259]
[23240, 26.259, 26.259]
[23240, 26.259, 26.259]
[23240, 26.259, 26.259]
[23240, 26.259, 26.259]
[23240, 26.259, 26.259]
[23240, 26.259, 26.259]
[23240, 26.259, 26.259]
[23240, 26.259, 26.259]
[23240, 26.259, 26.259]
[23240, 26.259, 26.259]
[23240, 26.259, 26.259]
[23240, 26.259, 26.259]
[23240, 26.259, 26.259]
[23240, 26.259, 26.874]
[23240, 26.874, 26.874]
[23240, 26.874, 26.874]
[23240, 26.874, 26.874]
[23240, 26.874, 26.874]
[23240, 26.874, 26.874]
[23240, 26.874, 26.874]
[23240, 26.874, 26.874]
[23240, 26.874, 26.874]
[23240, 26.874, 26.874]
[23240, 26.874, 26.874]
[23240, 26.874, 26.874]
[23240, 26.874, 26.874]
[23240, 26.874, 26.874]
[23240, 26.874, 27.489]
[23240, 27.489, 27.489]
[23655, 27.489, 27.489]
[23655, 27.489, 27.489]
[23655, 27.489, 27.489]
[23655, 27.489, 27.489]
[23655, 27.489, 27.489]
[23655, 27.489, 27.489]
[23655, 27.489, 27.489]
[23655, 27.489, 27.489]
[23655, 27.489, 27.489]
[23655, 27.489, 27.489]
[23655, 27.489, 27.489]
[23738, 27.489, 27.489]
[23987, 27.489, 28.104]
[24264, 28.104, 28.104]
[24900, 28.104, 28.104]
[24900, 28.104, 28.104]
[24900, 28.104, 28.104]
[24900, 28.104, 28.104]
[24900, 28.104, 28.104]
[24900, 28.104, 28.104]
[24900, 28.104, 28.104]
[24900, 28.104, 28.104]
[24900, 28.104, 28.104]
[24900, 28.104, 28.104]
[24900, 28.104, 28.104]
[24900, 28.104, 28.104]
[24900, 28.104, 28.104]
[24900, 28.104, 28.719]
[24900, 28.719, 28.719]
[24900, 28.719, 28.719]
[24900, 28.719, 28.719]
[24900, 28.719, 28.719]
[24900, 28.719, 28.719]
[24900, 28.719, 28.719]
[24900, 28.719, 28.719]
[24900, 28.719, 28.719]
[24900, 28.719, 28.719]
[24900, 28.719, 28.719]
[24900, 28.719, 28.719]
[24900, 28.719, 28.719]
[24900, 28.719, 28.719]
[24900, 28.719, 28.719]
[24900, 28.719, 29.334]
[24900, 29.334, 29.334]
[24900, 29.334, 29.334]
[25315, 29.334, 29.334]
[25315, 29.334, 29.334]
[25315, 29.334, 29.334]
[25315, 29.334, 29.334]
[25315, 29.334, 29.334]
[25315, 29.334, 29.334]
[25315, 29.334, 29.334]
[25315, 29.334, 29.334]
[25315, 29.334, 29.334]
[25315, 29.334, 29.334]
[25315, 29.334, 29.334]
[25398, 29.334, 29.334]
[25813, 29.334, 29.949]
[25943, 29.949, 29.949]
[26062, 29.949, 29.949]
[26560, 29.949, 29.949]
[26560, 29.949, 29.949]
[26560, 29.949, 29.949]
[26560, 29.949, 29.949]
[26560, 29.949, 29.949]
[26560, 29.949, 29.949]
[26560, 29.949, 29.949]
[26560, 29.949, 29.949]
[26560, 29.949, 29.949]
[26560, 29.949, 29.949]
[26560, 29.949, 29.949]
[26560, 29.949, 29.949]
[26560, 29.949, 29.949]
[26560, 29.949, 30.564]
[26560, 30.564, 30.564]
[26560, 30.564, 30.564]
[26560, 30.564, 30.564]
[26560, 30.564, 30.564]
[26560, 30.564, 30.564]
[26560, 30.564, 30.564]
[26560, 30.564, 30.564]
[26560, 30.564, 30.564]
[26560, 30.564, 30.564]
[26560, 30.564, 30.564]
[26560, 30.564, 30.564]
[26560, 30.564, 30.564]
[26560, 30.564, 30.564]
[26560, 30.564, 30.564]
[26560, 30.564, 30.564]
[26560, 30.564, 31.179]
[26560, 31.179, 31.179]
[26560, 31.179, 31.179]
[26560, 31.179, 31.179]
[26975, 31.179, 23.287]
[26975, 23.287, 23.287]
[26975, 23.287, 23.287]
[26975, 23.287, 23.287]
[26975, 23.287, 23.287]
[26975, 23.287, 23.287]
[26975, 23.287, 23.287]
[26975, 23.287, 23.287]
[26975, 23.287, 23.287]
[26975, 23.287, 23.287]
[26975, 23.287, 23.287]
[26975, 23.287, 23.287]
[27556, 23.287, 23.287]
[27620, 23.287, 23.287]
[27684, 23.287, 23.287]
[27805, 23.287, 23.287]
[28220, 23.287, 23.287]
[21580, 23.287, 23.287]
[21580, 23.287, 23.287]
[21580, 23.287, 23.287]
[21580, 23.287, 23.287]
[21580, 23.287, 23.287]
[21580, 23.287, 23.287]
[21580, 23.287, 23.287]
[21580, 23.287, 23.287]
[21580, 23.287, 23.902]
[21552, 23.902, 23.902]
[21524, 23.902, 23.902]
[21579, 23.902, 23.902]
[21580, 23.902, 23.902]
[21580, 23.902, 23.902]
[21580, 23.902, 23.902]
[21580, 23.902, 23.902]
[21580, 23.902, 23.902]
[21580, 23.902, 23.902]
[21580, 23.902, 23.902]
[21580, 23.902, 23.902]
[21580, 23.902, 23.902]
[21580, 23.902, 24.517]
[21562, 24.517, 24.517]
[21544, 24.517, 24.517]
[21580, 24.517, 24.517]
[21580, 24.517, 24.517]
[21580, 24.517, 24.517]
[21580, 24.517, 24.517]
[21580, 24.517, 24.517]
[21580, 24.517, 24.517]
[21580, 24.517, 24.517]
[21580, 24.517, 24.517]
[21580, 24.517, 24.517]
[21580, 24.517, 24.517]
[21580, 24.517, 25.132]
[21571, 25.132, 25.132]
[21562, 25.132, 25.132]
[21580, 25.132, 25.132]
[21580, 25.132, 25.132]
[21580, 25.132, 25.132]
[21580, 25.132, 25.132]
[21580, 25.132, 25.132]
[21580, 25.132, 25.132]
[21580, 25.132, 25.132]
[21580, 25.132, 25.132]
[21580, 25.132, 25.132]
[21580, 25.132, 25.132]
[22078, 25.132, 25.747]
[22077, 25.747, 25.747]
[22159, 25.747, 25.747]
[22241, 25.747, 25.747]
[22323, 25.747, 25.747]
[22825, 25.747, 25.747]
[23240, 25.747, 25.747]
[23240, 25.747, 25.747]
[23240, 25.747, 25.747]
[23240, 25.747, 25.747]
[23240, 25.747, 25.747]
[23240, 25.747, 25.747]
[23240, 25.747, 25.747]
[23240, 25.747, 25.747]
[23240, 25.747, 26.362]
[23240, 26.362, 26.362]
[23240, 26.362, 26.362]
[23240, 26.362, 26.362]
[23240, 26.362, 26.362]
[23240, 26.362, 26.362]
[23240, 26.362, 26.362]
[23240, 26.362, 26.362]
[23240, 26.362, 26.362]
[23240, 26.362, 26.362]
[23240, 26.362, 26.362]
[23240, 26.362, 26.362]
[23240, 26.362, 26.362]
[23240, 26.362, 26.362]
[23240, 26.362, 26.977]
[23240, 26.977, 26.977]
[23240, 26.977, 26.977]
[23240, 26.977, 26.977]
[23240, 26.977, 26.977]
[23240, 26.977, 26.977]
[23240, 26.977, 26.977]
[23240, 26.977, 26.977]
[23240, 26.977, 26.977]
[23240, 26.977, 26.977]
[23240, 26.977, 26.977]
[23240, 26.977, 26.977]
[23240, 26.977, 26.977]
[23240, 26.977, 26.977]
[23821, 26.977, 27.592]
[23843, 27.592, 27.592]
[23865, 27.592, 27.592]
[23970, 27.592, 27.592]
[24075, 27.592, 27.592]
[24236, 27.592, 27.592]
[24485, 27.592, 27.592]
[24900, 27.592, 27.592]
[24900, 27.592, 27.592]
[24900, 27.592, 27.592]
[24900, 27.592, 27.592]
[24900, 27.592, 27.592]
[24900, 27.592, 27.592]
[24900, 27.592, 27.592]
[24900, 27.592, 27.592]
[24900, 27.592, 28.207]
[24900, 28.207, 28.207]
[24900, 28.207, 28.207]
[24900, 28.207, 28.207]
[24900, 28.207, 28.207]
[24900, 28.207, 28.207]
[24900, 28.207, 28.207]
[24900, 28.207, 28.207]
[24900, 28.207, 28.207]
[24900, 28.207, 28.207]
[24900, 28.207, 28.207]
[24900, 28.207, 28.207]
[24900, 28.207, 28.207]
[24900, 28.207, 28.207]
[24900, 28.207, 28.207]
[24900, 28.207, 28.822]
[24900, 28.822, 28.822]
[24900, 28.822, 28.822]
[24900, 28.822, 28.822]
[24900, 28.822, 28.822]
[24900, 28.822, 28.822]
[24900, 28.822, 28.822]
[24900, 28.822, 28.822]
[24900, 28.822, 28.822]
[24900, 28.822, 28.822]
[24900, 28.822, 28.822]
[24900, 28.822, 28.822]
[24900, 28.822, 28.822]
[24900, 28.822, 28.822]
[24900, 28.822, 28.822]
[24900, 28.822, 29.437]
[24900, 29.437, 29.437]
[24900, 29.437, 29.437]
[24900, 29.437, 29.437]
[24900, 29.437, 29.437]
[24900, 29.437, 29.437]
[24900, 29.437, 29.437]
[25315, 29.437, 29.437]
[25315, 29.437, 29.437]
[25315, 29.437, 29.437]
[25315, 29.437, 29.437]
[25315, 29.437, 29.437]
[25315, 29.437, 29.437]
[25315, 29.437, 29.437]
[25315, 29.437, 29.437]
[25813, 29.437, 30.052]
[25861, 30.052, 30.052]
[25909, 30.052, 30.052]
[25957, 30.052, 30.052]
[26005, 30.052, 30.052]
[26145, 30.052, 30.052]
[26228, 30.052, 30.052]
[26560, 30.052, 30.052]
[26560, 30.052, 30.052]
[26560, 30.052, 30.052]
[26560, 30.052, 30.052]
[26560, 30.052, 30.052]
[26560, 30.052, 30.052]
[26560, 30.052, 30.052]
[26560, 30.052, 30.052]
[26560, 30.052, 30.052]
[26560, 30.052, 30.667]
[26560, 30.667, 30.667]
[26560, 30.667, 30.667]
[26560, 30.667, 30.667]
[26560, 30.667, 30.667]
[26560, 30.667, 30.667]
[26560, 30.667, 30.667]
[26560, 30.667, 30.667]
[26560, 30.667, 30.667]
[26560, 30.667, 30.667]
[26560, 30.667, 30.667]
[26560, 30.667, 30.667]
[26560, 30.667, 30.667]
[26560, 30.667, 30.667]
[26560, 30.667, 30.667]
[26560, 30.667, 30.667]
[26560, 30.667, 31.282]
[26560, 31.282, 31.282]
[26560, 31.282, 31.282]
[26560, 31.282, 31.282]
[26560, 31.282, 31.282]
[26560, 31.282, 31.282]
[26560, 31.282, 31.282]
[26560, 31.282, 31.282]
[26975, 31.282, 27.995]
[26975, 27.995, 27.995]
[26975, 27.995, 27.995]
[26975, 27.995, 27.995]
[26975, 27.995, 27.995]
[26975, 27.995, 27.995]
[26975, 27.995, 27.995]
[26975, 27.995, 27.995]
[27473, 27.995, 27.995]
[27537, 27.995, 27.995]
[27601, 27.995, 27.995]
[27665, 27.995, 27.995]
[27729, 27.995, 27.995]
[27793, 27.995, 27.995]
[27888, 27.995, 27.995]
[27888, 27.995, 27.995]
[28220, 27.995, 27.995]
[24900, 27.995, 27.995]
[24900, 27.995, 27.995]
[24900, 27.995, 27.995]
[24900, 27.995, 27.995]
[24900, 27.995, 27.995]
[24900, 27.995, 27.995]
[24900, 27.995, 28.61]
[24900, 28.61, 28.61]
[24900, 28.61, 28.61]
[24900, 28.61, 28.61]
[24900, 28.61, 28.61]
[24900, 28.61, 28.61]
[24900, 28.61, 28.61]
[24900, 28.61, 28.61]
[24900, 28.61, 28.61]
[24900, 28.61, 28.61]
[24900, 28.61, 28.61]
[24900, 28.61, 28.61]
[24900, 28.61, 28.61]
[24900, 28.61, 28.61]
[24900, 28.61, 28.61]
[24900, 28.61, 29.225]
[24900, 29.225, 29.225]
[24900, 29.225, 29.225]
[24900, 29.225, 29.225]
[24900, 29.225, 29.225]
[24900, 29.225, 29.225]
[24900, 29.225, 29.225]
[24900, 29.225, 29.225]
[24900, 29.225, 29.225]
[25315, 29.225, 29.225]
[25315, 29.225, 29.225]
[25315, 29.225, 29.225]
[25315, 29.225, 29.225]
[25315, 29.225, 29.225]
[25315, 29.225, 29.225]
[25813, 29.225, 29.84]
[25859, 29.84, 29.84]
[25905, 29.84, 29.84]
[25951, 29.84, 29.84]
[25997, 29.84, 29.84]
[26126, 29.84, 29.84]
[26172, 29.84, 29.84]
[26062, 29.84, 29.84]
[26145, 29.84, 29.84]
[26477, 29.84, 29.84]
[26560, 29.84, 29.84]
[26560, 29.84, 29.84]
[26560, 29.84, 29.84]
[26560, 29.84, 29.84]
[26560, 29.84, 29.84]
[26560, 29.84, 29.84]
[26560, 29.84, 30.455]
[26560, 30.455, 30.455]
[26560, 30.455, 30.455]
[26560, 30.455, 30.455]
[26560, 30.455, 30.455]
[26560, 30.455, 30.455]
[26560, 30.455, 30.455]
[26560, 30.455, 30.455]
[26560, 30.455, 30.455]
[26560, 30.455, 30.455]
[26560, 30.455, 30.455]
[26560, 30.455, 30.455]
[26560, 30.455, 30.455]
[26560, 30.455, 30.455]
[26560, 30.455, 30.455]
[26560, 30.455, 30.455]
[26560, 30.455, 31.07]
[26560, 31.07, 31.07]
[26560, 31.07, 31.07]
[26560, 31.07, 31.07]
[26560, 31.07, 31.07]
[26560, 31.07, 31.07]
[26560, 31.07, 31.07]
[26560, 31.07, 31.07]
[26560, 31.07, 31.07]
[26560, 31.07, 31.07]
[26975, 31.07, 31.07]
[26975, 31.07, 31.07]
[26975, 31.07, 31.07]
[26975, 31.07, 31.07]
[26975, 31.07, 31.07]
[26975, 31.07, 31.07]
[27473, 31.07, 31.685]
[27536, 31.685, 31.685]
[27599, 31.685, 31.685]
[27579, 31.685, 31.685]
[27642, 31.685, 31.685]
[27705, 31.685, 31.685]
[27805, 31.685, 31.685]
[27805, 31.685, 31.685]
[27888, 31.685, 31.685]
[27888, 31.685, 31.685]
[28220, 31.685, 31.685]
[27390, 31.685, 31.685]
[27224, 31.685, 31.685]
[27224, 31.685, 31.685]
[27224, 31.685, 31.685]
[27224, 31.685, 31.685]
[27224, 31.685, 31.685]
[27224, 31.685, 32.3]
[27224, 32.3, 32.3]
[27224, 32.3, 32.3]
[27209, 32.3, 32.3]
[27224, 32.3, 32.3]
[27224, 32.3, 32.3]
[27224, 32.3, 32.3]
[27224, 32.3, 32.3]
[27224, 32.3, 32.3]
[27224, 32.3, 32.3]
[27224, 32.3, 32.3]
[27307, 32.3, 32.3]
[27307, 32.3, 32.3]
[27307, 32.3, 32.3]
[27307, 32.3, 32.3]
[27307, 32.3, 32.3]
[27307, 32.3, 32.3]
[27390, 32.3, 32.915]
[27390, 32.915, 32.915]
[27390, 32.915, 32.915]
[27380, 32.915, 32.915]
[27390, 32.915, 32.915]
[27390, 32.915, 32.915]
[27390, 32.915, 32.915]
[27390, 32.915, 32.915]
[27390, 32.915, 32.915]
[27390, 32.915, 32.915]
[27390, 32.915, 30.942]
[27556, 30.942, 30.942]
[27556, 30.942, 30.942]
[27556, 30.942, 30.942]
[27556, 30.942, 30.942]
[27556, 30.942, 30.942]
[27556, 30.942, 30.942]
[27888, 30.942, 30.942]
[27966, 30.942, 30.942]
[28044, 30.942, 30.942]
[28039, 30.942, 30.942]
[28034, 30.942, 30.942]
[28112, 30.942, 30.942]
[28137, 30.942, 30.942]
[28137, 30.942, 30.942]
[28220, 30.942, 30.942]
[28220, 30.942, 30.942]
[28303, 30.942, 30.942]
[26892, 30.942, 30.942]
[26892, 30.942, 30.942]
[26892, 30.942, 30.942]
[26892, 30.942, 30.942]
[26892, 30.942, 30.942]
[26892, 30.942, 30.942]
[26892, 30.942, 31.557]
[26892, 31.557, 31.557]
[26892, 31.557, 31.557]
[26871, 31.557, 31.557]
[26850, 31.557, 31.557]
[26892, 31.557, 31.557]
[26892, 31.557, 31.557]
[26892, 31.557, 31.557]
[26809, 31.557, 31.557]
[26892, 31.557, 31.557]
[26892, 31.557, 31.557]
[26975, 31.557, 31.557]
[26975, 31.557, 31.557]
[26975, 31.557, 31.557]
[26975, 31.557, 31.557]
[26975, 31.557, 31.557]
[26975, 31.557, 31.557]
[27058, 31.557, 32.172]
[27058, 32.172, 32.172]
[27058, 32.172, 32.172]
[27042, 32.172, 32.172]
[27026, 32.172, 32.172]
[27058, 32.172, 32.172]
[27058, 32.172, 32.172]
[27058, 32.172, 32.172]
[27058, 32.172, 32.172]
[27058, 32.172, 32.172]
[27058, 32.172, 32.172]
[27141, 32.172, 32.172]
[27141, 32.172, 32.172]
[27141, 32.172, 32.172]
[27141, 32.172, 32.172]
[27141, 32.172, 32.172]
[27141, 32.172, 32.172]
[27224, 32.172, 32.787]
[27224, 32.787, 32.787]
[27224, 32.787, 32.787]
[27213, 32.787, 32.787]
[27202, 32.787, 32.787]
[27224, 32.787, 32.787]
[27224, 32.787, 32.787]
[27224, 32.787, 32.787]
[27224, 32.787, 32.787]
[27224, 32.787, 32.787]
[27224, 32.787, 31.219]
[27639, 31.219, 31.219]
[27639, 31.219, 31.219]
[27639, 31.219, 31.219]
[27639, 31.219, 31.219]
[27639, 31.219, 31.219]
[27639, 31.219, 31.219]
[28054, 31.219, 31.219]
[28131, 31.219, 31.219]
[28208, 31.219, 31.219]
[28202, 31.219, 31.219]
[28196, 31.219, 31.219]
[28190, 31.219, 31.219]
[28184, 31.219, 31.219]
[28220, 31.219, 31.219]
[28220, 31.219, 31.219]
[28303, 31.219, 31.219]
[28303, 31.219, 31.219]
[27307, 31.219, 31.219]
[27307, 31.219, 31.219]
[27307, 31.219, 31.219]
[27307, 31.219, 31.219]
[27307, 31.219, 31.219]
[27307, 31.219, 31.219]
[27307, 31.219, 31.834]
[27307, 31.834, 31.834]
[27307, 31.834, 31.834]
[27288, 31.834, 31.834]
[27269, 31.834, 31.834]
[27250, 31.834, 31.834]
[27231, 31.834, 31.834]
[27295, 31.834, 31.834]
[27307, 31.834, 31.834]
[27307, 31.834, 31.834]
[27307, 31.834, 31.834]
[27639, 31.834, 31.834]
[27639, 31.834, 31.834]
[27639, 31.834, 31.834]
[27639, 31.834, 31.834]
[27639, 31.834, 31.834]
[27639, 31.834, 31.834]
[27805, 31.834, 30.47]
[27805, 30.47, 30.47]
[27805, 30.47, 30.47]
[27791, 30.47, 30.47]
[27777, 30.47, 30.47]
[27763, 30.47, 30.47]
[27749, 30.47, 30.47]
[27805, 30.47, 30.47]
[27805, 30.47, 30.47]
[27805, 30.47, 30.47]
[27805, 30.47, 30.47]
[27888, 30.47, 30.47]
[27888, 30.47, 30.47]
[27888, 30.47, 30.47]
[27888, 30.47, 30.47]
[27888, 30.47, 30.47]
[27888, 30.47, 30.47]
[27722, 30.47, 31.085]
[27722, 31.085, 31.085]
[27696, 31.085, 31.085]
[27670, 31.085, 31.085]
[27644, 31.085, 31.085]
[27618, 31.085, 31.085]
[27592, 31.085, 31.085]
[27556, 31.085, 31.085]
[27473, 31.085, 31.085]
[27556, 31.085, 31.085]
[27722, 31.085, 29.264]
[27722, 29.264, 29.264]
[27722, 29.264, 29.264]
[27722, 29.264, 29.264]
[27722, 29.264, 29.264]
[27722, 29.264, 29.264]
[27556, 29.264, 29.264]
[27702, 29.264, 29.264]
[27682, 29.264, 29.264]
[27662, 29.264, 29.264]
[27642, 29.264, 29.264]
[27622, 29.264, 29.264]
[27685, 29.264, 29.264]
[27748, 29.264, 29.264]
[27728, 29.264, 29.264]
[27791, 29.264, 29.264]
[27805, 29.264, 29.264]
[27058, 29.264, 29.264]
[27058, 29.264, 29.264]
[27058, 29.264, 29.264]
[27058, 29.264, 29.264]
[27058, 29.264, 29.264]
[27058, 29.264, 29.879]
[27141, 29.879, 29.879]
[27104, 29.879, 29.879]
[27067, 29.879, 29.879]
[27030, 29.879, 29.879]
[27076, 29.879, 29.879]
[27122, 29.879, 29.879]
[27085, 29.879, 29.879]
[27048, 29.879, 29.879]
[27094, 29.879, 29.879]
[27141, 29.879, 29.879]
[27141, 29.879, 29.879]
[27141, 29.879, 29.879]
[27141, 29.879, 29.879]
[27141, 29.879, 29.879]
[27141, 29.879, 29.879]
[27141, 29.879, 30.494]
[27141, 30.494, 30.494]
[27110, 30.494, 30.494]
[27079, 30.494, 30.494]
[27048, 30.494, 30.494]
[27100, 30.494, 30.494]
[27141, 30.494, 30.494]
[27110, 30.494, 30.494]
[27079, 30.494, 30.494]
[27131, 30.494, 30.494]
[27141, 30.494, 30.494]
[27307, 30.494, 30.494]
[27307, 30.494, 30.494]
[27307, 30.494, 30.494]
[27307, 30.494, 30.494]
[27307, 30.494, 30.494]
[27556, 30.494, 28.957]
[27556, 28.957, 28.957]
[27614, 28.957, 28.957]
[27589, 28.957, 28.957]
[27564, 28.957, 28.957]
[27622, 28.957, 28.957]
[27639, 28.957, 28.957]
[27614, 28.957, 28.957]
[27589, 28.957, 28.957]
[27639, 28.957, 28.957]
[27639, 28.957, 28.957]
[27888, 28.957, 28.957]
[27888, 28.957, 28.957]
[27888, 28.957, 28.957]
[27888, 28.957, 28.957]
[27971, 28.957, 28.957]
[27888, 28.957, 29.572]
[27888, 29.572, 29.572]
[27888, 29.572, 29.572]
[27848, 29.572, 29.572]
[27808, 29.572, 29.572]
[27768, 29.572, 29.572]
[27805, 29.572, 29.572]
[27765, 29.572, 29.572]
[27725, 29.572, 29.572]
[27685, 29.572, 29.572]
[27722, 29.572, 29.572]
[27971, 29.572, 29.572]
[27971, 29.572, 29.572]
[27971, 29.572, 29.572]
[27971, 29.572, 29.572]
[27971, 29.572, 29.572]
[27971, 29.572, 30.187]
[27971, 30.187, 30.187]
[27971, 30.187, 30.187]
[27937, 30.187, 30.187]
[27903, 30.187, 30.187]
[27869, 30.187, 30.187]
[27918, 30.187, 30.187]
[27967, 30.187, 30.187]
[27933, 30.187, 30.187]
[27899, 30.187, 30.187]
[27971, 30.187, 30.187]
[27556, 30.187, 30.187]
[27556, 30.187, 30.187]
[27556, 30.187, 30.187]
[27556, 30.187, 30.187]
[27556, 30.187, 30.187]
[27722, 30.187, 30.802]
[27722, 30.802, 30.802]
[27722, 30.802, 30.802]
[27694, 30.802, 30.802]
[27666, 30.802, 30.802]
[27638, 30.802, 30.802]
[27693, 30.802, 30.802]
[27722, 30.802, 30.802]
[27694, 30.802, 30.802]
[27666, 30.802, 30.802]
[27722, 30.802, 30.802]
[27722, 30.802, 30.802]
[27722, 30.802, 30.802]
[27722, 30.802, 30.802]
[27722, 30.802, 30.802]
[27722, 30.802, 30.802]
[27805, 30.802, 31.417]
[27865, 31.417, 31.417]
[27925, 31.417, 31.417]
[27971, 31.417, 31.417]
[27948, 31.417, 31.417]
[28008, 31.417, 31.417]
[27985, 31.417, 31.417]
[28045, 31.417, 31.417]
[28054, 31.417, 31.417]
[28031, 31.417, 31.417]
[28008, 31.417, 31.417]
[28054, 31.417, 31.417]
[27639, 31.417, 31.417]
[27639, 31.417, 31.417]
[27639, 31.417, 31.417]
[27639, 31.417, 31.417]
[27639, 31.417, 31.417]
[27722, 31.417, 32.032]
[27722, 32.032, 32.032]
[27722, 32.032, 32.032]
[27722, 32.032, 32.032]
[27705, 32.032, 32.032]
[27639, 32.032, 32.032]
[27705, 32.032, 30.428]
[27722, 30.428, 30.428]
[27722, 30.428, 30.428]
[27705, 30.428, 30.428]
[27688, 30.428, 30.428]
[27722, 30.428, 30.428]
[27888, 30.428, 30.428]
[27888, 30.428, 30.428]
[27888, 30.428, 30.428]
[27888, 30.428, 30.428]
[27888, 30.428, 30.428]
[28137, 30.428, 30.428]
[28137, 30.428, 30.428]
[28054, 30.428, 30.428]
[27971, 30.428, 30.428]
[27876, 30.428, 30.428]
[27864, 30.428, 30.428]
[27722, 30.428, 30.428]
[27722, 30.428, 30.428]
[27696, 30.428, 30.428]
[27670, 30.428, 30.428]
[27639, 30.428, 30.428]
[27639, 30.428, 28.663]
[27639, 28.663, 28.663]
[27639, 28.663, 28.663]
[27639, 28.663, 28.663]
[27639, 28.663, 28.663]
[27805, 28.663, 28.663]
[27805, 28.663, 28.663]
[27779, 28.663, 28.663]
[27753, 28.663, 28.663]
[27727, 28.663, 28.663]
[27701, 28.663, 28.663]
[27639, 28.663, 28.663]
[27639, 28.663, 28.663]
[27696, 28.663, 28.663]
[27670, 28.663, 28.663]
[27805, 28.663, 28.663]
[27390, 28.663, 28.663]
[26809, 28.663, 28.663]
[26809, 28.663, 28.663]
[26809, 28.663, 28.663]
[26726, 28.663, 29.278]
[26809, 29.278, 29.278]
[26766, 29.278, 29.278]
[26723, 29.278, 29.278]
[26680, 29.278, 29.278]
[26637, 29.278, 29.278]
[26594, 29.278, 29.278]
[26634, 29.278, 29.278]
[26674, 29.278, 29.278]
[26714, 29.278, 29.278]
[26726, 29.278, 29.278]
[26809, 29.278, 29.278]
[26809, 29.278, 29.278]
[26809, 29.278, 29.278]
[26809, 29.278, 29.278]
[26975, 29.278, 29.893]
[27021, 29.893, 29.893]
[27067, 29.893, 29.893]
[27113, 29.893, 29.893]
[27076, 29.893, 29.893]
[27039, 29.893, 29.893]
[27002, 29.893, 29.893]
[27048, 29.893, 29.893]
[27094, 29.893, 29.893]
[27140, 29.893, 29.893]
[27269, 29.893, 29.893]
[27232, 29.893, 29.893]
[27556, 29.893, 29.893]
[27556, 29.893, 29.893]
[27556, 29.893, 29.893]
[27556, 29.893, 29.893]
[27556, 29.893, 30.508]
[27556, 30.508, 30.508]
