node:2 w:0.000 rate:3.454 new_rtt4.291 c:1.071 rttpred:4339.243 rtttarget:5.000
node:2 w:0.000 rate:3.699 new_rtt4.217 c:1.078 rttpred:4089.949 rtttarget:5.000
node:2 w:0.000 rate:3.988 new_rtt4.260 c:1.074 rttpred:4281.952 rtttarget:5.000
node:2 w:0.000 rate:4.283 new_rtt4.178 c:1.082 rttpred:4057.676 rtttarget:5.000
node:2 w:0.000 rate:4.635 new_rtt4.190 c:1.081 rttpred:4190.435 rtttarget:5.000
node:2 w:0.000 rate:5.011 new_rtt4.563 c:1.044 rttpred:5092.937 rtttarget:5.000
node:2 w:0.000 rate:5.230 new_rtt4.800 c:1.020 rttpred:5102.268 rtttarget:5.000
node:2 w:0.000 rate:5.335 new_rtt5.499 c:0.950 rttpred:6277.591 rtttarget:5.000
node:2 w:0.000 rate:5.068 new_rtt6.391 c:0.861 rttpred:6465.722 rtttarget:5.000
node:2 w:0.000 rate:4.363 new_rtt6.951 c:0.805 rttpred:5370.350 rtttarget:5.000
node:2 w:0.000 rate:3.512 new_rtt6.515 c:0.849 rttpred:4769.039 rtttarget:5.000
node:2 w:0.000 rate:2.980 new_rtt4.676 c:1.032 rttpred:4069.827 rtttarget:5.000
node:2 w:0.000 rate:3.077 new_rtt4.293 c:1.071 rttpred:3947.096 rtttarget:5.000
node:2 w:0.000 rate:3.294 new_rtt4.205 c:1.079 rttpred:4000.187 rtttarget:5.000
node:2 w:0.000 rate:3.556 new_rtt4.247 c:1.075 rttpred:4220.774 rtttarget:5.000
node:2 w:0.000 rate:3.824 new_rtt4.337 c:1.066 rttpred:4414.342 rtttarget:5.000
node:2 w:0.000 rate:4.077 new_rtt4.323 c:1.068 rttpred:4293.652 rtttarget:5.000
node:2 w:0.000 rate:4.353 new_rtt4.483 c:1.052 rttpred:4694.964 rtttarget:5.000
node:2 w:0.000 rate:4.578 new_rtt4.335 c:1.067 rttpred:4125.404 rtttarget:5.000
node:2 w:0.000 rate:4.883 new_rtt4.680 c:1.032 rttpred:5149.467 rtttarget:5.000
node:2 w:0.000 rate:5.039 new_rtt5.118 c:0.988 rttpred:5704.378 rtttarget:5.000
node:2 w:0.000 rate:4.980 new_rtt6.058 c:0.894 rttpred:6930.173 rtttarget:5.000
node:2 w:0.000 rate:4.453 new_rtt6.582 c:0.842 rttpred:5507.035 rtttarget:5.000
node:2 w:0.000 rate:3.748 new_rtt6.638 c:0.836 rttpred:5086.465 rtttarget:5.000
node:2 w:0.000 rate:3.134 new_rtt5.843 c:0.916 rttpred:4687.263 rtttarget:5.000
node:2 w:0.000 rate:2.870 new_rtt4.176 c:1.082 rttpred:3451.778 rtttarget:5.000
node:2 w:0.000 rate:3.107 new_rtt4.314 c:1.069 rttpred:4253.671 rtttarget:5.000
node:2 w:0.000 rate:3.320 new_rtt4.331 c:1.067 rttpred:4288.780 rtttarget:5.000
node:2 w:0.000 rate:3.542 new_rtt4.368 c:1.063 rttpred:4374.943 rtttarget:5.000
node:2 w:0.000 rate:3.766 new_rtt4.344 c:1.066 rttpred:4294.233 rtttarget:5.000
node:2 w:0.000 rate:4.013 new_rtt4.300 c:1.070 rttpred:4228.158 rtttarget:5.000
node:2 w:0.000 rate:4.294 new_rtt4.464 c:1.054 rttpred:4679.165 rtttarget:5.000
node:2 w:0.000 rate:4.524 new_rtt4.451 c:1.055 rttpred:4427.095 rtttarget:5.000
node:2 w:0.000 rate:4.772 new_rtt5.066 c:0.993 rttpred:5949.934 rtttarget:5.000
node:2 w:0.000 rate:4.741 new_rtt5.720 c:0.928 rttpred:6346.729 rtttarget:5.000
node:2 w:0.000 rate:4.399 new_rtt6.824 c:0.818 rttpred:6821.628 rtttarget:5.000
node:2 w:0.000 rate:3.597 new_rtt6.956 c:0.804 rttpred:4871.848 rtttarget:5.000
node:2 w:0.000 rate:2.893 new_rtt6.212 c:0.879 rttpred:4795.230 rtttarget:5.000
node:2 w:0.000 rate:2.543 new_rtt4.361 c:1.064 rttpred:3805.732 rtttarget:5.000
node:2 w:0.000 rate:2.705 new_rtt4.466 c:1.053 rttpred:4388.312 rtttarget:5.000
node:2 w:0.000 rate:2.850 new_rtt4.181 c:1.082 rttpred:3788.887 rtttarget:5.000
node:2 w:0.000 rate:3.083 new_rtt4.176 c:1.082 rttpred:4079.181 rtttarget:5.000
node:2 w:0.000 rate:3.337 new_rtt4.176 c:1.082 rttpred:4123.976 rtttarget:5.000
node:2 w:0.000 rate:3.612 new_rtt4.287 c:1.071 rttpred:4401.429 rtttarget:5.000
node:2 w:0.000 rate:3.869 new_rtt4.301 c:1.070 rttpred:4315.971 rtttarget:5.000
node:2 w:0.000 rate:4.140 new_rtt4.312 c:1.069 rttpred:4321.245 rtttarget:5.000
node:2 w:0.000 rate:4.425 new_rtt4.828 c:1.017 rttpred:5578.678 rtttarget:5.000
node:2 w:0.000 rate:4.501 new_rtt5.569 c:0.943 rttpred:6509.834 rtttarget:5.000
node:2 w:0.000 rate:4.245 new_rtt6.490 c:0.851 rttpred:6489.297 rtttarget:5.000
node:2 w:0.000 rate:3.612 new_rtt7.014 c:0.799 rttpred:5307.010 rtttarget:5.000
node:2 w:0.000 rate:2.885 new_rtt6.146 c:0.885 rttpred:4532.559 rtttarget:5.000
node:2 w:0.000 rate:2.554 new_rtt4.354 c:1.065 rttpred:3927.084 rtttarget:5.000
node:2 w:0.000 rate:2.719 new_rtt4.182 c:1.082 rttpred:3888.832 rtttarget:5.000
node:2 w:0.000 rate:2.942 new_rtt4.176 c:1.082 rttpred:4067.223 rtttarget:5.000
node:2 w:0.000 rate:3.184 new_rtt4.180 c:1.082 rttpred:4120.816 rtttarget:5.000
node:2 w:0.000 rate:3.445 new_rtt4.231 c:1.077 rttpred:4257.363 rtttarget:5.000
node:2 w:0.000 rate:3.710 new_rtt4.343 c:1.066 rttpred:4479.691 rtttarget:5.000
node:2 w:0.000 rate:3.954 new_rtt4.297 c:1.070 rttpred:4232.153 rtttarget:5.000
node:2 w:0.000 rate:4.232 new_rtt4.400 c:1.060 rttpred:4533.641 rtttarget:5.000
node:2 w:0.000 rate:4.486 new_rtt4.712 c:1.029 rttpred:5151.631 rtttarget:5.000
node:2 w:0.000 rate:4.615 new_rtt5.447 c:0.955 rttpred:6417.015 rtttarget:5.000
node:2 w:0.000 rate:4.408 new_rtt6.341 c:0.866 rttpred:6541.268 rtttarget:5.000
node:2 w:0.000 rate:3.817 new_rtt7.077 c:0.792 rttpred:5603.086 rtttarget:5.000
node:2 w:0.000 rate:3.024 new_rtt6.373 c:0.863 rttpred:4536.890 rtttarget:5.000
node:2 w:0.000 rate:2.609 new_rtt4.261 c:1.074 rttpred:3916.907 rtttarget:5.000
node:2 w:0.000 rate:2.802 new_rtt4.508 c:1.049 rttpred:4536.779 rtttarget:5.000
node:2 w:0.000 rate:2.940 new_rtt4.208 c:1.079 rttpred:3810.165 rtttarget:5.000
node:2 w:0.000 rate:3.173 new_rtt4.176 c:1.082 rttpred:4059.503 rtttarget:5.000
node:2 w:0.000 rate:3.434 new_rtt4.257 c:1.074 rttpred:4311.887 rtttarget:5.000
node:2 w:0.000 rate:3.689 new_rtt4.236 c:1.076 rttpred:4193.292 rtttarget:5.000
node:2 w:0.000 rate:3.971 new_rtt4.209 c:1.079 rttpred:4160.665 rtttarget:5.000
node:2 w:0.000 rate:4.285 new_rtt4.251 c:1.075 rttpred:4299.123 rtttarget:5.000
node:2 w:0.000 rate:4.606 new_rtt4.768 c:1.023 rttpred:5526.874 rtttarget:5.000
node:2 w:0.000 rate:4.713 new_rtt5.146 c:0.985 rttpred:5551.909 rtttarget:5.000
node:2 w:0.000 rate:4.644 new_rtt5.986 c:0.901 rttpred:6518.425 rtttarget:5.000
node:2 w:0.000 rate:4.186 new_rtt6.774 c:0.823 rttpred:5899.291 rtttarget:5.000
node:2 w:0.000 rate:3.444 new_rtt6.602 c:0.840 rttpred:4748.761 rtttarget:5.000
node:2 w:0.000 rate:2.892 new_rtt5.711 c:0.929 rttpred:4655.372 rtttarget:5.000
node:2 w:0.000 rate:2.686 new_rtt4.424 c:1.058 rttpred:3736.418 rtttarget:5.000
node:2 w:0.000 rate:2.841 new_rtt4.176 c:1.082 rttpred:3804.941 rtttarget:5.000
node:2 w:0.000 rate:3.075 new_rtt4.176 c:1.082 rttpred:4072.719 rtttarget:5.000
node:2 w:0.000 rate:3.329 new_rtt4.176 c:1.082 rttpred:4114.495 rtttarget:5.000
node:2 w:0.000 rate:3.603 new_rtt4.401 c:1.060 rttpred:4658.467 rtttarget:5.000
node:2 w:0.000 rate:3.819 new_rtt4.278 c:1.072 rttpred:4113.441 rtttarget:5.000
node:2 w:0.000 rate:4.094 new_rtt4.353 c:1.065 rttpred:4441.198 rtttarget:5.000
node:2 w:0.000 rate:4.359 new_rtt4.273 c:1.073 rttpred:4158.716 rtttarget:5.000
node:2 w:0.000 rate:4.676 new_rtt4.594 c:1.041 rttpred:5037.436 rtttarget:5.000
node:2 w:0.000 rate:4.866 new_rtt5.224 c:0.978 rttpred:6115.909 rtttarget:5.000
node:2 w:0.000 rate:4.757 new_rtt6.260 c:0.874 rttpred:7002.941 rtttarget:5.000
node:2 w:0.000 rate:4.158 new_rtt6.972 c:0.803 rttpred:5513.808 rtttarget:5.000
node:2 w:0.000 rate:3.338 new_rtt6.492 c:0.851 rttpred:4617.726 rtttarget:5.000
node:2 w:0.000 rate:2.840 new_rtt4.866 c:1.013 rttpred:4211.838 rtttarget:5.000
node:2 w:0.000 rate:2.878 new_rtt4.176 c:1.082 rttpred:3691.193 rtttarget:5.000
node:2 w:0.000 rate:3.115 new_rtt4.176 c:1.082 rttpred:4042.700 rtttarget:5.000
node:2 w:0.000 rate:3.372 new_rtt4.176 c:1.082 rttpred:4103.814 rtttarget:5.000
node:2 w:0.000 rate:3.650 new_rtt4.277 c:1.072 rttpred:4359.421 rtttarget:5.000
node:2 w:0.000 rate:3.913 new_rtt4.361 c:1.064 rttpred:4463.003 rtttarget:5.000
node:2 w:0.000 rate:4.163 new_rtt4.388 c:1.061 rttpred:4422.495 rtttarget:5.000
node:2 w:0.000 rate:4.418 new_rtt4.247 c:1.075 rttpred:4049.993 rtttarget:5.000
node:2 w:0.000 rate:4.751 new_rtt4.534 c:1.047 rttpred:4921.373 rtttarget:5.000
node:2 w:0.000 rate:4.972 new_rtt5.416 c:0.958 rttpred:6747.950 rtttarget:5.000
node:2 w:0.000 rate:4.765 new_rtt6.180 c:0.882 rttpred:6307.209 rtttarget:5.000
node:2 w:0.000 rate:4.203 new_rtt6.988 c:0.801 rttpred:5769.874 rtttarget:5.000
node:2 w:0.000 rate:3.368 new_rtt6.344 c:0.866 rttpred:4478.609 rtttarget:5.000
node:2 w:0.000 rate:2.915 new_rtt4.952 c:1.005 rttpred:4305.454 rtttarget:5.000
node:2 w:0.000 rate:2.929 new_rtt4.176 c:1.082 rttpred:3584.067 rtttarget:5.000
node:2 w:0.000 rate:3.170 new_rtt4.176 c:1.082 rttpred:4039.077 rtttarget:5.000
node:2 w:0.000 rate:3.432 new_rtt4.290 c:1.071 rttpred:4354.403 rtttarget:5.000
node:2 w:0.000 rate:3.675 new_rtt4.244 c:1.076 rttpred:4158.777 rtttarget:5.000
node:2 w:0.000 rate:3.953 new_rtt4.254 c:1.075 rttpred:4243.443 rtttarget:5.000
node:2 w:0.000 rate:4.248 new_rtt4.237 c:1.076 rttpred:4203.383 rtttarget:5.000
node:2 w:0.000 rate:4.572 new_rtt4.213 c:1.079 rttpred:4172.396 rtttarget:5.000
node:2 w:0.000 rate:4.932 new_rtt4.453 c:1.055 rttpred:4784.065 rtttarget:5.000
node:2 w:0.000 rate:5.202 new_rtt4.777 c:1.022 rttpred:5229.343 rtttarget:5.000
node:2 w:0.000 rate:5.318 new_rtt5.365 c:0.964 rttpred:6016.200 rtttarget:5.000
node:2 w:0.000 rate:5.124 new_rtt6.321 c:0.868 rttpred:6646.686 rtttarget:5.000
node:2 w:0.000 rate:4.447 new_rtt7.121 c:0.788 rttpred:5652.796 rtttarget:5.000
node:2 w:0.000 rate:3.504 new_rtt7.001 c:0.800 rttpred:4897.531 rtttarget:5.000
node:2 w:0.000 rate:2.802 new_rtt5.480 c:0.952 rttpred:4489.359 rtttarget:5.000
node:2 w:0.000 rate:2.668 new_rtt4.176 c:1.082 rttpred:3676.600 rtttarget:5.000
node:2 w:0.000 rate:2.888 new_rtt4.252 c:1.075 rttpred:4135.154 rtttarget:5.000
node:2 w:0.000 rate:3.104 new_rtt4.176 c:1.082 rttpred:4005.544 rtttarget:5.000
node:2 w:0.000 rate:3.360 new_rtt4.370 c:1.063 rttpred:4536.529 rtttarget:5.000
node:2 w:0.000 rate:3.571 new_rtt4.187 c:1.081 rttpred:3938.631 rtttarget:5.000
node:2 w:0.000 rate:3.862 new_rtt4.431 c:1.057 rttpred:4720.892 rtttarget:5.000
node:2 w:0.000 rate:4.081 new_rtt4.292 c:1.071 rttpred:4103.961 rtttarget:5.000
node:2 w:0.000 rate:4.370 new_rtt4.475 c:1.052 rttpred:4713.944 rtttarget:5.000
node:2 w:0.000 rate:4.600 new_rtt4.388 c:1.061 rttpred:4252.041 rtttarget:5.000
node:2 w:0.000 rate:4.881 new_rtt5.180 c:0.982 rttpred:6320.804 rtttarget:5.000
node:2 w:0.000 rate:4.793 new_rtt5.618 c:0.938 rttpred:5743.320 rtttarget:5.000
node:2 w:0.000 rate:4.497 new_rtt6.886 c:0.811 rttpred:7039.029 rtttarget:5.000
node:2 w:0.000 rate:3.649 new_rtt7.186 c:0.781 rttpred:4921.289 rtttarget:5.000
node:2 w:0.000 rate:2.851 new_rtt5.402 c:0.960 rttpred:4269.902 rtttarget:5.000
node:2 w:0.000 rate:2.737 new_rtt4.176 c:1.082 rttpred:3882.120 rtttarget:5.000
node:2 w:0.000 rate:2.962 new_rtt4.176 c:1.082 rttpred:4002.907 rtttarget:5.000
node:2 w:0.000 rate:3.206 new_rtt4.227 c:1.077 rttpred:4198.899 rtttarget:5.000
node:2 w:0.000 rate:3.454 new_rtt4.273 c:1.073 rttpred:4283.074 rtttarget:5.000
node:2 w:0.000 rate:3.705 new_rtt4.415 c:1.058 rttpred:4582.914 rtttarget:5.000
node:2 w:0.000 rate:3.922 new_rtt4.345 c:1.066 rttpred:4248.616 rtttarget:5.000
node:2 w:0.000 rate:4.179 new_rtt4.353 c:1.065 rttpred:4354.411 rtttarget:5.000
node:2 w:0.000 rate:4.449 new_rtt4.404 c:1.060 rttpred:4467.481 rtttarget:5.000
node:2 w:0.000 rate:4.714 new_rtt4.506 c:1.049 rttpred:4636.216 rtttarget:5.000
node:2 w:0.000 rate:4.947 new_rtt5.349 c:0.965 rttpred:6578.252 rtttarget:5.000
node:2 w:0.000 rate:4.775 new_rtt6.333 c:0.867 rttpred:6889.292 rtttarget:5.000
node:2 w:0.000 rate:4.138 new_rtt7.069 c:0.793 rttpred:5545.216 rtttarget:5.000
node:2 w:0.000 rate:3.282 new_rtt6.801 c:0.820 rttpred:4805.388 rtttarget:5.000
node:2 w:0.000 rate:2.691 new_rtt5.043 c:0.996 rttpred:4286.888 rtttarget:5.000
node:2 w:0.000 rate:2.679 new_rtt4.176 c:1.082 rttpred:3710.532 rtttarget:5.000
node:2 w:0.000 rate:2.900 new_rtt4.187 c:1.081 rttpred:4042.038 rtttarget:5.000
node:2 w:0.000 rate:3.136 new_rtt4.204 c:1.080 rttpred:4140.933 rtttarget:5.000
node:2 w:0.000 rate:3.386 new_rtt4.232 c:1.077 rttpred:4215.858 rtttarget:5.000
node:2 w:0.000 rate:3.646 new_rtt4.254 c:1.075 rttpred:4256.417 rtttarget:5.000
node:2 w:0.000 rate:3.917 new_rtt4.311 c:1.069 rttpred:4375.718 rtttarget:5.000
node:2 w:0.000 rate:4.187 new_rtt4.417 c:1.058 rttpred:4561.131 rtttarget:5.000
node:2 w:0.000 rate:4.431 new_rtt4.196 c:1.080 rttpred:3888.533 rtttarget:5.000
node:2 w:0.000 rate:4.788 new_rtt4.610 c:1.039 rttpred:5171.621 rtttarget:5.000
node:2 w:0.000 rate:4.975 new_rtt5.282 c:0.972 rttpred:6243.961 rtttarget:5.000
node:2 w:0.000 rate:4.834 new_rtt6.134 c:0.887 rttpred:6512.936 rtttarget:5.000
node:2 w:0.000 rate:4.286 new_rtt7.126 c:0.787 rttpred:6023.447 rtttarget:5.000
node:2 w:0.000 rate:3.375 new_rtt7.138 c:0.786 rttpred:4870.130 rtttarget:5.000
node:2 w:0.000 rate:2.653 new_rtt5.341 c:0.966 rttpred:4370.748 rtttarget:5.000
node:2 w:0.000 rate:2.563 new_rtt4.198 c:1.080 rttpred:3830.941 rtttarget:5.000
node:2 w:0.000 rate:2.768 new_rtt4.259 c:1.074 rttpred:4145.276 rtttarget:5.000
node:2 w:0.000 rate:2.973 new_rtt4.243 c:1.076 rttpred:4144.846 rtttarget:5.000
node:2 w:0.000 rate:3.199 new_rtt4.241 c:1.076 rttpred:4182.409 rtttarget:5.000
node:2 w:0.000 rate:3.441 new_rtt4.280 c:1.072 rttpred:4296.540 rtttarget:5.000
node:2 w:0.000 rate:3.689 new_rtt4.391 c:1.061 rttpred:4528.245 rtttarget:5.000
node:2 w:0.000 rate:3.914 new_rtt4.328 c:1.067 rttpred:4239.607 rtttarget:5.000
node:2 w:0.000 rate:4.177 new_rtt4.204 c:1.080 rttpred:4030.451 rtttarget:5.000
node:2 w:0.000 rate:4.509 new_rtt4.753 c:1.025 rttpred:5532.588 rtttarget:5.000
node:2 w:0.000 rate:4.621 new_rtt5.098 c:0.990 rttpred:5493.812 rtttarget:5.000
node:2 w:0.000 rate:4.575 new_rtt5.914 c:0.909 rttpred:6525.890 rtttarget:5.000
node:2 w:0.000 rate:4.157 new_rtt6.510 c:0.849 rttpred:5670.776 rtttarget:5.000
node:2 w:0.000 rate:3.529 new_rtt6.362 c:0.864 rttpred:4811.572 rtttarget:5.000
node:2 w:0.000 rate:3.049 new_rtt5.147 c:0.985 rttpred:4239.284 rtttarget:5.000
node:2 w:0.000 rate:3.004 new_rtt4.176 c:1.082 rttpred:3570.929 rtttarget:5.000
node:2 w:0.000 rate:3.251 new_rtt4.193 c:1.081 rttpred:4077.121 rtttarget:5.000
node:2 w:0.000 rate:3.514 new_rtt4.176 c:1.082 rttpred:4092.839 rtttarget:5.000
node:2 w:0.000 rate:3.803 new_rtt4.176 c:1.082 rttpred:4133.767 rtttarget:5.000
node:2 w:0.000 rate:4.117 new_rtt4.194 c:1.081 rttpred:4193.649 rtttarget:5.000
node:2 w:0.000 rate:4.449 new_rtt4.338 c:1.066 rttpred:4525.053 rtttarget:5.000
node:2 w:0.000 rate:4.743 new_rtt4.484 c:1.052 rttpred:4690.848 rtttarget:5.000
node:2 w:0.000 rate:4.988 new_rtt4.601 c:1.040 rttpred:4737.219 rtttarget:5.000
node:2 w:0.000 rate:5.187 new_rtt5.318 c:0.968 rttpred:6281.412 rtttarget:5.000
node:2 w:0.000 rate:5.022 new_rtt6.114 c:0.889 rttpred:6437.178 rtttarget:5.000
node:2 w:0.000 rate:4.462 new_rtt7.030 c:0.797 rttpred:5995.816 rtttarget:5.000
node:2 w:0.000 rate:3.557 new_rtt6.766 c:0.823 rttpred:4701.850 rtttarget:5.000
node:2 w:0.000 rate:2.928 new_rtt5.437 c:0.956 rttpred:4497.210 rtttarget:5.000
node:2 w:0.000 rate:2.801 new_rtt4.382 c:1.062 rttpred:3835.093 rtttarget:5.000
node:2 w:0.000 rate:2.974 new_rtt4.176 c:1.082 rttpred:3828.046 rtttarget:5.000
node:2 w:0.000 rate:3.219 new_rtt4.274 c:1.073 rttpred:4282.064 rtttarget:5.000
node:2 w:0.000 rate:3.452 new_rtt4.479 c:1.052 rttpred:4697.320 rtttarget:5.000
node:2 w:0.000 rate:3.632 new_rtt4.176 c:1.082 rttpred:3778.174 rtttarget:5.000
node:2 w:0.000 rate:3.931 new_rtt4.261 c:1.074 rttpred:4328.442 rtttarget:5.000
node:2 w:0.000 rate:4.222 new_rtt4.324 c:1.068 rttpred:4403.828 rtttarget:5.000
node:2 w:0.000 rate:4.507 new_rtt4.325 c:1.067 rttpred:4322.454 rtttarget:5.000
node:2 w:0.000 rate:4.812 new_rtt4.499 c:1.050 rttpred:4734.691 rtttarget:5.000
node:2 w:0.000 rate:5.053 new_rtt4.946 c:1.005 rttpred:5570.026 rtttarget:5.000
node:2 w:0.000 rate:5.080 new_rtt5.729 c:0.927 rttpred:6541.664 rtttarget:5.000
node:2 w:0.000 rate:4.710 new_rtt6.553 c:0.845 rttpred:6143.144 rtttarget:5.000
node:2 w:0.000 rate:3.978 new_rtt7.025 c:0.797 rttpred:5296.303 rtttarget:5.000
node:2 w:0.000 rate:3.173 new_rtt5.841 c:0.916 rttpred:4387.844 rtttarget:5.000
node:2 w:0.000 rate:2.906 new_rtt4.256 c:1.074 rttpred:3867.351 rtttarget:5.000
node:2 w:0.000 rate:3.122 new_rtt4.245 c:1.075 rttpred:4066.096 rtttarget:5.000
node:2 w:0.000 rate:3.358 new_rtt4.176 c:1.082 rttpred:4015.884 rtttarget:5.000
node:2 w:0.000 rate:3.634 new_rtt4.291 c:1.071 rttpred:4368.256 rtttarget:5.000
node:2 w:0.000 rate:3.892 new_rtt4.241 c:1.076 rttpred:4157.035 rtttarget:5.000
node:2 w:0.000 rate:4.187 new_rtt4.322 c:1.068 rttpred:4411.312 rtttarget:5.000
node:2 w:0.000 rate:4.471 new_rtt4.288 c:1.071 rttpred:4238.267 rtttarget:5.000
node:2 w:0.000 rate:4.790 new_rtt4.576 c:1.042 rttpred:4976.500 rtttarget:5.000
node:2 w:0.000 rate:4.993 new_rtt4.495 c:1.050 rttpred:4341.015 rtttarget:5.000
node:2 w:0.000 rate:5.245 new_rtt5.131 c:0.987 rttpred:5985.813 rtttarget:5.000
node:2 w:0.000 rate:5.176 new_rtt5.747 c:0.925 rttpred:6162.468 rtttarget:5.000
node:2 w:0.000 rate:4.790 new_rtt6.359 c:0.864 rttpred:5805.733 rtttarget:5.000
node:2 w:0.000 rate:4.139 new_rtt6.615 c:0.839 rttpred:5235.670 rtttarget:5.000
node:2 w:0.000 rate:3.470 new_rtt5.507 c:0.949 rttpred:4291.616 rtttarget:5.000
node:2 w:0.000 rate:3.294 new_rtt4.250 c:1.075 rttpred:3697.910 rtttarget:5.000
node:2 w:0.000 rate:3.541 new_rtt4.280 c:1.072 rttpred:4170.480 rtttarget:5.000
node:2 w:0.000 rate:3.796 new_rtt4.176 c:1.082 rttpred:3992.194 rtttarget:5.000
node:2 w:0.000 rate:4.109 new_rtt4.189 c:1.081 rttpred:4149.663 rtttarget:5.000
