node:136 rate:1.000 new_rtt8.190 c:0.836 rttpred:8061.738 rtttarget:7371.000 rttmin8190.000 e:0.819 eold:0.000 eavg:0.000 tim:1
node:136 rate:1.000 new_rtt12.264 c:0.755 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:0.000 eavg:0.000 tim:1
node:136 rate:1.000 new_rtt12.264 c:0.877 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.226 eavg:0.000 tim:2
node:136 rate:1.000 new_rtt12.264 c:0.914 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.226 eavg:3.679 tim:3
node:136 rate:1.000 new_rtt12.264 c:1.337 rttpred:12131.202 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:1.226 eavg:1.453 tim:4
node:136 rate:1.000 new_rtt12.174 c:0.757 rttpred:11923.744 rtttarget:10956.600 rttmin12174.000 e:1.217 eold:0.000 eavg:0.000 tim:1
node:136 rate:1.337 new_rtt12.264 c:1.092 rttpred:12131.202 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-1.000 eavg:-0.774 tim:5
node:136 rate:1.000 new_rtt12.271 c:0.753 rttpred:12147.387 rtttarget:11037.600 rttmin12264.000 e:1.233 eold:0.000 eavg:0.000 tim:1
node:136 rate:1.461 new_rtt12.264 c:1.070 rttpred:12131.202 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-1.000 eavg:-3.000 tim:6
node:136 rate:1.000 new_rtt12.270 c:0.877 rttpred:12134.231 rtttarget:11037.600 rttmin12264.000 e:1.232 eold:1.233 eavg:0.000 tim:2
node:136 rate:1.563 new_rtt12.264 c:1.070 rttpred:12131.202 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-1.000 eavg:-3.000 tim:7
node:136 rate:1.000 new_rtt12.264 c:0.915 rttpred:12121.956 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.232 eavg:3.692 tim:3
node:136 rate:1.672 new_rtt12.264 c:1.070 rttpred:12131.202 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-1.000 eavg:-3.000 tim:8
node:136 rate:1.000 new_rtt12.264 c:1.337 rttpred:12131.538 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:1.226 eavg:1.459 tim:4
node:136 rate:1.789 new_rtt12.264 c:1.070 rttpred:12131.202 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-1.000 eavg:-3.000 tim:9
node:136 rate:1.337 new_rtt12.305 c:1.084 rttpred:12226.627 rtttarget:13264.000 rttmin12264.000 e:-0.959 eold:-1.000 eavg:-0.733 tim:5
node:136 rate:1.914 new_rtt12.264 c:1.070 rttpred:12131.202 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-1.000 eavg:-3.000 tim:10
node:136 rate:1.450 new_rtt12.268 c:1.074 rttpred:12077.200 rtttarget:13264.000 rttmin12264.000 e:-0.996 eold:-0.959 eavg:-2.955 tim:6
node:136 rate:2.048 new_rtt12.264 c:1.070 rttpred:12131.202 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-1.000 eavg:-3.000 tim:11
node:136 rate:2.192 new_rtt12.307 c:1.062 rttpred:12230.741 rtttarget:13264.000 rttmin12264.000 e:-0.957 eold:-1.000 eavg:-2.957 tim:12
node:136 rate:1.557 new_rtt12.264 c:1.071 rttpred:12125.567 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-0.996 eavg:-2.955 tim:7
node:136 rate:2.327 new_rtt12.264 c:1.075 rttpred:12064.436 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-0.957 eavg:-2.957 tim:13
