node:116 rate:1.000 new_rtt13.020 c:0.740 rttpred:9887.731 rtttarget:11718.000 rttmin13020.000 e:1.302 eold:0.000 eavg:0.000 tim:1
node:116 rate:1.000 new_rtt12.684 c:0.877 rttpred:12086.351 rtttarget:11415.600 rttmin12684.000 e:1.268 eold:1.302 eavg:0.000 tim:2
node:116 rate:1.000 new_rtt12.339 c:0.918 rttpred:11770.999 rtttarget:11105.100 rttmin12339.000 e:1.234 eold:1.268 eavg:3.804 tim:3
node:116 rate:1.000 new_rtt12.370 c:1.333 rttpred:12277.052 rtttarget:13339.000 rttmin12339.000 e:-0.969 eold:1.234 eavg:1.533 tim:4
node:116 rate:1.333 new_rtt12.297 c:1.096 rttpred:12138.362 rtttarget:13297.000 rttmin12297.000 e:-1.000 eold:-0.969 eavg:-0.735 tim:5
node:116 rate:1.460 new_rtt12.594 c:1.014 rttpred:12952.876 rtttarget:13297.000 rttmin12297.000 e:-0.703 eold:-1.000 eavg:-2.672 tim:6
node:116 rate:1.480 new_rtt12.274 c:1.103 rttpred:11831.135 rtttarget:13274.000 rttmin12274.000 e:-1.000 eold:-0.703 eavg:-2.703 tim:7
node:116 rate:1.632 new_rtt13.283 c:0.881 rttpred:14674.193 rtttarget:13274.000 rttmin12274.000 e:0.009 eold:-1.000 eavg:-1.694 tim:8
node:116 rate:1.439 new_rtt13.370 c:0.973 rttpred:13358.804 rtttarget:13274.000 rttmin12274.000 e:0.096 eold:0.009 eavg:-0.895 tim:9
node:116 rate:1.399 new_rtt13.698 c:0.930 rttpred:13915.826 rtttarget:13274.000 rttmin12274.000 e:0.424 eold:0.096 eavg:0.529 tim:10
node:116 rate:1.302 new_rtt13.295 c:1.044 rttpred:12472.553 rtttarget:13274.000 rttmin12274.000 e:0.021 eold:0.424 eavg:0.541 tim:11
node:116 rate:1.358 new_rtt12.423 c:1.168 rttpred:11235.566 rtttarget:13274.000 rttmin12274.000 e:-0.851 eold:0.021 eavg:-0.406 tim:12
node:116 rate:1.587 new_rtt12.842 c:0.989 rttpred:13337.552 rtttarget:13274.000 rttmin12274.000 e:-0.432 eold:-0.851 eavg:-1.262 tim:13
node:116 rate:1.000 new_rtt12.264 c:0.755 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:0.000 eavg:0.000 tim:1
node:116 rate:1.569 new_rtt14.728 c:0.668 rttpred:17515.267 rtttarget:13274.000 rttmin12274.000 e:1.454 eold:-0.432 eavg:0.171 tim:14
node:116 rate:1.000 new_rtt12.304 c:0.869 rttpred:12223.787 rtttarget:11037.600 rttmin12264.000 e:1.266 eold:1.226 eavg:0.000 tim:2
node:116 rate:1.048 new_rtt15.820 c:0.672 rttpred:16149.655 rtttarget:13274.000 rttmin12274.000 e:2.546 eold:1.454 eavg:3.568 tim:15
node:116 rate:1.000 new_rtt12.270 c:0.917 rttpred:12082.950 rtttarget:11037.600 rttmin12264.000 e:1.232 eold:1.266 eavg:3.725 tim:3
node:116 rate:1.000 new_rtt12.981 c:1.350 rttpred:9358.613 rtttarget:13274.000 rttmin12274.000 e:-0.293 eold:2.546 eavg:3.707 tim:16
node:116 rate:1.000 new_rtt12.352 c:1.322 rttpred:12325.555 rtttarget:13264.000 rttmin12264.000 e:-0.912 eold:1.232 eavg:1.587 tim:4
node:116 rate:1.350 new_rtt12.307 c:1.177 rttpred:11638.970 rtttarget:13274.000 rttmin12274.000 e:-0.967 eold:-0.293 eavg:1.286 tim:17
node:116 rate:1.000 new_rtt8.070 c:0.839 rttpred:7679.246 rtttarget:7263.000 rttmin8070.000 e:0.807 eold:0.000 eavg:0.000 tim:1
node:116 rate:1.322 new_rtt12.288 c:1.097 rttpred:12051.332 rtttarget:13264.000 rttmin12264.000 e:-0.976 eold:-0.912 eavg:-0.656 tim:5
node:116 rate:1.589 new_rtt12.955 c:0.951 rttpred:13773.325 rtttarget:13274.000 rttmin12274.000 e:-0.319 eold:-0.967 eavg:-1.579 tim:18
node:116 rate:1.450 new_rtt12.264 c:1.074 rttpred:12096.512 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-0.976 eavg:-2.888 tim:6
node:116 rate:1.512 new_rtt13.002 c:1.007 rttpred:13052.286 rtttarget:13274.000 rttmin12274.000 e:-0.272 eold:-0.319 eavg:-1.558 tim:19
node:116 rate:1.000 new_rtt4.369 c:0.913 rttpred:4256.078 rtttarget:3932.100 rttmin4369.000 e:0.437 eold:0.000 eavg:0.000 tim:1
node:116 rate:1.000 new_rtt4.317 c:0.957 rttpred:4212.183 rtttarget:3885.300 rttmin4317.000 e:0.432 eold:0.437 eavg:0.000 tim:2
node:116 rate:1.557 new_rtt12.293 c:1.065 rttpred:12203.515 rtttarget:13264.000 rttmin12264.000 e:-0.971 eold:-1.000 eavg:-2.947 tim:7
node:116 rate:1.522 new_rtt12.716 c:1.073 rttpred:12266.059 rtttarget:13274.000 rttmin12274.000 e:-0.558 eold:-0.272 eavg:-1.149 tim:20
node:116 rate:1.000 new_rtt4.176 c:0.973 rttpred:3965.208 rtttarget:3758.400 rttmin4176.000 e:0.418 eold:0.432 eavg:1.286 tim:3
node:116 rate:1.000 new_rtt4.176 c:1.240 rttpred:4160.416 rtttarget:5176.000 rttmin4176.000 e:-1.000 eold:0.418 eavg:-0.151 tim:4
node:116 rate:1.658 new_rtt12.264 c:1.073 rttpred:12091.495 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-0.971 eavg:-2.971 tim:8
node:116 rate:1.633 new_rtt12.709 c:1.043 rttpred:12648.592 rtttarget:13274.000 rttmin12274.000 e:-0.565 eold:-0.558 eavg:-1.395 tim:21
node:116 rate:1.240 new_rtt4.176 c:1.084 rttpred:4162.341 rtttarget:5176.000 rttmin4176.000 e:-1.000 eold:-1.000 eavg:-1.582 tim:5
node:116 rate:1.779 new_rtt12.266 c:1.070 rttpred:12140.065 rtttarget:13264.000 rttmin12264.000 e:-0.998 eold:-1.000 eavg:-2.969 tim:9
