node:251 rate:1.000 new_rtt8.144 c:0.837 rttpred:7955.938 rtttarget:7329.600 rttmin8144.000 e:0.814 eold:0.000 eavg:0.000 tim:1
node:251 rate:1.000 new_rtt12.264 c:0.755 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:0.000 eavg:0.000 tim:1
node:251 rate:1.000 new_rtt12.270 c:0.876 rttpred:12145.075 rtttarget:11037.600 rttmin12264.000 e:1.232 eold:1.226 eavg:0.000 tim:2
node:251 rate:1.000 new_rtt12.270 c:0.914 rttpred:12135.781 rtttarget:11037.600 rttmin12264.000 e:1.232 eold:1.232 eavg:3.691 tim:3
node:251 rate:1.000 new_rtt8.220 c:0.836 rttpred:8130.991 rtttarget:7398.000 rttmin8220.000 e:0.822 eold:0.000 eavg:0.000 tim:1
node:251 rate:1.000 new_rtt12.264 c:0.755 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:0.000 eavg:0.000 tim:1
node:251 rate:1.000 new_rtt8.738 c:0.799 rttpred:8841.362 rtttarget:7731.000 rttmin8590.000 e:1.007 eold:0.000 eavg:0.000 tim:1
node:251 rate:1.000 new_rtt12.270 c:1.337 rttpred:12135.813 rtttarget:13264.000 rttmin12264.000 e:-0.994 eold:1.232 eavg:1.471 tim:4
node:251 rate:1.000 new_rtt8.220 c:0.918 rttpred:8130.991 rtttarget:7398.000 rttmin8220.000 e:0.822 eold:0.822 eavg:0.000 tim:2
node:251 rate:1.000 new_rtt8.220 c:0.942 rttpred:8130.991 rtttarget:7398.000 rttmin8220.000 e:0.822 eold:0.822 eavg:2.466 tim:3
node:251 rate:1.000 new_rtt12.264 c:0.877 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.226 eavg:0.000 tim:2
node:251 rate:1.000 new_rtt8.640 c:0.919 rttpred:8378.527 rtttarget:7731.000 rttmin8590.000 e:0.909 eold:1.007 eavg:0.000 tim:2
node:251 rate:1.337 new_rtt12.270 c:1.092 rttpred:12136.078 rtttarget:13264.000 rttmin12264.000 e:-0.994 eold:-0.994 eavg:-0.756 tim:5
