node:262 rate:1.000 new_rtt12.150 c:0.757 rttpred:11868.626 rtttarget:10935.000 rttmin12150.000 e:1.215 eold:0.000 eavg:0.000 tim:1
node:262 rate:1.000 new_rtt12.264 c:0.755 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:0.000 eavg:0.000 tim:1
node:262 rate:1.000 new_rtt12.264 c:0.877 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.226 eavg:0.000 tim:2
node:262 rate:1.000 new_rtt12.264 c:0.914 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.226 eavg:3.679 tim:3
node:262 rate:1.000 new_rtt12.264 c:1.337 rttpred:12131.202 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:1.226 eavg:1.453 tim:4
node:262 rate:1.000 new_rtt12.299 c:0.750 rttpred:12194.954 rtttarget:11049.300 rttmin12277.000 e:1.250 eold:0.000 eavg:0.000 tim:1
node:262 rate:1.337 new_rtt12.264 c:1.092 rttpred:12131.202 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-1.000 eavg:-0.774 tim:5
node:262 rate:1.461 new_rtt12.264 c:1.070 rttpred:12131.202 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-1.000 eavg:-3.000 tim:6
node:262 rate:1.000 new_rtt12.276 c:0.879 rttpred:12107.650 rtttarget:11048.400 rttmin12276.000 e:1.228 eold:1.250 eavg:0.000 tim:2
node:262 rate:1.563 new_rtt12.264 c:1.070 rttpred:12131.202 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-1.000 eavg:-3.000 tim:7
node:262 rate:1.000 new_rtt12.264 c:0.915 rttpred:12115.712 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.228 eavg:3.704 tim:3
node:262 rate:1.672 new_rtt12.264 c:1.070 rttpred:12131.202 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-1.000 eavg:-3.000 tim:8
node:262 rate:1.000 new_rtt12.264 c:1.337 rttpred:12135.037 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:1.226 eavg:1.454 tim:4
node:262 rate:1.789 new_rtt12.264 c:1.070 rttpred:12131.202 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-1.000 eavg:-3.000 tim:9
node:262 rate:1.337 new_rtt12.298 c:1.086 rttpred:12213.514 rtttarget:13264.000 rttmin12264.000 e:-0.966 eold:-1.000 eavg:-0.740 tim:5
node:262 rate:1.000 new_rtt8.172 c:0.837 rttpred:8020.282 rtttarget:7354.800 rttmin8172.000 e:0.817 eold:0.000 eavg:0.000 tim:1
