node:148 rate:1.000 new_rtt12.696 c:0.746 rttpred:11613.770 rtttarget:11426.400 rttmin12696.000 e:1.270 eold:0.000 eavg:0.000 tim:1
node:148 rate:1.000 new_rtt12.348 c:0.880 rttpred:11857.849 rtttarget:11113.200 rttmin12348.000 e:1.235 eold:1.270 eavg:0.000 tim:2
node:148 rate:1.000 new_rtt12.600 c:0.866 rttpred:12909.976 rtttarget:11113.200 rttmin12348.000 e:1.487 eold:1.235 eavg:3.991 tim:3
node:148 rate:1.000 new_rtt12.710 c:1.297 rttpred:12832.556 rtttarget:13348.000 rttmin12348.000 e:-0.638 eold:1.487 eavg:2.084 tim:4
node:148 rate:1.297 new_rtt12.600 c:1.087 rttpred:12383.201 rtttarget:13348.000 rttmin12348.000 e:-0.748 eold:-0.638 eavg:0.101 tim:5
node:148 rate:1.410 new_rtt13.340 c:0.913 rttpred:14298.745 rtttarget:13348.000 rttmin12348.000 e:-0.008 eold:-0.748 eavg:-1.394 tim:6
node:148 rate:1.287 new_rtt12.944 c:1.068 rttpred:12145.236 rtttarget:13348.000 rttmin12348.000 e:-0.404 eold:-0.008 eavg:-1.160 tim:7
node:148 rate:1.375 new_rtt12.607 c:1.096 rttpred:12043.958 rtttarget:13348.000 rttmin12348.000 e:-0.741 eold:-0.404 eavg:-1.153 tim:8
node:148 rate:1.000 new_rtt4.176 c:0.916 rttpred:4130.781 rtttarget:3758.400 rttmin4176.000 e:0.418 eold:0.000 eavg:0.000 tim:1
node:148 rate:1.000 new_rtt4.218 c:0.950 rttpred:4228.248 rtttarget:3758.400 rttmin4176.000 e:0.460 eold:0.418 eavg:0.000 tim:2
node:148 rate:1.507 new_rtt13.150 c:0.952 rttpred:13802.595 rtttarget:13348.000 rttmin12348.000 e:-0.198 eold:-0.741 eavg:-1.343 tim:9
node:148 rate:1.000 new_rtt4.176 c:0.975 rttpred:4065.157 rtttarget:3758.400 rttmin4176.000 e:0.418 eold:0.460 eavg:1.295 tim:3
node:148 rate:1.000 new_rtt4.176 c:1.241 rttpred:4130.980 rtttarget:5176.000 rttmin4176.000 e:-1.000 eold:0.418 eavg:-0.123 tim:4
node:148 rate:1.435 new_rtt13.522 c:0.938 rttpred:13840.465 rtttarget:13348.000 rttmin12348.000 e:0.174 eold:-0.198 eavg:-0.765 tim:10
node:148 rate:1.241 new_rtt4.176 c:1.084 rttpred:4132.602 rtttarget:5176.000 rttmin4176.000 e:-1.000 eold:-1.000 eavg:-1.582 tim:5
