node:284 rate:1.000 new_rtt14.364 c:0.713 rttpred:12255.980 rtttarget:12927.600 rttmin14364.000 e:1.436 eold:0.000 eavg:0.000 tim:1
node:284 rate:1.000 new_rtt14.028 c:0.863 rttpred:13535.592 rtttarget:12625.200 rttmin14028.000 e:1.403 eold:1.436 eavg:0.000 tim:2
node:284 rate:1.000 new_rtt13.608 c:0.910 rttpred:13009.638 rtttarget:12247.200 rttmin13608.000 e:1.361 eold:1.403 eavg:4.200 tim:3
node:284 rate:1.000 new_rtt13.811 c:1.315 rttpred:14017.046 rtttarget:14608.000 rttmin13608.000 e:-0.797 eold:1.361 eavg:1.967 tim:4
node:284 rate:1.315 new_rtt13.608 c:1.116 rttpred:13319.058 rtttarget:14608.000 rttmin13608.000 e:-1.000 eold:-0.797 eavg:-0.436 tim:5
node:284 rate:1.000 new_rtt12.264 c:0.755 rttpred:12124.591 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:0.000 eavg:0.000 tim:1
node:284 rate:1.468 new_rtt12.946 c:1.072 rttpred:12052.945 rtttarget:13946.000 rttmin12946.000 e:-1.000 eold:-1.000 eavg:-2.797 tim:6
node:284 rate:1.000 new_rtt12.264 c:0.877 rttpred:12132.321 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.226 eavg:0.000 tim:2
node:284 rate:1.573 new_rtt12.741 c:1.070 rttpred:12411.697 rtttarget:13741.000 rttmin12741.000 e:-1.000 eold:-1.000 eavg:-3.000 tim:7
node:284 rate:1.000 new_rtt12.264 c:0.914 rttpred:12132.298 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.226 eavg:3.679 tim:3
node:284 rate:1.683 new_rtt13.211 c:0.981 rttpred:13810.121 rtttarget:13741.000 rttmin12741.000 e:-0.530 eold:-1.000 eavg:-2.530 tim:8
node:284 rate:1.000 new_rtt12.264 c:1.337 rttpred:12132.079 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:1.226 eavg:1.453 tim:4
node:284 rate:1.651 new_rtt13.068 c:1.060 rttpred:12860.659 rtttarget:13741.000 rttmin12741.000 e:-0.673 eold:-0.530 eavg:-2.203 tim:9
node:284 rate:1.337 new_rtt12.316 c:1.082 rttpred:12252.333 rtttarget:13264.000 rttmin12264.000 e:-0.948 eold:-1.000 eavg:-0.722 tim:5
node:284 rate:1.749 new_rtt13.468 c:0.973 rttpred:13985.699 rtttarget:13741.000 rttmin12741.000 e:-0.273 eold:-0.673 eavg:-1.476 tim:10
node:284 rate:1.447 new_rtt12.264 c:1.076 rttpred:12050.990 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-0.948 eavg:-2.948 tim:6
node:284 rate:1.701 new_rtt13.217 c:1.063 rttpred:12788.035 rtttarget:13741.000 rttmin12741.000 e:-0.524 eold:-0.273 eavg:-1.470 tim:11
node:284 rate:1.000 new_rtt12.329 c:0.743 rttpred:12273.782 rtttarget:11043.000 rttmin12270.000 e:1.286 eold:0.000 eavg:0.000 tim:1
node:284 rate:1.557 new_rtt12.264 c:1.071 rttpred:12131.898 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-1.000 eavg:-2.948 tim:7
node:284 rate:1.808 new_rtt12.398 c:1.130 rttpred:11290.191 rtttarget:13398.000 rttmin12398.000 e:-1.000 eold:-0.524 eavg:-1.797 tim:12
node:284 rate:1.667 new_rtt12.264 c:1.070 rttpred:12133.831 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-1.000 eavg:-3.000 tim:8
node:284 rate:1.000 new_rtt12.278 c:0.882 rttpred:12063.847 rtttarget:11043.000 rttmin12270.000 e:1.235 eold:1.286 eavg:0.000 tim:2
node:284 rate:2.043 new_rtt12.458 c:1.063 rttpred:12487.247 rtttarget:13398.000 rttmin12398.000 e:-0.940 eold:-1.000 eavg:-2.464 tim:13
node:284 rate:1.783 new_rtt12.264 c:1.070 rttpred:12133.308 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-1.000 eavg:-3.000 tim:9
node:284 rate:1.000 new_rtt12.391 c:0.893 rttpred:12404.713 rtttarget:11043.000 rttmin12270.000 e:1.348 eold:1.235 eavg:3.869 tim:3
node:284 rate:2.172 new_rtt13.744 c:0.821 rttpred:15603.375 rtttarget:13398.000 rttmin12398.000 e:0.346 eold:-0.940 eavg:-1.594 tim:14
node:284 rate:1.908 new_rtt12.358 c:1.052 rttpred:12350.929 rtttarget:13264.000 rttmin12264.000 e:-0.906 eold:-1.000 eavg:-2.906 tim:10
node:284 rate:1.000 new_rtt12.279 c:1.349 rttpred:11971.840 rtttarget:13270.000 rttmin12270.000 e:-0.991 eold:1.348 eavg:1.592 tim:4
node:284 rate:1.783 new_rtt15.735 c:0.585 rttpred:18415.906 rtttarget:13398.000 rttmin12398.000 e:2.337 eold:0.346 eavg:1.743 tim:15
node:284 rate:2.008 new_rtt12.267 c:1.080 rttpred:11993.016 rtttarget:13264.000 rttmin12264.000 e:-0.997 eold:-0.906 eavg:-2.903 tim:11
node:284 rate:1.349 new_rtt12.288 c:1.091 rttpred:12167.670 rtttarget:13270.000 rttmin12270.000 e:-0.982 eold:-0.991 eavg:-0.625 tim:5
node:284 rate:1.042 new_rtt12.919 c:1.352 rttpred:8545.631 rtttarget:13398.000 rttmin12398.000 e:-0.479 eold:2.337 eavg:2.204 tim:16
node:284 rate:2.168 new_rtt12.264 c:1.071 rttpred:12128.126 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-0.997 eavg:-2.903 tim:12
node:284 rate:1.472 new_rtt12.264 c:1.072 rttpred:12102.663 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-0.982 eavg:-2.973 tim:6
node:284 rate:1.409 new_rtt12.264 c:1.161 rttpred:11615.186 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-0.479 eavg:0.858 tim:17
node:284 rate:2.322 new_rtt12.264 c:1.070 rttpred:12136.148 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-1.000 eavg:-2.997 tim:13
node:284 rate:1.000 new_rtt12.274 c:0.753 rttpred:12154.326 rtttarget:11037.600 rttmin12264.000 e:1.236 eold:0.000 eavg:0.000 tim:1
node:284 rate:1.578 new_rtt12.336 c:1.056 rttpred:12305.546 rtttarget:13264.000 rttmin12264.000 e:-0.928 eold:-1.000 eavg:-2.910 tim:7
node:284 rate:2.485 new_rtt12.275 c:1.068 rttpred:12160.755 rtttarget:13264.000 rttmin12264.000 e:-0.989 eold:-1.000 eavg:-2.989 tim:14
node:284 rate:1.635 new_rtt12.524 c:1.026 rttpred:12817.250 rtttarget:13264.000 rttmin12264.000 e:-0.740 eold:-1.000 eavg:-2.219 tim:18
node:284 rate:1.000 new_rtt12.278 c:0.876 rttpred:12148.075 rtttarget:11037.600 rttmin12264.000 e:1.240 eold:1.236 eavg:0.000 tim:2
node:284 rate:1.667 new_rtt12.264 c:1.078 rttpred:12026.507 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-0.928 eavg:-2.928 tim:8
node:284 rate:2.654 new_rtt12.264 c:1.071 rttpred:12117.473 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-0.989 eavg:-2.989 tim:15
node:284 rate:1.677 new_rtt12.570 c:1.040 rttpred:12623.819 rtttarget:13264.000 rttmin12264.000 e:-0.694 eold:-0.740 eavg:-2.434 tim:19
node:284 rate:1.000 new_rtt12.371 c:0.895 rttpred:12357.418 rtttarget:11037.600 rttmin12264.000 e:1.333 eold:1.240 eavg:3.810 tim:3
node:284 rate:2.843 new_rtt12.289 c:1.065 rttpred:12191.714 rtttarget:13264.000 rttmin12264.000 e:-0.975 eold:-1.000 eavg:-2.964 tim:16
node:284 rate:1.797 new_rtt12.264 c:1.071 rttpred:12137.028 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-1.000 eavg:-2.928 tim:9
node:284 rate:1.745 new_rtt13.294 c:0.911 rttpred:14290.596 rtttarget:13264.000 rttmin12264.000 e:0.030 eold:-0.694 eavg:-1.404 tim:20
node:284 rate:3.029 new_rtt12.303 c:1.065 rttpred:12185.275 rtttarget:13264.000 rttmin12264.000 e:-0.961 eold:-0.975 eavg:-2.936 tim:17
node:284 rate:1.000 new_rtt12.264 c:1.349 rttpred:11965.084 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:1.333 eavg:1.574 tim:4
node:284 rate:1.589 new_rtt12.502 c:1.141 rttpred:11265.822 rtttarget:13264.000 rttmin12264.000 e:-0.762 eold:0.030 eavg:-1.426 tim:21
node:284 rate:3.226 new_rtt12.273 c:1.073 rttpred:12093.851 rtttarget:13264.000 rttmin12264.000 e:-0.991 eold:-0.961 eavg:-2.927 tim:18
node:284 rate:1.349 new_rtt12.264 c:1.093 rttpred:12132.652 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-1.000 eavg:-0.667 tim:5
node:284 rate:1.813 new_rtt13.507 c:0.870 rttpred:14774.225 rtttarget:13264.000 rttmin12264.000 e:0.243 eold:-0.762 eavg:-0.489 tim:22
node:284 rate:3.461 new_rtt12.264 c:1.071 rttpred:12120.264 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-0.991 eavg:-2.952 tim:19
node:284 rate:1.475 new_rtt12.269 c:1.069 rttpred:12148.179 rtttarget:13264.000 rttmin12264.000 e:-0.995 eold:-1.000 eavg:-2.995 tim:6
node:284 rate:1.578 new_rtt14.152 c:0.850 rttpred:14780.438 rtttarget:13264.000 rttmin12264.000 e:0.888 eold:0.243 eavg:0.369 tim:23
node:284 rate:3.708 new_rtt12.270 c:1.069 rttpred:12149.002 rtttarget:13264.000 rttmin12264.000 e:-0.994 eold:-1.000 eavg:-2.985 tim:20
node:284 rate:1.000 new_rtt12.302 c:0.747 rttpred:12219.153 rtttarget:11037.600 rttmin12264.000 e:1.264 eold:0.000 eavg:0.000 tim:1
node:284 rate:1.577 new_rtt12.267 c:1.070 rttpred:12134.754 rtttarget:13264.000 rttmin12264.000 e:-0.997 eold:-0.995 eavg:-2.992 tim:7
node:284 rate:1.342 new_rtt13.615 c:1.033 rttpred:12350.560 rtttarget:13264.000 rttmin12264.000 e:0.351 eold:0.888 eavg:1.482 tim:24
node:284 rate:3.964 new_rtt12.264 c:1.071 rttpred:12125.434 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-0.994 eavg:-2.994 tim:21
node:284 rate:1.000 new_rtt12.343 c:0.750 rttpred:12230.526 rtttarget:11094.300 rttmin12327.000 e:1.249 eold:0.000 eavg:0.000 tim:1
