node:14 rate:1.000 new_rtt8.140 c:0.837 rttpred:7946.760 rtttarget:7326.000 rttmin8140.000 e:0.814 eold:0.000 eavg:0.000 tim:1
node:14 rate:1.000 new_rtt12.264 c:0.755 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:0.000 eavg:0.000 tim:1
node:14 rate:1.000 new_rtt12.280 c:0.874 rttpred:12168.208 rtttarget:11037.600 rttmin12264.000 e:1.242 eold:1.226 eavg:0.000 tim:2
node:14 rate:1.000 new_rtt12.264 c:0.916 rttpred:12106.412 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.242 eavg:3.695 tim:3
node:14 rate:1.000 new_rtt12.264 c:1.337 rttpred:12131.280 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:1.226 eavg:1.469 tim:4
node:14 rate:1.337 new_rtt12.266 c:1.092 rttpred:12136.529 rtttarget:13264.000 rttmin12264.000 e:-0.998 eold:-1.000 eavg:-0.772 tim:5
node:14 rate:1.000 new_rtt4.291 c:0.906 rttpred:4304.473 rtttarget:3821.400 rttmin4246.000 e:0.470 eold:0.000 eavg:0.000 tim:1
node:14 rate:1.460 new_rtt12.288 c:1.066 rttpred:12184.195 rtttarget:13264.000 rttmin12264.000 e:-0.976 eold:-0.998 eavg:-2.974 tim:6
node:14 rate:1.000 new_rtt4.246 c:0.962 rttpred:4129.676 rtttarget:3821.400 rttmin4246.000 e:0.425 eold:0.470 eavg:0.000 tim:2
node:14 rate:1.000 new_rtt4.246 c:0.971 rttpred:4200.236 rtttarget:3821.400 rttmin4246.000 e:0.425 eold:0.425 eavg:1.319 tim:3
node:14 rate:1.556 new_rtt12.264 c:1.073 rttpred:12094.471 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-0.976 eavg:-2.974 tim:7
node:14 rate:1.000 new_rtt4.246 c:1.241 rttpred:4201.972 rtttarget:5246.000 rttmin4246.000 e:-1.000 eold:0.425 eavg:-0.151 tim:4
node:14 rate:1.241 new_rtt4.246 c:1.084 rttpred:4201.587 rtttarget:5246.000 rttmin4246.000 e:-1.000 eold:-1.000 eavg:-1.575 tim:5
node:14 rate:1.669 new_rtt12.264 c:1.070 rttpred:12131.764 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-1.000 eavg:-2.976 tim:8
node:14 rate:1.345 new_rtt4.253 c:1.069 rttpred:4217.485 rtttarget:5246.000 rttmin4246.000 e:-0.993 eold:-1.000 eavg:-2.993 tim:6
node:14 rate:1.438 new_rtt4.176 c:1.071 rttpred:4029.498 rtttarget:5176.000 rttmin4176.000 e:-1.000 eold:-0.993 eavg:-2.993 tim:7
node:14 rate:1.540 new_rtt4.176 c:1.070 rttpred:4144.548 rtttarget:5176.000 rttmin4176.000 e:-1.000 eold:-1.000 eavg:-2.993 tim:8
node:14 rate:1.786 new_rtt12.264 c:1.070 rttpred:12132.611 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-1.000 eavg:-3.000 tim:9
