node:259 rate:1.000 new_rtt12.240 c:0.755 rttpred:12075.763 rtttarget:11016.000 rttmin12240.000 e:1.224 eold:0.000 eavg:0.000 tim:1
node:259 rate:1.000 new_rtt8.040 c:0.839 rttpred:7718.507 rtttarget:7236.000 rttmin8040.000 e:0.804 eold:0.000 eavg:0.000 tim:1
node:259 rate:1.000 new_rtt12.280 c:0.752 rttpred:12168.208 rtttarget:11037.600 rttmin12264.000 e:1.242 eold:0.000 eavg:0.000 tim:1
node:259 rate:1.000 new_rtt12.300 c:0.872 rttpred:12189.652 rtttarget:11037.600 rttmin12264.000 e:1.262 eold:1.242 eavg:0.000 tim:2
node:259 rate:1.000 new_rtt12.264 c:0.918 rttpred:12075.533 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.262 eavg:3.731 tim:3
node:259 rate:1.000 new_rtt4.214 c:0.909 rttpred:4218.934 rtttarget:3758.400 rttmin4176.000 e:0.456 eold:0.000 eavg:0.000 tim:1
node:259 rate:1.000 new_rtt4.176 c:0.962 rttpred:4071.461 rtttarget:3758.400 rttmin4176.000 e:0.418 eold:0.456 eavg:0.000 tim:2
node:259 rate:1.000 new_rtt12.264 c:1.338 rttpred:12132.073 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:1.226 eavg:1.489 tim:4
node:259 rate:1.000 new_rtt4.176 c:0.971 rttpred:4130.962 rtttarget:3758.400 rttmin4176.000 e:0.418 eold:0.418 eavg:1.291 tim:3
node:259 rate:1.000 new_rtt4.176 c:1.240 rttpred:4132.431 rtttarget:5176.000 rttmin4176.000 e:-1.000 eold:0.418 eavg:-0.165 tim:4
node:259 rate:1.338 new_rtt12.264 c:1.092 rttpred:12133.336 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-1.000 eavg:-0.774 tim:5
node:259 rate:1.240 new_rtt4.176 c:1.084 rttpred:4132.104 rtttarget:5176.000 rttmin4176.000 e:-1.000 eold:-1.000 eavg:-1.582 tim:5
node:259 rate:1.461 new_rtt12.264 c:1.070 rttpred:12132.911 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-1.000 eavg:-3.000 tim:6
node:259 rate:1.344 new_rtt4.257 c:1.055 rttpred:4320.624 rtttarget:5176.000 rttmin4176.000 e:-0.919 eold:-1.000 eavg:-2.919 tim:6
node:259 rate:1.418 new_rtt4.176 c:1.079 rttpred:4004.128 rtttarget:5176.000 rttmin4176.000 e:-1.000 eold:-0.919 eavg:-2.919 tim:7
