node:101 rate:10.000 new_rtt12.136 c:-0.850 rttpred:11836.514 rtttarget:10922.400 rttmin12136.000 e:1.214 eold:0.000 eavg:0.000 tim:1
node:101 rate:10.000 new_rtt8.220 c:-0.575 rttpred:8130.991 rtttarget:7398.000 rttmin8220.000 e:0.822 eold:0.000 eavg:0.000 tim:1
node:101 rate:10.000 new_rtt12.264 c:-0.858 rttpred:12119.305 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:0.000 eavg:0.000 tim:1
node:101 rate:9.712 new_rtt8.220 c:-0.329 rttpred:8130.991 rtttarget:7398.000 rttmin8220.000 e:0.822 eold:0.822 eavg:0.000 tim:2
node:101 rate:9.571 new_rtt12.264 c:-0.491 rttpred:12133.210 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.226 eavg:0.000 tim:2
node:101 rate:9.548 new_rtt8.226 c:-0.333 rttpred:8144.866 rtttarget:7398.000 rttmin8220.000 e:0.828 eold:0.822 eavg:0.000 tim:3
node:101 rate:9.381 new_rtt8.220 c:-0.327 rttpred:8121.700 rtttarget:7398.000 rttmin8220.000 e:0.822 eold:0.828 eavg:0.000 tim:4
node:101 rate:9.325 new_rtt12.284 c:-0.505 rttpred:12179.458 rtttarget:11037.600 rttmin12264.000 e:1.246 eold:1.226 eavg:0.000 tim:3
node:101 rate:9.218 new_rtt8.220 c:-0.329 rttpred:8131.021 rtttarget:7398.000 rttmin8220.000 e:0.822 eold:0.822 eavg:0.000 tim:5
node:101 rate:9.054 new_rtt8.220 c:-0.329 rttpred:8131.255 rtttarget:7398.000 rttmin8220.000 e:0.822 eold:0.822 eavg:0.000 tim:6
node:101 rate:8.889 new_rtt8.220 c:-0.329 rttpred:8131.202 rtttarget:7398.000 rttmin8220.000 e:0.822 eold:0.822 eavg:0.000 tim:7
node:101 rate:8.725 new_rtt8.220 c:-0.330 rttpred:8131.160 rtttarget:7398.000 rttmin8220.000 e:0.822 eold:0.822 eavg:0.091 tim:8
node:101 rate:10.000 new_rtt12.273 c:-0.859 rttpred:12136.137 rtttarget:11045.700 rttmin12273.000 e:1.227 eold:0.000 eavg:0.000 tim:1
node:101 rate:8.560 new_rtt8.220 c:0.947 rttpred:8131.126 rtttarget:9220.000 rttmin8220.000 e:-1.000 eold:0.822 eavg:-0.018 tim:9
node:101 rate:9.033 new_rtt8.279 c:0.360 rttpred:8267.874 rtttarget:9220.000 rttmin8220.000 e:-0.941 eold:-1.000 eavg:-0.102 tim:10
node:101 rate:9.570 new_rtt12.264 c:-0.490 rttpred:12119.978 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.227 eavg:0.000 tim:2
node:101 rate:9.325 new_rtt12.271 c:-0.495 rttpred:12150.048 rtttarget:11037.600 rttmin12264.000 e:1.233 eold:1.226 eavg:0.000 tim:3
node:101 rate:9.078 new_rtt12.281 c:-0.500 rttpred:12162.199 rtttarget:11037.600 rttmin12264.000 e:1.243 eold:1.233 eavg:0.000 tim:4
node:101 rate:8.827 new_rtt12.310 c:-0.518 rttpred:12213.337 rtttarget:11037.600 rttmin12264.000 e:1.272 eold:1.243 eavg:0.000 tim:5
node:101 rate:8.569 new_rtt12.306 c:-0.506 rttpred:12158.875 rtttarget:11037.600 rttmin12264.000 e:1.268 eold:1.272 eavg:0.000 tim:6
node:101 rate:8.315 new_rtt12.305 c:-0.507 rttpred:12163.378 rtttarget:11037.600 rttmin12264.000 e:1.267 eold:1.268 eavg:0.000 tim:7
node:101 rate:8.062 new_rtt12.356 c:-0.544 rttpred:12284.437 rtttarget:11037.600 rttmin12264.000 e:1.318 eold:1.267 eavg:0.146 tim:8
node:101 rate:10.000 new_rtt12.295 c:-0.880 rttpred:12202.935 rtttarget:11037.600 rttmin12264.000 e:1.257 eold:0.000 eavg:0.000 tim:1
node:101 rate:9.560 new_rtt12.331 c:-0.528 rttpred:12238.048 rtttarget:11037.600 rttmin12264.000 e:1.293 eold:1.257 eavg:0.000 tim:2
node:101 rate:10.000 new_rtt12.264 c:-0.858 rttpred:12073.151 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:0.000 eavg:0.000 tim:1
node:101 rate:9.571 new_rtt12.281 c:-0.502 rttpred:12180.051 rtttarget:11037.600 rttmin12264.000 e:1.243 eold:1.226 eavg:0.000 tim:2
node:101 rate:10.000 new_rtt12.264 c:-0.858 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:0.000 eavg:0.000 tim:1
node:101 rate:10.000 new_rtt4.176 c:-0.292 rttpred:4130.781 rtttarget:3758.400 rttmin4176.000 e:0.418 eold:0.000 eavg:0.000 tim:1
node:101 rate:9.854 new_rtt4.247 c:-0.217 rttpred:4295.975 rtttarget:3758.400 rttmin4176.000 e:0.489 eold:0.418 eavg:0.000 tim:2
node:101 rate:9.571 new_rtt12.282 c:-0.503 rttpred:12172.836 rtttarget:11037.600 rttmin12264.000 e:1.244 eold:1.226 eavg:0.000 tim:2
node:101 rate:9.745 new_rtt4.184 c:-0.151 rttpred:4037.393 rtttarget:3758.400 rttmin4176.000 e:0.426 eold:0.489 eavg:0.000 tim:3
node:101 rate:9.670 new_rtt4.254 c:-0.219 rttpred:4297.891 rtttarget:3758.400 rttmin4176.000 e:0.496 eold:0.426 eavg:0.000 tim:4
node:101 rate:9.560 new_rtt4.259 c:-0.202 rttpred:4202.815 rtttarget:3758.400 rttmin4176.000 e:0.501 eold:0.496 eavg:0.000 tim:5
node:101 rate:9.319 new_rtt12.264 c:-0.485 rttpred:12103.309 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.244 eavg:0.000 tim:3
node:101 rate:9.459 new_rtt4.258 c:-0.200 rttpred:4193.236 rtttarget:3758.400 rttmin4176.000 e:0.500 eold:0.501 eavg:0.000 tim:6
node:101 rate:9.360 new_rtt4.176 c:-0.142 rttpred:4012.291 rtttarget:3758.400 rttmin4176.000 e:0.418 eold:0.500 eavg:0.000 tim:7
node:101 rate:9.288 new_rtt4.200 c:-0.184 rttpred:4193.489 rtttarget:3758.400 rttmin4176.000 e:0.442 eold:0.418 eavg:0.049 tim:8
node:101 rate:9.077 new_rtt12.357 c:-0.556 rttpred:12346.659 rtttarget:11037.600 rttmin12264.000 e:1.319 eold:1.226 eavg:0.000 tim:4
node:101 rate:9.196 new_rtt4.176 c:0.833 rttpred:4103.410 rtttarget:5176.000 rttmin4176.000 e:-1.000 eold:0.442 eavg:-0.056 tim:9
node:101 rate:9.613 new_rtt4.183 c:0.397 rttpred:4154.616 rtttarget:5176.000 rttmin4176.000 e:-0.993 eold:-1.000 eavg:-0.141 tim:10
node:101 rate:9.811 new_rtt4.237 c:0.361 rttpred:4269.614 rtttarget:5176.000 rttmin4176.000 e:-0.939 eold:-0.993 eavg:-0.208 tim:11
node:101 rate:9.992 new_rtt4.190 c:0.411 rttpred:4074.137 rtttarget:5176.000 rttmin4176.000 e:-0.986 eold:-0.939 eavg:-0.267 tim:12
node:101 rate:10.197 new_rtt4.174 c:0.407 rttpred:4110.164 rtttarget:5174.000 rttmin4174.000 e:-1.000 eold:-0.986 eavg:-0.320 tim:13
node:101 rate:10.000 new_rtt12.264 c:-0.858 rttpred:12014.075 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:0.000 eavg:0.000 tim:1
node:101 rate:10.000 new_rtt8.220 c:-0.575 rttpred:8092.729 rtttarget:7398.000 rttmin8220.000 e:0.822 eold:0.000 eavg:0.000 tim:1
node:101 rate:9.712 new_rtt8.220 c:-0.329 rttpred:8137.283 rtttarget:7398.000 rttmin8220.000 e:0.822 eold:0.822 eavg:0.000 tim:2
node:101 rate:9.571 new_rtt12.353 c:-0.553 rttpred:12355.972 rtttarget:11037.600 rttmin12264.000 e:1.315 eold:1.226 eavg:0.000 tim:2
node:101 rate:10.000 new_rtt12.275 c:-0.861 rttpred:12144.728 rtttarget:11045.700 rttmin12273.000 e:1.229 eold:0.000 eavg:0.000 tim:1
node:101 rate:9.570 new_rtt12.324 c:-0.526 rttpred:12255.083 rtttarget:11045.700 rttmin12273.000 e:1.278 eold:1.229 eavg:0.000 tim:2
node:101 rate:10.000 new_rtt8.233 c:-0.576 rttpred:8093.751 rtttarget:7409.700 rttmin8233.000 e:0.823 eold:0.000 eavg:0.000 tim:1
node:101 rate:9.712 new_rtt8.309 c:-0.383 rttpred:8328.252 rtttarget:7409.700 rttmin8233.000 e:0.899 eold:0.823 eavg:0.000 tim:2
node:101 rate:9.521 new_rtt8.266 c:-0.330 rttpred:8110.191 rtttarget:7409.700 rttmin8233.000 e:0.856 eold:0.899 eavg:0.000 tim:3
node:101 rate:10.000 new_rtt12.353 c:-0.921 rttpred:12337.520 rtttarget:11037.600 rttmin12264.000 e:1.315 eold:0.000 eavg:0.000 tim:1
node:101 rate:9.540 new_rtt12.285 c:-0.479 rttpred:12040.834 rtttarget:11037.600 rttmin12264.000 e:1.247 eold:1.315 eavg:0.000 tim:2
node:101 rate:9.300 new_rtt12.264 c:-0.484 rttpred:12099.466 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.247 eavg:0.000 tim:3
node:101 rate:9.058 new_rtt12.264 c:-0.491 rttpred:12135.158 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.226 eavg:0.000 tim:4
node:101 rate:10.000 new_rtt12.394 c:-0.944 rttpred:12422.221 rtttarget:11044.800 rttmin12272.000 e:1.349 eold:0.000 eavg:0.000 tim:1
node:101 rate:9.528 new_rtt12.316 c:-0.485 rttpred:12049.629 rtttarget:11044.800 rttmin12272.000 e:1.271 eold:1.349 eavg:0.000 tim:2
node:101 rate:10.000 new_rtt12.284 c:-0.860 rttpred:12044.338 rtttarget:11055.600 rttmin12284.000 e:1.228 eold:0.000 eavg:0.000 tim:1
node:101 rate:9.285 new_rtt12.274 c:-0.479 rttpred:12077.065 rtttarget:11044.800 rttmin12272.000 e:1.229 eold:1.271 eavg:0.000 tim:3
node:101 rate:10.000 new_rtt12.296 c:-0.862 rttpred:12165.501 rtttarget:11064.600 rttmin12294.000 e:1.231 eold:0.000 eavg:0.000 tim:1
node:101 rate:9.570 new_rtt12.289 c:-0.495 rttpred:12179.569 rtttarget:11055.600 rttmin12284.000 e:1.233 eold:1.228 eavg:0.000 tim:2
node:101 rate:9.046 new_rtt12.290 c:-0.503 rttpred:12183.064 rtttarget:11044.800 rttmin12272.000 e:1.245 eold:1.229 eavg:0.000 tim:4
node:101 rate:9.569 new_rtt12.284 c:-0.490 rttpred:12134.674 rtttarget:11055.600 rttmin12284.000 e:1.228 eold:1.231 eavg:0.000 tim:2
node:101 rate:9.323 new_rtt12.327 c:-0.520 rttpred:12260.253 rtttarget:11055.600 rttmin12284.000 e:1.271 eold:1.233 eavg:0.000 tim:3
