node:260 rate:10.000 new_rtt12.324 c:-0.900 rttpred:12268.836 rtttarget:11038.500 rttmin12265.000 e:1.286 eold:0.000 eavg:0.000 tim:1
node:260 rate:9.550 new_rtt12.124 c:-0.463 rttpred:11717.131 rtttarget:10911.600 rttmin12124.000 e:1.212 eold:1.286 eavg:0.000 tim:2
node:260 rate:10.000 new_rtt12.264 c:-0.858 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:0.000 eavg:0.000 tim:1
node:260 rate:10.000 new_rtt12.264 c:-0.858 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:0.000 eavg:0.000 tim:1
node:260 rate:9.571 new_rtt12.264 c:-0.491 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.226 eavg:0.000 tim:2
node:260 rate:9.571 new_rtt12.264 c:-0.491 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.226 eavg:0.000 tim:2
node:260 rate:9.325 new_rtt12.309 c:-0.522 rttpred:12235.377 rtttarget:11037.600 rttmin12264.000 e:1.271 eold:1.226 eavg:0.000 tim:3
node:260 rate:9.325 new_rtt12.266 c:-0.492 rttpred:12135.825 rtttarget:11037.600 rttmin12264.000 e:1.228 eold:1.226 eavg:0.000 tim:3
node:260 rate:9.064 new_rtt12.282 c:-0.490 rttpred:12102.845 rtttarget:11037.600 rttmin12264.000 e:1.244 eold:1.271 eavg:0.000 tim:4
node:260 rate:9.080 new_rtt12.269 c:-0.493 rttpred:12139.666 rtttarget:11037.600 rttmin12264.000 e:1.231 eold:1.228 eavg:0.000 tim:4
node:260 rate:8.820 new_rtt12.264 c:-0.485 rttpred:12103.694 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.244 eavg:0.000 tim:5
node:260 rate:8.833 new_rtt12.314 c:-0.524 rttpred:12239.194 rtttarget:11037.600 rttmin12264.000 e:1.276 eold:1.231 eavg:0.000 tim:5
node:260 rate:8.577 new_rtt12.293 c:-0.511 rttpred:12200.309 rtttarget:11037.600 rttmin12264.000 e:1.255 eold:1.226 eavg:0.000 tim:6
node:260 rate:8.571 new_rtt12.353 c:-0.538 rttpred:12259.350 rtttarget:11037.600 rttmin12264.000 e:1.315 eold:1.276 eavg:0.000 tim:6
node:260 rate:10.000 new_rtt12.330 c:-0.884 rttpred:12240.211 rtttarget:11067.300 rttmin12297.000 e:1.263 eold:0.000 eavg:0.000 tim:1
node:260 rate:8.322 new_rtt12.339 c:-0.534 rttpred:12262.247 rtttarget:11037.600 rttmin12264.000 e:1.301 eold:1.255 eavg:0.000 tim:7
node:260 rate:8.302 new_rtt12.366 c:-0.535 rttpred:12228.556 rtttarget:11037.600 rttmin12264.000 e:1.328 eold:1.315 eavg:0.000 tim:7
