node:290 rate:10.000 new_rtt8.298 c:-0.630 rttpred:8311.963 rtttarget:7398.000 rttmin8220.000 e:0.900 eold:0.000 eavg:0.000 tim:1
node:290 rate:9.685 new_rtt8.220 c:-0.305 rttpred:8009.185 rtttarget:7398.000 rttmin8220.000 e:0.822 eold:0.900 eavg:0.000 tim:2
node:290 rate:9.532 new_rtt8.237 c:-0.341 rttpred:8170.393 rtttarget:7398.000 rttmin8220.000 e:0.839 eold:0.822 eavg:0.000 tim:3
node:290 rate:9.362 new_rtt8.220 c:-0.324 rttpred:8108.087 rtttarget:7398.000 rttmin8220.000 e:0.822 eold:0.839 eavg:0.000 tim:4
node:290 rate:9.200 new_rtt8.220 c:-0.329 rttpred:8133.772 rtttarget:7398.000 rttmin8220.000 e:0.822 eold:0.822 eavg:0.000 tim:5
node:290 rate:9.036 new_rtt8.237 c:-0.341 rttpred:8173.276 rtttarget:7398.000 rttmin8220.000 e:0.839 eold:0.822 eavg:0.000 tim:6
node:290 rate:8.865 new_rtt8.220 c:-0.324 rttpred:8107.013 rtttarget:7398.000 rttmin8220.000 e:0.822 eold:0.839 eavg:0.000 tim:7
node:290 rate:8.704 new_rtt8.236 c:-0.341 rttpred:8169.915 rtttarget:7398.000 rttmin8220.000 e:0.838 eold:0.822 eavg:0.093 tim:8
node:290 rate:8.533 new_rtt8.270 c:0.917 rttpred:8224.266 rtttarget:9220.000 rttmin8220.000 e:-0.950 eold:0.838 eavg:-0.011 tim:9
node:290 rate:8.991 new_rtt8.220 c:0.416 rttpred:8055.375 rtttarget:9220.000 rttmin8220.000 e:-1.000 eold:-0.950 eavg:-0.101 tim:10
node:290 rate:9.199 new_rtt8.235 c:0.391 rttpred:8167.885 rtttarget:9220.000 rttmin8220.000 e:-0.985 eold:-1.000 eavg:-0.175 tim:11
node:290 rate:9.395 new_rtt8.220 c:0.407 rttpred:8111.666 rtttarget:9220.000 rttmin8220.000 e:-1.000 eold:-0.985 eavg:-0.238 tim:12
node:290 rate:9.598 new_rtt8.318 c:0.334 rttpred:8361.680 rtttarget:9220.000 rttmin8220.000 e:-0.902 eold:-1.000 eavg:-0.286 tim:13
node:290 rate:9.765 new_rtt8.220 c:0.433 rttpred:7981.097 rtttarget:9220.000 rttmin8220.000 e:-1.000 eold:-0.902 eavg:-0.333 tim:14
node:290 rate:9.982 new_rtt8.272 c:0.367 rttpred:8253.345 rtttarget:9220.000 rttmin8220.000 e:-0.948 eold:-1.000 eavg:-0.372 tim:15
node:290 rate:10.166 new_rtt8.220 c:0.420 rttpred:8056.606 rtttarget:9220.000 rttmin8220.000 e:-1.000 eold:-0.948 eavg:-0.409 tim:16
node:290 rate:10.375 new_rtt8.220 c:0.404 rttpred:8136.116 rtttarget:9220.000 rttmin8220.000 e:-1.000 eold:-1.000 eavg:-0.442 tim:17
node:290 rate:10.578 new_rtt8.220 c:0.405 rttpred:8137.175 rtttarget:9220.000 rttmin8220.000 e:-1.000 eold:-1.000 eavg:-0.471 tim:18
node:290 rate:10.780 new_rtt8.338 c:0.322 rttpred:8410.779 rtttarget:9220.000 rttmin8220.000 e:-0.882 eold:-1.000 eavg:-0.491 tim:19
node:290 rate:10.941 new_rtt8.280 c:0.399 rttpred:8088.293 rtttarget:9220.000 rttmin8220.000 e:-0.940 eold:-0.882 eavg:-0.513 tim:20
node:290 rate:11.140 new_rtt8.380 c:0.311 rttpred:8410.438 rtttarget:9220.000 rttmin8220.000 e:-0.840 eold:-0.940 eavg:-0.528 tim:21
node:290 rate:11.296 new_rtt8.220 c:0.453 rttpred:7890.915 rtttarget:9220.000 rttmin8220.000 e:-1.000 eold:-0.840 eavg:-0.548 tim:22
node:290 rate:11.523 new_rtt8.220 c:0.406 rttpred:8139.785 rtttarget:9220.000 rttmin8220.000 e:-1.000 eold:-1.000 eavg:-0.567 tim:23
node:290 rate:10.000 new_rtt12.264 c:-0.858 rttpred:12115.342 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:0.000 eavg:0.000 tim:1
node:290 rate:9.571 new_rtt12.267 c:-0.493 rttpred:12140.809 rtttarget:11037.600 rttmin12264.000 e:1.229 eold:1.226 eavg:0.000 tim:2
node:290 rate:10.000 new_rtt8.243 c:-0.592 rttpred:8184.219 rtttarget:7398.000 rttmin8220.000 e:0.845 eold:0.000 eavg:0.000 tim:1
node:290 rate:9.704 new_rtt8.246 c:-0.340 rttpred:8155.363 rtttarget:7398.000 rttmin8220.000 e:0.848 eold:0.845 eavg:0.000 tim:2
node:290 rate:9.534 new_rtt8.250 c:-0.342 rttpred:8160.070 rtttarget:7398.000 rttmin8220.000 e:0.852 eold:0.848 eavg:0.000 tim:3
node:290 rate:9.363 new_rtt8.220 c:-0.320 rttpred:8085.804 rtttarget:7398.000 rttmin8220.000 e:0.822 eold:0.852 eavg:0.000 tim:4
node:290 rate:9.203 new_rtt8.272 c:-0.365 rttpred:8253.304 rtttarget:7398.000 rttmin8220.000 e:0.874 eold:0.822 eavg:0.000 tim:5
node:290 rate:9.021 new_rtt8.320 c:-0.383 rttpred:8284.535 rtttarget:7398.000 rttmin8220.000 e:0.922 eold:0.874 eavg:0.000 tim:6
node:290 rate:10.000 new_rtt12.264 c:-0.858 rttpred:12131.202 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:0.000 eavg:0.000 tim:1
node:290 rate:8.829 new_rtt8.373 c:-0.406 rttpred:8330.444 rtttarget:7398.000 rttmin8220.000 e:0.975 eold:0.922 eavg:0.000 tim:7
node:290 rate:10.000 new_rtt12.324 c:-0.900 rttpred:12270.167 rtttarget:11037.600 rttmin12264.000 e:1.286 eold:0.000 eavg:0.000 tim:1
node:290 rate:9.571 new_rtt12.295 c:-0.512 rttpred:12202.935 rtttarget:11037.600 rttmin12264.000 e:1.257 eold:1.226 eavg:0.000 tim:2
node:290 rate:9.315 new_rtt12.279 c:-0.492 rttpred:12117.744 rtttarget:11037.600 rttmin12264.000 e:1.241 eold:1.257 eavg:0.000 tim:3
node:290 rate:9.550 new_rtt12.321 c:-0.512 rttpred:12169.457 rtttarget:11037.600 rttmin12264.000 e:1.283 eold:1.286 eavg:0.000 tim:2
node:290 rate:9.069 new_rtt12.301 c:-0.512 rttpred:12193.598 rtttarget:11037.600 rttmin12264.000 e:1.263 eold:1.241 eavg:0.000 tim:4
node:290 rate:9.294 new_rtt12.360 c:-0.541 rttpred:12264.592 rtttarget:11037.600 rttmin12264.000 e:1.322 eold:1.283 eavg:0.000 tim:3
node:290 rate:8.813 new_rtt12.281 c:-0.491 rttpred:12114.573 rtttarget:11037.600 rttmin12264.000 e:1.243 eold:1.263 eavg:0.000 tim:5
node:290 rate:9.023 new_rtt12.301 c:-0.488 rttpred:12070.612 rtttarget:11037.600 rttmin12264.000 e:1.263 eold:1.322 eavg:0.000 tim:4
node:290 rate:8.567 new_rtt12.293 c:-0.506 rttpred:12173.827 rtttarget:11037.600 rttmin12264.000 e:1.255 eold:1.243 eavg:0.000 tim:6
node:290 rate:8.779 new_rtt12.270 c:-0.484 rttpred:12093.335 rtttarget:11037.600 rttmin12264.000 e:1.232 eold:1.263 eavg:0.000 tim:5
node:290 rate:8.314 new_rtt12.282 c:-0.494 rttpred:12131.022 rtttarget:11037.600 rttmin12264.000 e:1.244 eold:1.255 eavg:0.000 tim:7
node:290 rate:8.538 new_rtt12.396 c:-0.581 rttpred:12436.074 rtttarget:11037.600 rttmin12264.000 e:1.358 eold:1.232 eavg:0.000 tim:6
node:290 rate:10.000 new_rtt12.399 c:-0.901 rttpred:12335.038 rtttarget:11111.400 rttmin12346.000 e:1.288 eold:0.000 eavg:0.000 tim:1
node:290 rate:8.067 new_rtt12.352 c:-0.548 rttpred:12310.301 rtttarget:11037.600 rttmin12264.000 e:1.314 eold:1.244 eavg:0.146 tim:8
node:290 rate:8.247 new_rtt12.279 c:-0.461 rttpred:11968.114 rtttarget:11037.600 rttmin12264.000 e:1.241 eold:1.358 eavg:0.000 tim:7
node:290 rate:10.000 new_rtt12.459 c:-0.938 rttpred:12462.414 rtttarget:11119.500 rttmin12355.000 e:1.339 eold:0.000 eavg:0.000 tim:1
node:290 rate:9.549 new_rtt12.289 c:-0.474 rttpred:11998.837 rtttarget:11060.100 rttmin12289.000 e:1.229 eold:1.288 eavg:0.000 tim:2
node:290 rate:7.793 new_rtt12.342 c:1.039 rttpred:12178.323 rtttarget:13264.000 rttmin12264.000 e:-0.922 eold:1.314 eavg:0.039 tim:9
node:290 rate:8.016 new_rtt12.297 c:-0.511 rttpred:12191.161 rtttarget:11037.600 rttmin12264.000 e:1.259 eold:1.241 eavg:0.140 tim:8
node:290 rate:9.531 new_rtt12.319 c:-0.460 rttpred:11976.360 rtttarget:11087.100 rttmin12319.000 e:1.232 eold:1.339 eavg:0.000 tim:2
node:290 rate:8.313 new_rtt12.272 c:0.418 rttpred:12033.887 rtttarget:13264.000 rttmin12264.000 e:-0.992 eold:-0.922 eavg:-0.055 tim:10
node:290 rate:7.761 new_rtt12.380 c:0.996 rttpred:12360.371 rtttarget:13264.000 rttmin12264.000 e:-0.884 eold:1.259 eavg:0.038 tim:9
node:290 rate:9.301 new_rtt12.483 c:-0.608 rttpred:12572.170 rtttarget:11087.100 rttmin12319.000 e:1.396 eold:1.232 eavg:0.000 tim:3
node:290 rate:8.259 new_rtt12.264 c:0.435 rttpred:11961.118 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-0.884 eavg:-0.057 tim:10
node:290 rate:8.522 new_rtt12.310 c:0.371 rttpred:12232.154 rtttarget:13264.000 rttmin12264.000 e:-0.954 eold:-0.992 eavg:-0.129 tim:11
node:290 rate:8.997 new_rtt12.543 c:-0.600 rttpred:12460.470 rtttarget:11087.100 rttmin12319.000 e:1.456 eold:1.396 eavg:0.000 tim:4
node:290 rate:8.477 new_rtt12.320 c:0.362 rttpred:12269.401 rtttarget:13264.000 rttmin12264.000 e:-0.944 eold:-1.000 eavg:-0.131 tim:11
node:290 rate:8.707 new_rtt12.458 c:0.280 rttpred:12519.802 rtttarget:13264.000 rttmin12264.000 e:-0.806 eold:-0.954 eavg:-0.182 tim:12
node:290 rate:8.697 new_rtt12.284 c:-0.423 rttpred:11773.430 rtttarget:11055.600 rttmin12284.000 e:1.228 eold:1.456 eavg:0.000 tim:5
node:290 rate:8.658 new_rtt12.264 c:0.419 rttpred:12056.693 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-0.944 eavg:-0.198 tim:12
node:290 rate:8.847 new_rtt12.348 c:0.402 rttpred:12029.235 rtttarget:13264.000 rttmin12264.000 e:-0.916 eold:-0.806 eavg:-0.234 tim:13
node:290 rate:8.867 new_rtt12.377 c:0.323 rttpred:12402.872 rtttarget:13264.000 rttmin12264.000 e:-0.887 eold:-1.000 eavg:-0.247 tim:13
node:290 rate:9.048 new_rtt12.293 c:0.408 rttpred:12078.753 rtttarget:13264.000 rttmin12264.000 e:-0.971 eold:-0.916 eavg:-0.283 tim:14
node:290 rate:9.029 new_rtt12.273 c:0.431 rttpred:11986.556 rtttarget:13264.000 rttmin12264.000 e:-0.991 eold:-0.887 eavg:-0.296 tim:14
node:290 rate:9.252 new_rtt12.473 c:0.266 rttpred:12586.359 rtttarget:13264.000 rttmin12264.000 e:-0.791 eold:-0.971 eavg:-0.315 tim:15
node:290 rate:9.244 new_rtt12.316 c:0.370 rttpred:12245.702 rtttarget:13264.000 rttmin12264.000 e:-0.948 eold:-0.991 eavg:-0.337 tim:15
node:290 rate:9.385 new_rtt12.322 c:0.426 rttpred:11954.381 rtttarget:13264.000 rttmin12264.000 e:-0.942 eold:-0.791 eavg:-0.352 tim:16
node:290 rate:9.598 new_rtt12.352 c:0.360 rttpred:12259.052 rtttarget:13264.000 rttmin12264.000 e:-0.912 eold:-0.942 eavg:-0.383 tim:17
node:290 rate:10.000 new_rtt12.283 c:-0.860 rttpred:12089.313 rtttarget:11054.700 rttmin12283.000 e:1.228 eold:0.000 eavg:0.000 tim:1
node:290 rate:9.570 new_rtt12.348 c:-0.537 rttpred:12310.478 rtttarget:11054.700 rttmin12283.000 e:1.293 eold:1.228 eavg:0.000 tim:2
node:290 rate:10.000 new_rtt12.343 c:-0.864 rttpred:12102.697 rtttarget:11108.700 rttmin12343.000 e:1.234 eold:0.000 eavg:0.000 tim:1
node:290 rate:9.302 new_rtt12.264 c:-0.470 rttpred:12015.426 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.293 eavg:0.000 tim:3
node:290 rate:9.568 new_rtt12.355 c:-0.502 rttpred:12254.117 rtttarget:11108.700 rttmin12343.000 e:1.246 eold:1.234 eavg:0.000 tim:2
node:290 rate:9.066 new_rtt12.264 c:-0.491 rttpred:12143.235 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.226 eavg:0.000 tim:4
node:290 rate:8.821 new_rtt12.348 c:-0.549 rttpred:12339.597 rtttarget:11037.600 rttmin12264.000 e:1.310 eold:1.226 eavg:0.000 tim:5
node:290 rate:8.546 new_rtt12.362 c:-0.534 rttpred:12238.378 rtttarget:11037.600 rttmin12264.000 e:1.324 eold:1.310 eavg:0.000 tim:6
node:290 rate:8.280 new_rtt12.288 c:-0.478 rttpred:12044.457 rtttarget:11037.600 rttmin12264.000 e:1.250 eold:1.324 eavg:0.000 tim:7
node:290 rate:10.000 new_rtt12.346 c:-0.864 rttpred:12203.059 rtttarget:11111.400 rttmin12346.000 e:1.235 eold:0.000 eavg:0.000 tim:1
node:290 rate:8.041 new_rtt12.439 c:-0.607 rttpred:12510.007 rtttarget:11037.600 rttmin12264.000 e:1.401 eold:1.250 eavg:0.156 tim:8
node:290 rate:9.568 new_rtt12.373 c:-0.513 rttpred:12276.346 rtttarget:11111.400 rttmin12346.000 e:1.262 eold:1.235 eavg:0.000 tim:2
node:290 rate:7.737 new_rtt12.376 c:1.042 rttpred:12129.375 rtttarget:13264.000 rttmin12264.000 e:-0.888 eold:1.401 eavg:0.051 tim:9
node:290 rate:9.312 new_rtt12.427 c:-0.542 rttpred:12359.521 rtttarget:11111.400 rttmin12346.000 e:1.316 eold:1.262 eavg:0.000 tim:3
node:290 rate:8.258 new_rtt12.275 c:0.426 rttpred:11997.778 rtttarget:13264.000 rttmin12264.000 e:-0.989 eold:-0.888 eavg:-0.043 tim:10
node:290 rate:9.040 new_rtt12.470 c:-0.556 rttpred:12374.063 rtttarget:11111.400 rttmin12346.000 e:1.359 eold:1.316 eavg:0.000 tim:4
node:290 rate:8.471 new_rtt12.390 c:0.316 rttpred:12422.078 rtttarget:13264.000 rttmin12264.000 e:-0.874 eold:-0.989 eavg:-0.112 tim:11
node:290 rate:8.762 new_rtt12.292 c:-0.453 rttpred:11900.259 rtttarget:11062.800 rttmin12292.000 e:1.229 eold:1.359 eavg:0.000 tim:5
node:290 rate:8.629 new_rtt12.335 c:0.390 rttpred:12117.834 rtttarget:13264.000 rttmin12264.000 e:-0.929 eold:-0.874 eavg:-0.175 tim:12
node:290 rate:8.536 new_rtt12.365 c:-0.543 rttpred:12343.382 rtttarget:11062.800 rttmin12292.000 e:1.302 eold:1.229 eavg:0.000 tim:6
node:290 rate:8.824 new_rtt12.273 c:0.417 rttpred:12058.706 rtttarget:13264.000 rttmin12264.000 e:-0.991 eold:-0.929 eavg:-0.234 tim:13
node:290 rate:8.264 new_rtt12.573 c:-0.666 rttpred:12723.053 rtttarget:11062.800 rttmin12292.000 e:1.510 eold:1.302 eavg:0.000 tim:7
node:290 rate:9.032 new_rtt12.357 c:0.340 rttpred:12349.912 rtttarget:13264.000 rttmin12264.000 e:-0.907 eold:-0.991 eavg:-0.278 tim:14
node:290 rate:7.931 new_rtt12.345 c:-0.446 rttpred:11859.818 rtttarget:11062.800 rttmin12292.000 e:1.282 eold:1.510 eavg:0.142 tim:8
node:290 rate:9.203 new_rtt12.396 c:0.339 rttpred:12310.140 rtttarget:13264.000 rttmin12264.000 e:-0.868 eold:-0.907 eavg:-0.315 tim:15
node:290 rate:7.708 new_rtt12.496 c:0.941 rttpred:12563.313 rtttarget:13292.000 rttmin12292.000 e:-0.796 eold:1.282 eavg:0.049 tim:9
node:290 rate:9.372 new_rtt12.308 c:0.412 rttpred:12043.452 rtttarget:13264.000 rttmin12264.000 e:-0.956 eold:-0.868 eavg:-0.353 tim:16
node:290 rate:8.179 new_rtt12.332 c:0.434 rttpred:11960.529 rtttarget:13292.000 rttmin12292.000 e:-0.960 eold:-0.796 eavg:-0.043 tim:10
node:290 rate:9.578 new_rtt12.399 c:0.323 rttpred:12390.800 rtttarget:13264.000 rttmin12264.000 e:-0.865 eold:-0.956 eavg:-0.381 tim:17
node:290 rate:8.396 new_rtt12.352 c:0.371 rttpred:12258.411 rtttarget:13292.000 rttmin12292.000 e:-0.940 eold:-0.960 eavg:-0.118 tim:11
node:290 rate:9.739 new_rtt12.379 c:0.364 rttpred:12205.812 rtttarget:13264.000 rttmin12264.000 e:-0.885 eold:-0.865 eavg:-0.408 tim:18
node:290 rate:8.581 new_rtt12.307 c:0.409 rttpred:12127.571 rtttarget:13292.000 rttmin12292.000 e:-0.985 eold:-0.940 eavg:-0.185 tim:12
node:290 rate:9.921 new_rtt12.350 c:0.379 rttpred:12169.331 rtttarget:13264.000 rttmin12264.000 e:-0.914 eold:-0.885 eavg:-0.433 tim:19
node:290 rate:8.786 new_rtt12.286 c:0.407 rttpred:12144.449 rtttarget:13286.000 rttmin12286.000 e:-1.000 eold:-0.985 eavg:-0.243 tim:13
node:290 rate:10.111 new_rtt12.299 c:0.406 rttpred:12099.110 rtttarget:13264.000 rttmin12264.000 e:-0.965 eold:-0.914 eavg:-0.459 tim:20
node:290 rate:8.989 new_rtt12.394 c:0.327 rttpred:12426.120 rtttarget:13286.000 rttmin12286.000 e:-0.892 eold:-1.000 eavg:-0.286 tim:14
node:290 rate:10.314 new_rtt12.272 c:0.410 rttpred:12115.778 rtttarget:13264.000 rttmin12264.000 e:-0.992 eold:-0.965 eavg:-0.483 tim:21
node:290 rate:9.153 new_rtt12.356 c:0.387 rttpred:12166.378 rtttarget:13286.000 rttmin12286.000 e:-0.930 eold:-0.892 eavg:-0.326 tim:15
node:290 rate:9.346 new_rtt12.268 c:0.425 rttpred:12020.045 rtttarget:13268.000 rttmin12268.000 e:-1.000 eold:-0.930 eavg:-0.366 tim:16
node:290 rate:9.559 new_rtt12.264 c:0.404 rttpred:12145.787 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-1.000 eavg:-0.401 tim:17
