node:21 rate:10.000 new_rtt12.329 c:-0.867 rttpred:12204.759 rtttarget:11089.800 rttmin12322.000 e:1.239 eold:0.000 eavg:0.000 tim:1
node:21 rate:9.566 new_rtt12.277 c:-0.488 rttpred:12073.898 rtttarget:11049.300 rttmin12277.000 e:1.228 eold:1.239 eavg:0.000 tim:2
node:21 rate:9.322 new_rtt12.264 c:-0.490 rttpred:12123.810 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.228 eavg:0.000 tim:3
node:21 rate:9.077 new_rtt12.264 c:-0.491 rttpred:12143.837 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.226 eavg:0.000 tim:4
node:21 rate:8.832 new_rtt12.264 c:-0.491 rttpred:12141.903 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.226 eavg:0.000 tim:5
node:21 rate:8.587 new_rtt12.264 c:-0.491 rttpred:12139.814 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.226 eavg:0.000 tim:6
node:21 rate:8.342 new_rtt12.264 c:-0.491 rttpred:12138.124 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.226 eavg:0.000 tim:7
node:21 rate:8.096 new_rtt12.264 c:-0.492 rttpred:12136.761 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.226 eavg:0.136 tim:8
node:21 rate:7.850 new_rtt12.272 c:1.062 rttpred:12154.183 rtttarget:13264.000 rttmin12264.000 e:-0.992 eold:1.226 eavg:0.023 tim:9
node:21 rate:8.381 new_rtt12.275 c:0.395 rttpred:12147.865 rtttarget:13264.000 rttmin12264.000 e:-0.989 eold:-0.992 eavg:-0.069 tim:10
node:21 rate:8.579 new_rtt12.264 c:0.405 rttpred:12117.110 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-0.989 eavg:-0.146 tim:11
node:21 rate:8.781 new_rtt12.264 c:0.402 rttpred:12133.893 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-1.000 eavg:-0.212 tim:12
node:21 rate:8.982 new_rtt12.264 c:0.403 rttpred:12133.798 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-1.000 eavg:-0.268 tim:13
node:21 rate:9.184 new_rtt12.274 c:0.396 rttpred:12156.419 rtttarget:13264.000 rttmin12264.000 e:-0.990 eold:-1.000 eavg:-0.316 tim:14
