node:281 rate:10.000 new_rtt12.186 c:-0.853 rttpred:11951.336 rtttarget:10967.400 rttmin12186.000 e:1.219 eold:0.000 eavg:0.000 tim:1
node:281 rate:10.000 new_rtt8.220 c:-0.575 rttpred:8130.991 rtttarget:7398.000 rttmin8220.000 e:0.822 eold:0.000 eavg:0.000 tim:1
node:281 rate:9.712 new_rtt8.366 c:-0.431 rttpred:8470.781 rtttarget:7398.000 rttmin8220.000 e:0.968 eold:0.822 eavg:0.000 tim:2
node:281 rate:9.497 new_rtt8.224 c:-0.288 rttpred:7910.349 rtttarget:7398.000 rttmin8220.000 e:0.826 eold:0.968 eavg:0.000 tim:3
node:281 rate:9.353 new_rtt8.309 c:-0.390 rttpred:8329.170 rtttarget:7398.000 rttmin8220.000 e:0.911 eold:0.826 eavg:0.000 tim:4
node:281 rate:9.158 new_rtt8.220 c:-0.302 rttpred:7998.892 rtttarget:7398.000 rttmin8220.000 e:0.822 eold:0.911 eavg:0.000 tim:5
node:281 rate:9.007 new_rtt8.303 c:-0.387 rttpred:8327.814 rtttarget:7398.000 rttmin8220.000 e:0.905 eold:0.822 eavg:0.000 tim:6
node:281 rate:10.000 new_rtt12.264 c:-0.858 rttpred:12046.858 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:0.000 eavg:0.000 tim:1
node:281 rate:8.813 new_rtt8.220 c:-0.304 rttpred:8010.018 rtttarget:7398.000 rttmin8220.000 e:0.822 eold:0.905 eavg:0.000 tim:7
node:281 rate:9.571 new_rtt12.303 c:-0.518 rttpred:12235.078 rtttarget:11037.600 rttmin12264.000 e:1.265 eold:1.226 eavg:0.000 tim:2
node:281 rate:8.662 new_rtt8.301 c:-0.387 rttpred:8324.499 rtttarget:7398.000 rttmin8220.000 e:0.903 eold:0.822 eavg:0.100 tim:8
node:281 rate:8.468 new_rtt8.220 c:0.971 rttpred:8013.886 rtttarget:9220.000 rttmin8220.000 e:-1.000 eold:0.903 eavg:-0.010 tim:9
node:281 rate:9.312 new_rtt12.264 c:-0.479 rttpred:12084.663 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.265 eavg:0.000 tim:3
node:281 rate:10.000 new_rtt90.946 c:-54.196 rttpred:104277.563 rtttarget:13523.400 rttmin15026.000 e:77.423 eold:0.000 eavg:0.000 tim:1
node:281 rate:8.954 new_rtt8.220 c:0.401 rttpred:8138.075 rtttarget:9220.000 rttmin8220.000 e:-1.000 eold:-1.000 eavg:-0.100 tim:10
node:281 rate:9.072 new_rtt12.284 c:-0.505 rttpred:12188.495 rtttarget:11037.600 rttmin12264.000 e:1.246 eold:1.226 eavg:0.000 tim:4
node:281 rate:10.000 new_rtt12.264 c:-0.858 rttpred:12129.879 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:0.000 eavg:0.000 tim:1
node:281 rate:9.154 new_rtt8.220 c:0.402 rttpred:8139.899 rtttarget:9220.000 rttmin8220.000 e:-1.000 eold:-1.000 eavg:-0.175 tim:11
node:281 rate:9.355 new_rtt8.220 c:0.402 rttpred:8138.171 rtttarget:9220.000 rttmin8220.000 e:-1.000 eold:-1.000 eavg:-0.238 tim:12
node:281 rate:8.820 new_rtt12.342 c:-0.539 rttpred:12291.849 rtttarget:11037.600 rttmin12264.000 e:1.304 eold:1.246 eavg:0.000 tim:5
node:281 rate:9.571 new_rtt12.277 c:-0.500 rttpred:12161.491 rtttarget:11037.600 rttmin12264.000 e:1.239 eold:1.226 eavg:0.000 tim:2
node:281 rate:9.556 new_rtt8.241 c:0.388 rttpred:8185.474 rtttarget:9220.000 rttmin8220.000 e:-0.979 eold:-1.000 eavg:-0.291 tim:13
node:281 rate:8.551 new_rtt12.326 c:-0.511 rttpred:12162.154 rtttarget:11037.600 rttmin12264.000 e:1.288 eold:1.304 eavg:0.000 tim:6
node:281 rate:9.321 new_rtt12.264 c:-0.487 rttpred:12111.287 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.239 eavg:0.000 tim:3
node:281 rate:9.750 new_rtt8.220 c:0.410 rttpred:8103.179 rtttarget:9220.000 rttmin8220.000 e:-1.000 eold:-0.979 eavg:-0.338 tim:14
node:281 rate:9.955 new_rtt8.220 c:0.404 rttpred:8134.794 rtttarget:9220.000 rttmin8220.000 e:-1.000 eold:-1.000 eavg:-0.380 tim:15
node:281 rate:8.295 new_rtt12.345 c:-0.529 rttpred:12230.481 rtttarget:11037.600 rttmin12264.000 e:1.307 eold:1.288 eavg:0.000 tim:7
node:281 rate:9.078 new_rtt12.264 c:-0.491 rttpred:12131.441 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.226 eavg:0.000 tim:4
node:281 rate:10.157 new_rtt8.220 c:0.404 rttpred:8134.882 rtttarget:9220.000 rttmin8220.000 e:-1.000 eold:-1.000 eavg:-0.416 tim:16
node:281 rate:8.832 new_rtt12.264 c:-0.491 rttpred:12131.913 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.226 eavg:0.000 tim:5
node:281 rate:10.359 new_rtt8.220 c:0.404 rttpred:8134.114 rtttarget:9220.000 rttmin8220.000 e:-1.000 eold:-1.000 eavg:-0.449 tim:17
node:281 rate:10.561 new_rtt8.220 c:0.405 rttpred:8133.496 rtttarget:9220.000 rttmin8220.000 e:-1.000 eold:-1.000 eavg:-0.478 tim:18
node:281 rate:8.587 new_rtt12.264 c:-0.491 rttpred:12131.771 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.226 eavg:0.000 tim:6
node:281 rate:10.764 new_rtt8.220 c:0.405 rttpred:8132.999 rtttarget:9220.000 rttmin8220.000 e:-1.000 eold:-1.000 eavg:-0.504 tim:19
node:281 rate:8.342 new_rtt12.264 c:-0.491 rttpred:12131.657 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.226 eavg:0.000 tim:7
node:281 rate:10.966 new_rtt8.220 c:0.405 rttpred:8132.600 rtttarget:9220.000 rttmin8220.000 e:-1.000 eold:-1.000 eavg:-0.527 tim:20
node:281 rate:11.169 new_rtt8.220 c:0.405 rttpred:8132.280 rtttarget:9220.000 rttmin8220.000 e:-1.000 eold:-1.000 eavg:-0.549 tim:21
node:281 rate:8.096 new_rtt12.342 c:-0.547 rttpred:12312.340 rtttarget:11037.600 rttmin12264.000 e:1.304 eold:1.226 eavg:0.145 tim:8
node:281 rate:11.372 new_rtt8.220 c:0.406 rttpred:8132.023 rtttarget:9220.000 rttmin8220.000 e:-1.000 eold:-1.000 eavg:-0.569 tim:22
node:281 rate:7.823 new_rtt12.264 c:1.091 rttpred:12010.068 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:1.304 eavg:0.030 tim:9
node:281 rate:11.575 new_rtt8.220 c:0.406 rttpred:8131.818 rtttarget:9220.000 rttmin8220.000 e:-1.000 eold:-1.000 eavg:-0.587 tim:23
node:281 rate:11.778 new_rtt8.220 c:0.406 rttpred:8131.653 rtttarget:9220.000 rttmin8220.000 e:-1.000 eold:-1.000 eavg:-0.603 tim:24
node:281 rate:8.369 new_rtt12.285 c:0.386 rttpred:12180.141 rtttarget:13264.000 rttmin12264.000 e:-0.979 eold:-1.000 eavg:-0.061 tim:10
node:281 rate:11.981 new_rtt8.273 c:0.369 rttpred:8254.372 rtttarget:9220.000 rttmin8220.000 e:-0.947 eold:-1.000 eavg:-0.616 tim:25
node:281 rate:8.562 new_rtt12.278 c:0.398 rttpred:12134.666 rtttarget:13264.000 rttmin12264.000 e:-0.986 eold:-0.979 eavg:-0.138 tim:11
node:281 rate:10.000 new_rtt12.321 c:-0.898 rttpred:12263.207 rtttarget:11037.600 rttmin12264.000 e:1.283 eold:0.000 eavg:0.000 tim:1
node:281 rate:12.165 new_rtt8.220 c:0.422 rttpred:8048.916 rtttarget:9220.000 rttmin8220.000 e:-1.000 eold:-0.947 eavg:-0.630 tim:26
node:281 rate:12.376 new_rtt8.220 c:0.406 rttpred:8131.579 rtttarget:9220.000 rttmin8220.000 e:-1.000 eold:-1.000 eavg:-0.644 tim:27
