node:310 rate:10.000 new_rtt12.391 c:-0.911 rttpred:12349.760 rtttarget:11088.900 rttmin12321.000 e:1.302 eold:0.000 eavg:0.000 tim:1
node:310 rate:9.316 new_rtt12.272 c:-0.488 rttpred:12106.246 rtttarget:11037.600 rttmin12264.000 e:1.234 eold:1.254 eavg:0.000 tim:3
node:310 rate:1.000 new_rtt362.405 c:-97.678 rttpred:86914.591 rtttarget:14949.900 rttmin16611.000 e:347.455 eold:485.134 eavg:0.000 tim:3
node:310 rate:10.000 new_rtt47.764 c:-27.883 rttpred:56827.108 rtttarget:7930.800 rttmin8812.000 e:39.833 eold:0.000 eavg:0.000 tim:1
node:310 rate:10.000 new_rtt12.264 c:-0.858 rttpred:12028.488 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:0.000 eavg:0.000 tim:1
node:310 rate:10.000 new_rtt12.293 c:-0.861 rttpred:12112.370 rtttarget:11063.700 rttmin12293.000 e:1.229 eold:0.000 eavg:0.000 tim:1
node:310 rate:9.571 new_rtt12.281 c:-0.502 rttpred:12186.939 rtttarget:11037.600 rttmin12264.000 e:1.243 eold:1.226 eavg:0.000 tim:2
node:310 rate:9.570 new_rtt12.388 c:-0.558 rttpred:12387.963 rtttarget:11063.700 rttmin12293.000 e:1.324 eold:1.229 eavg:0.000 tim:2
node:310 rate:10.000 new_rtt12.369 c:-0.901 rttpred:12309.355 rtttarget:11081.700 rttmin12313.000 e:1.287 eold:0.000 eavg:0.000 tim:1
node:310 rate:10.000 new_rtt12.287 c:-0.860 rttpred:12084.063 rtttarget:11058.300 rttmin12287.000 e:1.229 eold:0.000 eavg:0.000 tim:1
node:310 rate:9.320 new_rtt12.194 c:-0.481 rttpred:11959.474 rtttarget:10974.600 rttmin12194.000 e:1.219 eold:1.243 eavg:0.000 tim:3
node:310 rate:9.291 new_rtt12.317 c:-0.480 rttpred:12075.468 rtttarget:11063.700 rttmin12293.000 e:1.253 eold:1.324 eavg:0.000 tim:3
node:310 rate:9.549 new_rtt12.278 c:-0.473 rttpred:12012.078 rtttarget:11050.200 rttmin12278.000 e:1.228 eold:1.287 eavg:0.000 tim:2
node:310 rate:9.570 new_rtt12.281 c:-0.491 rttpred:12151.497 rtttarget:11052.900 rttmin12281.000 e:1.228 eold:1.229 eavg:0.000 tim:2
node:310 rate:9.051 new_rtt12.407 c:-0.564 rttpred:12392.750 rtttarget:11063.700 rttmin12293.000 e:1.343 eold:1.253 eavg:0.000 tim:4
node:310 rate:9.313 new_rtt12.327 c:-0.525 rttpred:12265.876 rtttarget:11050.200 rttmin12278.000 e:1.277 eold:1.228 eavg:0.000 tim:3
node:310 rate:9.324 new_rtt12.264 c:-0.490 rttpred:12121.167 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.228 eavg:0.000 tim:3
node:310 rate:8.768 new_rtt12.353 c:-0.500 rttpred:12130.550 rtttarget:11063.700 rttmin12293.000 e:1.289 eold:1.343 eavg:0.000 tim:5
node:310 rate:9.050 new_rtt12.264 c:-0.475 rttpred:12046.878 rtttarget:11037.600 rttmin12264.000 e:1.226 eold:1.277 eavg:0.000 tim:4
node:310 rate:9.079 new_rtt12.313 c:-0.525 rttpred:12258.806 rtttarget:11037.600 rttmin12264.000 e:1.275 eold:1.226 eavg:0.000 tim:4
node:310 rate:10.000 new_rtt12.298 c:-0.861 rttpred:11796.411 rtttarget:11068.200 rttmin12298.000 e:1.230 eold:0.000 eavg:0.000 tim:1
node:310 rate:10.000 new_rtt12.479 c:-1.009 rttpred:12631.535 rtttarget:11037.600 rttmin12264.000 e:1.441 eold:0.000 eavg:0.000 tim:1
node:310 rate:8.519 new_rtt12.394 c:-0.544 rttpred:12309.209 rtttarget:11063.700 rttmin12293.000 e:1.330 eold:1.289 eavg:0.000 tim:6
node:310 rate:8.812 new_rtt12.286 c:-0.506 rttpred:12193.050 rtttarget:11037.600 rttmin12264.000 e:1.248 eold:1.226 eavg:0.000 tim:5
node:310 rate:8.817 new_rtt12.394 c:-0.567 rttpred:12369.293 rtttarget:11037.600 rttmin12264.000 e:1.356 eold:1.275 eavg:0.000 tim:5
node:310 rate:9.570 new_rtt12.317 c:-0.505 rttpred:12258.573 rtttarget:11068.200 rttmin12298.000 e:1.249 eold:1.230 eavg:0.000 tim:2
node:310 rate:9.496 new_rtt12.322 c:-0.467 rttpred:11925.465 rtttarget:11037.600 rttmin12264.000 e:1.284 eold:1.441 eavg:0.000 tim:2
node:310 rate:8.246 new_rtt12.401 c:-0.537 rttpred:12264.942 rtttarget:11063.700 rttmin12293.000 e:1.337 eold:1.330 eavg:0.000 tim:7
node:310 rate:8.559 new_rtt12.272 c:-0.490 rttpred:12127.212 rtttarget:11037.600 rttmin12264.000 e:1.234 eold:1.248 eavg:0.000 tim:6
node:310 rate:8.534 new_rtt12.346 c:-0.509 rttpred:12128.474 rtttarget:11037.600 rttmin12264.000 e:1.308 eold:1.356 eavg:0.000 tim:6
node:310 rate:9.262 new_rtt12.184 c:-0.468 rttpred:11863.492 rtttarget:10965.600 rttmin12184.000 e:1.218 eold:1.284 eavg:0.000 tim:3
node:310 rate:9.317 new_rtt12.343 c:-0.518 rttpred:12294.258 rtttarget:11068.200 rttmin12298.000 e:1.275 eold:1.249 eavg:0.000 tim:3
node:310 rate:7.978 new_rtt12.305 c:-0.469 rttpred:12033.958 rtttarget:11063.700 rttmin12293.000 e:1.241 eold:1.337 eavg:0.138 tim:8
node:310 rate:8.315 new_rtt12.272 c:-0.494 rttpred:12146.633 rtttarget:11037.600 rttmin12264.000 e:1.234 eold:1.234 eavg:0.000 tim:7
node:310 rate:10.000 new_rtt8.220 c:-0.575 rttpred:8016.757 rtttarget:7398.000 rttmin8220.000 e:0.822 eold:0.000 eavg:0.000 tim:1
node:310 rate:8.279 new_rtt12.338 c:-0.518 rttpred:12186.042 rtttarget:11037.600 rttmin12264.000 e:1.300 eold:1.308 eavg:0.000 tim:7
node:310 rate:9.712 new_rtt8.245 c:-0.346 rttpred:8206.340 rtttarget:7398.000 rttmin8220.000 e:0.847 eold:0.822 eavg:0.000 tim:2
node:310 rate:7.743 new_rtt12.299 c:1.068 rttpred:12169.239 rtttarget:13293.000 rttmin12293.000 e:-0.994 eold:1.241 eavg:0.025 tim:9
node:310 rate:8.068 new_rtt12.390 c:-0.578 rttpred:12419.983 rtttarget:11037.600 rttmin12264.000 e:1.352 eold:1.234 eavg:0.150 tim:8
node:310 rate:1.000 new_rtt317.390 c:-107.472 rttpred:118812.972 rtttarget:14949.900 rttmin16611.000 e:302.440 eold:347.455 eavg:0.000 tim:4
node:310 rate:8.020 new_rtt12.309 c:-0.501 rttpred:12134.970 rtttarget:11037.600 rttmin12264.000 e:1.271 eold:1.300 eavg:0.141 tim:8
node:310 rate:9.539 new_rtt8.220 c:-0.321 rttpred:8110.483 rtttarget:7398.000 rttmin8220.000 e:0.822 eold:0.847 eavg:0.000 tim:3
node:310 rate:8.277 new_rtt12.393 c:0.332 rttpred:12398.635 rtttarget:13293.000 rttmin12293.000 e:-0.900 eold:-0.994 eavg:-0.059 tim:10
node:310 rate:7.779 new_rtt12.264 c:1.105 rttpred:11942.242 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:1.352 eavg:0.035 tim:9
node:310 rate:9.379 new_rtt8.220 c:-0.329 rttpred:8145.368 rtttarget:7398.000 rttmin8220.000 e:0.822 eold:0.822 eavg:0.000 tim:4
node:310 rate:7.770 new_rtt12.335 c:1.031 rttpred:12240.565 rtttarget:13264.000 rttmin12264.000 e:-0.929 eold:1.271 eavg:0.034 tim:9
node:310 rate:9.214 new_rtt8.268 c:-0.362 rttpred:8255.402 rtttarget:7398.000 rttmin8220.000 e:0.870 eold:0.822 eavg:0.000 tim:5
node:310 rate:8.444 new_rtt12.422 c:0.341 rttpred:12316.633 rtttarget:13293.000 rttmin12293.000 e:-0.871 eold:-0.900 eavg:-0.127 tim:11
node:310 rate:8.331 new_rtt12.323 c:0.359 rttpred:12273.328 rtttarget:13264.000 rttmin12264.000 e:-0.941 eold:-1.000 eavg:-0.054 tim:10
node:310 rate:8.285 new_rtt12.485 c:0.267 rttpred:12549.483 rtttarget:13264.000 rttmin12264.000 e:-0.779 eold:-0.929 eavg:-0.040 tim:10
node:310 rate:8.614 new_rtt12.421 c:0.351 rttpred:12266.678 rtttarget:13293.000 rttmin12293.000 e:-0.872 eold:-0.871 eavg:-0.184 tim:12
node:310 rate:8.511 new_rtt12.394 c:0.328 rttpred:12351.627 rtttarget:13264.000 rttmin12264.000 e:-0.870 eold:-0.941 eavg:-0.122 tim:11
node:310 rate:1.000 new_rtt284.400 c:-181.578 rttpred:117911.422 rtttarget:7930.800 rttmin8812.000 e:276.469 eold:39.833 eavg:0.000 tim:2
node:310 rate:8.790 new_rtt12.500 c:0.296 rttpred:12453.222 rtttarget:13293.000 rttmin12293.000 e:-0.793 eold:-0.872 eavg:-0.228 tim:13
node:310 rate:8.675 new_rtt12.266 c:0.439 rttpred:11943.291 rtttarget:13264.000 rttmin12264.000 e:-0.998 eold:-0.870 eavg:-0.189 tim:12
node:310 rate:8.937 new_rtt12.406 c:0.386 rttpred:12116.045 rtttarget:13293.000 rttmin12293.000 e:-0.887 eold:-0.793 eavg:-0.272 tim:14
node:310 rate:8.895 new_rtt12.297 c:0.380 rttpred:12213.426 rtttarget:13264.000 rttmin12264.000 e:-0.967 eold:-0.998 eavg:-0.245 tim:13
node:310 rate:9.085 new_rtt12.265 c:0.412 rttpred:12095.345 rtttarget:13264.000 rttmin12264.000 e:-0.999 eold:-0.967 eavg:-0.295 tim:14
node:310 rate:9.130 new_rtt12.400 c:0.362 rttpred:12252.127 rtttarget:13293.000 rttmin12293.000 e:-0.893 eold:-0.887 eavg:-0.311 tim:15
node:310 rate:9.291 new_rtt12.304 c:0.376 rttpred:12232.669 rtttarget:13264.000 rttmin12264.000 e:-0.960 eold:-0.999 eavg:-0.336 tim:15
node:310 rate:9.311 new_rtt12.404 c:0.358 rttpred:12275.445 rtttarget:13293.000 rttmin12293.000 e:-0.889 eold:-0.893 eavg:-0.345 tim:16
node:310 rate:9.479 new_rtt12.322 c:0.375 rttpred:12213.450 rtttarget:13264.000 rttmin12264.000 e:-0.942 eold:-0.960 eavg:-0.372 tim:16
node:310 rate:9.490 new_rtt12.419 c:0.349 rttpred:12304.102 rtttarget:13293.000 rttmin12293.000 e:-0.874 eold:-0.889 eavg:-0.374 tim:17
node:310 rate:9.666 new_rtt12.290 c:0.403 rttpred:12109.732 rtttarget:13264.000 rttmin12264.000 e:-0.974 eold:-0.942 eavg:-0.405 tim:17
node:310 rate:9.665 new_rtt12.292 c:0.442 rttpred:11988.311 rtttarget:13292.000 rttmin12292.000 e:-1.000 eold:-0.874 eavg:-0.407 tim:18
node:310 rate:9.868 new_rtt12.281 c:0.400 rttpred:12138.693 rtttarget:13264.000 rttmin12264.000 e:-0.983 eold:-0.974 eavg:-0.436 tim:18
node:310 rate:9.886 new_rtt12.326 c:0.381 rttpred:12260.099 rtttarget:13292.000 rttmin12292.000 e:-0.966 eold:-1.000 eavg:-0.435 tim:19
node:310 rate:10.068 new_rtt12.294 c:0.389 rttpred:12183.389 rtttarget:13264.000 rttmin12264.000 e:-0.970 eold:-0.983 eavg:-0.463 tim:19
node:310 rate:10.076 new_rtt12.338 c:0.383 rttpred:12237.195 rtttarget:13292.000 rttmin12292.000 e:-0.954 eold:-0.966 eavg:-0.460 tim:20
node:310 rate:10.262 new_rtt12.327 c:0.370 rttpred:12239.072 rtttarget:13264.000 rttmin12264.000 e:-0.937 eold:-0.970 eavg:-0.485 tim:20
node:310 rate:10.267 new_rtt12.523 c:0.257 rttpred:12645.552 rtttarget:13292.000 rttmin12292.000 e:-0.769 eold:-0.954 eavg:-0.474 tim:21
node:310 rate:10.447 new_rtt12.365 c:0.353 rttpred:12274.789 rtttarget:13264.000 rttmin12264.000 e:-0.899 eold:-0.937 eavg:-0.504 tim:21
node:310 rate:10.396 new_rtt12.315 c:0.458 rttpred:11869.709 rtttarget:13292.000 rttmin12292.000 e:-0.977 eold:-0.769 eavg:-0.496 tim:22
node:310 rate:10.624 new_rtt12.430 c:0.319 rttpred:12365.582 rtttarget:13264.000 rttmin12264.000 e:-0.834 eold:-0.899 eavg:-0.518 tim:22
node:310 rate:10.784 new_rtt12.379 c:0.375 rttpred:12147.343 rtttarget:13264.000 rttmin12264.000 e:-0.885 eold:-0.834 eavg:-0.534 tim:23
node:310 rate:10.971 new_rtt12.293 c:0.420 rttpred:12034.056 rtttarget:13264.000 rttmin12264.000 e:-0.971 eold:-0.885 eavg:-0.551 tim:24
node:310 rate:11.181 new_rtt12.483 c:0.261 rttpred:12610.366 rtttarget:13264.000 rttmin12264.000 e:-0.781 eold:-0.971 eavg:-0.560 tim:25
node:310 rate:11.311 new_rtt12.366 c:0.400 rttpred:12042.463 rtttarget:13264.000 rttmin12264.000 e:-0.898 eold:-0.781 eavg:-0.572 tim:26
node:310 rate:11.511 new_rtt12.401 c:0.341 rttpred:12306.313 rtttarget:13264.000 rttmin12264.000 e:-0.863 eold:-0.898 eavg:-0.583 tim:27
node:310 rate:11.681 new_rtt12.322 c:0.406 rttpred:12076.256 rtttarget:13264.000 rttmin12264.000 e:-0.942 eold:-0.863 eavg:-0.595 tim:28
node:310 rate:11.885 new_rtt12.317 c:0.386 rttpred:12186.552 rtttarget:13264.000 rttmin12264.000 e:-0.947 eold:-0.942 eavg:-0.607 tim:29
node:310 rate:12.078 new_rtt12.272 c:0.416 rttpred:12091.286 rtttarget:13264.000 rttmin12264.000 e:-0.992 eold:-0.947 eavg:-0.619 tim:30
node:310 rate:12.286 new_rtt12.315 c:0.373 rttpred:12257.724 rtttarget:13264.000 rttmin12264.000 e:-0.949 eold:-0.992 eavg:-0.630 tim:31
node:310 rate:1.000 new_rtt296.675 c:-106.476 rttpred:151158.307 rtttarget:14949.900 rttmin16611.000 e:281.725 eold:302.440 eavg:0.000 tim:5
node:310 rate:12.473 new_rtt12.404 c:0.324 rttpred:12397.079 rtttarget:13264.000 rttmin12264.000 e:-0.860 eold:-0.949 eavg:-0.637 tim:32
node:310 rate:10.000 new_rtt12.335 c:-0.898 rttpred:12274.393 rtttarget:11052.000 rttmin12280.000 e:1.283 eold:0.000 eavg:0.000 tim:1
node:310 rate:9.551 new_rtt12.335 c:-0.513 rttpred:12188.507 rtttarget:11052.000 rttmin12280.000 e:1.283 eold:1.283 eavg:0.000 tim:2
node:310 rate:10.000 new_rtt12.340 c:-0.902 rttpred:12285.994 rtttarget:11052.000 rttmin12280.000 e:1.288 eold:0.000 eavg:0.000 tim:1
node:310 rate:9.294 new_rtt12.346 c:-0.521 rttpred:12214.300 rtttarget:11052.000 rttmin12280.000 e:1.294 eold:1.283 eavg:0.000 tim:3
node:310 rate:10.000 new_rtt12.363 c:-0.865 rttpred:12185.564 rtttarget:11126.700 rttmin12363.000 e:1.236 eold:0.000 eavg:0.000 tim:1
node:310 rate:9.549 new_rtt12.281 c:-0.474 rttpred:12056.046 rtttarget:11052.000 rttmin12280.000 e:1.229 eold:1.288 eavg:0.000 tim:2
node:310 rate:9.034 new_rtt12.329 c:-0.506 rttpred:12160.564 rtttarget:11052.000 rttmin12280.000 e:1.277 eold:1.294 eavg:0.000 tim:4
node:310 rate:9.567 new_rtt12.490 c:-0.583 rttpred:12531.039 rtttarget:11126.700 rttmin12363.000 e:1.363 eold:1.236 eavg:0.000 tim:2
node:310 rate:9.312 new_rtt12.324 c:-0.522 rttpred:12247.240 rtttarget:11052.000 rttmin12280.000 e:1.272 eold:1.229 eavg:0.000 tim:3
node:310 rate:8.781 new_rtt12.360 c:-0.533 rttpred:12260.607 rtttarget:11052.000 rttmin12280.000 e:1.308 eold:1.277 eavg:0.000 tim:5
node:310 rate:9.276 new_rtt12.353 c:-0.456 rttpred:12015.527 rtttarget:11117.700 rttmin12353.000 e:1.235 eold:1.363 eavg:0.000 tim:3
node:310 rate:8.515 new_rtt12.355 c:-0.520 rttpred:12202.836 rtttarget:11052.000 rttmin12280.000 e:1.303 eold:1.308 eavg:0.000 tim:6
node:310 rate:9.048 new_rtt12.396 c:-0.524 rttpred:12326.333 rtttarget:11117.700 rttmin12353.000 e:1.278 eold:1.235 eavg:0.000 tim:4
node:310 rate:8.255 new_rtt12.316 c:-0.494 rttpred:12122.004 rtttarget:11052.000 rttmin12280.000 e:1.264 eold:1.303 eavg:0.000 tim:7
node:310 rate:8.786 new_rtt12.313 c:-0.478 rttpred:12072.509 rtttarget:11081.700 rttmin12313.000 e:1.231 eold:1.278 eavg:0.000 tim:5
node:310 rate:8.546 new_rtt12.419 c:-0.567 rttpred:12443.266 rtttarget:11081.700 rttmin12313.000 e:1.337 eold:1.231 eavg:0.000 tim:6
node:310 rate:8.263 new_rtt12.361 c:-0.494 rttpred:12144.589 rtttarget:11081.700 rttmin12313.000 e:1.279 eold:1.337 eavg:0.000 tim:7
node:310 rate:8.016 new_rtt12.276 c:-0.477 rttpred:12036.215 rtttarget:11048.400 rttmin12276.000 e:1.228 eold:1.279 eavg:0.136 tim:8
node:310 rate:7.777 new_rtt12.277 c:1.067 rttpred:12168.436 rtttarget:13276.000 rttmin12276.000 e:-0.999 eold:1.228 eavg:0.023 tim:9
node:310 rate:8.311 new_rtt12.316 c:0.373 rttpred:12256.734 rtttarget:13276.000 rttmin12276.000 e:-0.960 eold:-0.999 eavg:-0.066 tim:10
node:310 rate:8.498 new_rtt12.418 c:0.314 rttpred:12430.019 rtttarget:13276.000 rttmin12276.000 e:-0.858 eold:-0.960 eavg:-0.132 tim:11
node:310 rate:8.655 new_rtt12.264 c:0.445 rttpred:11910.758 rtttarget:13264.000 rttmin12264.000 e:-1.000 eold:-0.858 eavg:-0.199 tim:12
node:310 rate:8.877 new_rtt12.369 c:0.329 rttpred:12389.262 rtttarget:13264.000 rttmin12264.000 e:-0.895 eold:-1.000 eavg:-0.249 tim:13
node:310 rate:9.041 new_rtt12.342 c:0.380 rttpred:12168.577 rtttarget:13264.000 rttmin12264.000 e:-0.922 eold:-0.895 eavg:-0.294 tim:14
node:310 rate:9.231 new_rtt12.313 c:0.392 rttpred:12140.462 rtttarget:13264.000 rttmin12264.000 e:-0.951 eold:-0.922 eavg:-0.335 tim:15
node:310 rate:9.427 new_rtt12.375 c:0.341 rttpred:12329.853 rtttarget:13264.000 rttmin12264.000 e:-0.889 eold:-0.951 eavg:-0.367 tim:16
node:310 rate:9.598 new_rtt12.313 c:0.403 rttpred:12090.041 rtttarget:13264.000 rttmin12264.000 e:-0.951 eold:-0.889 eavg:-0.400 tim:17
